ProductBatch,WorkOrder,ProductionDate,Shift,MachineId,MoldId,BottleId,LotSize,CodeLetter,SampleSize,CriticalDefects,MajorDefects,MinorDefects,TotalSampleDefects,VariablesDecision,AttributesDecision,FinalLotDecision,DispositionDetail,LotDecisionDateTime,Remarks,Inspector
LOTE-M-SOP-010-3826,WO-4356,2025-10-21,shift 3,ISBM-005,M-SOP-010,FR-010-PET-400,2745,L,200,1,0,7,8,Conforming,Rejected,Rejected,Rejected - Scrapped,2025-10-22 16:59:17.817,Leakage:1(Re=1),Elena Santos
LOTE-M-SOP-027-3827,WO-4358,2025-10-23,Shift 3,ISBM-005,M-SOP-027,FR-027-HDPE-5000,471,L,200,0,0,16,16,Conforming,Approved,Approved,Approved - First Pass,2025-10-23 22:30:33.350,—,Carlos Mendes
LOTE-M-SOP-023-3828,WO-4359,2025-10-23,Shift 2,ISBM-005,M-SOP-023,FR-023-HDPE-1000,2465,L,200,0,2,4,6,Conforming,Approved,Approved,Approved - First Pass,2025-10-24 10:39:54.239,—,Diogo Ferreira
LOTE-M-SOP-010-3829,WO-4360,2025-10-24,Shift 1,ISBM-005,M-SOP-010,FR-010-PET-400,11310,M,315,0,1,4,5,Conforming,Approved,Approved,Approved - First Pass,2025-10-25 17:16:48.928,—,Elena Santos
LOTE-M-SOP-010-3830,WO-4361,2025-10-25,Shift 3,ISBM-005,M-SOP-010,FR-010-PET-400,4943,L,200,0,0,3,3,Conforming,Approved,Approved,Approved - First Pass,2025-10-26 15:41:38.059,—,Beatriz Costa
LOTE-M-SOP-027-3831,WO-4362,2025-10-26,Shift 3,ISBM-005,M-SOP-027,FR-027-HDPE-5000,688,L,200,0,2,4,6,Conforming,Approved,Approved,Approved - First Pass,2025-10-27 03:49:59.457,—,Beatriz Costa
LOTE-M-SOP-027-3832,WO-4363,2025-10-27,Shift 3,ISBM-005,M-SOP-027,FR-027-HDPE-5000,709,L,200,0,0,7,7,Conforming,Approved,Approved,Approved - First Pass,2025-10-28 03:42:45.859,—,Elena Santos
LOTE-M-SOP-023-3833,WO-4365,2025-10-28,Shift 1,ISBM-005,M-SOP-023,FR-023-HDPE-1000,6853,L,200,0,1,5,6,Conforming,Approved,Approved,Approved - First Pass,2025-10-29 11:22:09.405,—,Beatriz Costa
LOTE-M-SOP-013-3834,WO-4367,2025-10-30,Shift 1,ISBM-005,M-SOP-013,FR-013-HDPE-500,8011,L,200,0,6,3,9,Conforming,Approved,Approved,Approved - First Pass,2025-10-31 03:48:10.784,—,Elena Santos
LOTE-M-SOP-013-3835,WO-4368,2025-10-30,Shift 2,ISBM-005,M-SOP-013,FR-013-PP-500,10719,M,315,0,0,3,3,Conforming,Approved,Approved,Approved - First Pass,2025-11-01 11:50:06.030,—,Beatriz Costa
LOTE-M-SOP-023-3836,WO-4369,2025-10-31,Shift 2,ISBM-005,M-SOP-023,FR-023-rPET-1000,2018,L,200,0,4,7,11,Conforming,Approved,Approved,Approved - First Pass,2025-11-01 12:50:01.201,—,Carlos Mendes
LOTE-M-SOP-013-3837,WO-4372,2025-11-03,Shift 3,ISBM-005,M-SOP-013,FR-013-PET-500,15715,M,315,0,1,20,21,Conforming,Approved,Approved,Approved - First Pass,2025-11-04 14:25:50.521,—,Elena Santos
LOTE-M-SOP-023-3838,WO-4374,2025-11-04,Shift 2,ISBM-005,M-SOP-023,FR-023-HDPE-1000,4907,L,200,0,4,6,10,Conforming,Approved,Approved,Approved - First Pass,2025-11-05 22:48:45.737,—,Carlos Mendes
LOTE-M-SOP-023-3839,WO-4377,2025-11-07,Shift 3,ISBM-005,M-SOP-023,FR-023-rPET-1000,9189,L,200,0,2,6,8,Conforming,Approved,Approved,Approved - First Pass,2025-11-07 22:45:39.298,—,Elena Santos
LOTE-M-SOP-027-3840,WO-4378,2025-11-07,shift 2,ISBM-005,M-SOP-027,FR-027-HDPE-5000,1423,L,200,0,1,6,7,Conforming,Approved,Approved,Approved - First Pass,2025-11-08 18:02:40.690,—,Diogo Ferreira
LOTE-M-SOP-013-3841,WO-4380,2025-11-09,Shift 1,ISBM-005,M-SOP-013,FR-013-PP-PCR-500,13671,M,315,0,2,6,8,Conforming,Approved,Approved,Approved - First Pass,2025-11-10 16:23:29.020,—,Beatriz Costa
LOTE-M-SOP-027-3842,WO-4382,2025-11-10,Shift 2,ISBM-005,M-SOP-027,FR-027-HDPE-5000,1547,L,200,0,2,15,17,Conforming,Approved,Approved,Approved - First Pass,2025-11-11 12:08:26.928,—,Beatriz Costa
LOTE-M-SOP-013-3843,WO-4384,2025-11-12,Shift 3,ISBM-005,M-SOP-013,FR-013-PP-500,12968,M,315,0,4,15,19,Conforming,Approved,Approved,Approved - First Pass,2025-11-12 17:22:52.857,—,Ana Silva
LOTE-M-SOP-010-3844,WO-4386,2025-11-13,Shift 1,ISBM-005,M-SOP-010,FR-010-PET-400,17365,M,315,0,1,7,8,Conforming,Approved,Approved,Approved - First Pass,2025-11-14 01:54:20.118,—,Diogo Ferreira
LOTE-M-SOP-023-3845,WO-4389,2025-11-15,Shift 1,ISBM-005,M-SOP-023,FR-023-HDPE-1000,9359,L,200,0,7,5,12,Conforming,Approved,Approved,Approved - First Pass,2025-11-16 11:34:11.566,—,Ana Silva
LOTE-M-SOP-023-3846,WO-4390,2025-11-15,Shift 3,ISBM-005,M-SOP-023,FR-023-HDPE-1000,1782,L,200,0,0,4,4,Conforming,Approved,Approved,Approved - First Pass,2025-11-17 05:35:03.059,—,Diogo Ferreira
LOTE-M-SOP-010-3847,WO-4393,2025-11-17,Shift 2,ISBM-005,M-SOP-010,FR-010-PET-400,20171,M,315,1,10,8,19,Conforming,Rejected,Rejected,Rejected - Scrapped,2025-11-18 19:44:56.929,Leakage:1(Re=1),Elena Santos
LOTE-M-SOP-027-3848,WO-4395,2025-11-19,Shift 3,ISBM-005,M-SOP-027,FR-027-HDPE-5000,1427,L,200,0,0,13,13,Conforming,Approved,Approved,Approved - First Pass,2025-11-20 10:37:58.893,—,Diogo Ferreira
LOTE-M-SOP-023-3849,WO-4396,2025-11-19,Shift 2,ISBM-005,M-SOP-023,FR-023-rPET-1000,3080,L,200,0,1,1,2,Conforming,Approved,Approved,Approved - First Pass,2025-11-20 22:27:19.962,—,Diogo Ferreira
LOTE-M-SOP-023-3850,WO-4397,2025-11-20,Shift 1,ISBM-005,M-SOP-023,FR-023-rPET-1000,4552,L,200,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2025-11-21 20:24:23.483,—,Ana Silva
LOTE-M-SOP-013-3851,WO-4398,2025-11-21,Shift 1,ISBM-005,M-SOP-013,FR-013-PET-500,3614,L,200,0,2,0,2,Conforming,Approved,Approved,Approved - First Pass,2025-11-22 03:31:16.324,—,Diogo Ferreira
LOTE-M-SOP-023-3852,WO-4399,2025-11-22,Shift 3,ISBM-005,M-SOP-023,FR-023-rPET-1000,3654,L,200,0,0,5,5,Conforming,Approved,Approved,Approved - First Pass,2025-11-22 22:59:42.705,—,Diogo Ferreira
LOTE-M-SOP-027-3853,WO-4401,2025-11-23,Shift 1,ISBM-005,M-SOP-027,FR-027-HDPE-5000,2222,L,200,0,3,5,8,Conforming,Approved,Approved,Approved - First Pass,2025-11-24 16:19:11.608,—,Ana Silva
LOTE-M-SOP-023-3854,WO-4404,2025-11-25,Shift 2,ISBM-005,M-SOP-023,FR-023-rPET-1000,9613,L,200,0,5,11,16,Conforming,Approved,Approved,Approved - First Pass,2025-11-27 03:29:41.981,—,Diogo Ferreira
LOTE-M-SOP-013-3855,WO-4406,2025-11-27,Shift 2,ISBM-005,M-SOP-013,FR-013-rPET-500,16693,M,315,0,5,4,9,Conforming,Approved,Approved,Approved - First Pass,2025-11-28 13:14:55.389,—,Beatriz Costa
LOTE-M-SOP-023-3856,WO-4407,2025-11-28,Shift 1,ISBM-005,M-SOP-023,FR-023-HDPE-1000,2515,L,200,0,1,6,7,Conforming,Approved,Approved,Approved - First Pass,2025-11-29 22:49:47.518,—,Diogo Ferreira
LOTE-M-SOP-013-3857,WO-4409,2025-11-29,Shift 2,ISBM-005,M-SOP-013,FR-013-PP-500,12904,M,315,0,2,9,11,Conforming,Approved,Approved,Approved - First Pass,2025-11-30 14:41:54.196,—,Elena Santos
LOTE-M-SOP-027-3858,WO-4411,2025-12-01,  Shift 3  ,ISBM-005,M-SOP-027,FR-027-HDPE-5000,1511,L,200,0,1,7,8,Conforming,Approved,Approved,Approved - First Pass,2025-12-01 13:23:40.622,—,Beatriz Costa
LOTE-M-SOP-023-3859,WO-4412,2025-12-01,Shift 1,ISBM-005,M-SOP-023,FR-023-rPET-1000,3221,L,200,0,1,2,3,Conforming,Approved,Approved,Approved - First Pass,2025-12-02 11:56:34.861,—,Ana Silva
LOTE-M-SOP-013-3860,WO-4414,2025-12-02,Shift 3,ISBM-005,M-SOP-013,FR-013-HDPE-500,14552,M,315,0,0,9,9,Conforming,Approved,Approved,Approved - First Pass,2025-12-04 07:57:27.944,—,Elena Santos
LOTE-M-SOP-013-3861,WO-4415,2025-12-03,Shift 2,ISBM-005,M-SOP-013,FR-013-PVC-500,5934,L,200,0,0,7,7,Conforming,Approved,Approved,Approved - First Pass,2025-12-04 18:50:48.847,—,Diogo Ferreira
LOTE-M-SOP-013-3862,WO-4418,2025-12-05,  Shift 1  ,ISBM-005,M-SOP-013,FR-013-MDPE-500,14609,M,315,0,2,8,10,Conforming,Approved,Approved,Approved - First Pass,2025-12-06 15:26:21.720,—,Ana Silva
LOTE-M-SOP-010-3863,WO-4419,2025-12-06,Shift 3,ISBM-005,M-SOP-010,FR-010-PET-400,6764,L,200,0,0,4,4,Conforming,Approved,Approved,Approved - First Pass,2025-12-07 14:18:53.313,—,Carlos Mendes
LOTE-M-SOP-013-3864,WO-4421,2025-12-07,Shift 2,ISBM-005,M-SOP-013,FR-013-PP-500,8945,L,200,0,1,5,6,Conforming,Approved,Approved,Approved - First Pass,2025-12-08 19:07:08.003,—,Carlos Mendes
LOTE-M-SOP-013-3865,WO-4422,2025-12-08,Shift 1,ISBM-005,M-SOP-013,FR-013-PP-500,7011,L,200,0,0,4,4,Conforming,Approved,Approved,Approved - First Pass,2025-12-09 07:48:19.114,—,Ana Silva
LOTE-M-SOP-010-3866,WO-4424,2025-12-10,Shift 3,ISBM-005,M-SOP-010,FR-010-PET-400,18168,M,315,0,7,17,24,Conforming,Approved,Approved,Approved - First Pass,2025-12-11 11:33:26.302,—,Ana Silva
LOTE-M-SOP-010-3867,WO-4426,2025-12-11,Shift 2,ISBM-005,M-SOP-010,FR-010-PET-400,12726,M,315,0,1,8,9,Conforming,Approved,Approved,Approved - First Pass,2025-12-13 01:29:47.708,—,Beatriz Costa
LOTE-M-SOP-023-3868,WO-4427,2025-12-12,Shift 2,ISBM-005,M-SOP-023,FR-023-rPET-1000,5085,L,200,0,2,3,5,Conforming,Approved,Approved,Approved - First Pass,2025-12-14 06:18:49.091,—,Carlos Mendes
LOTE-M-SOP-027-3869,WO-4428,2025-12-13,Shift 2,ISBM-005,M-SOP-027,FR-027-HDPE-5000,1355,L,200,0,0,5,5,Conforming,Approved,Approved,Approved - First Pass,2025-12-15 06:38:32.249,—,Elena Santos
LOTE-M-SOP-027-3870,WO-4430,2025-12-15,Shift 1,ISBM-005,M-SOP-027,FR-027-HDPE-5000,2103,L,200,0,1,10,11,Conforming,Approved,Approved,Approved - First Pass,2025-12-16 17:30:53.067,—,Carlos Mendes
LOTE-M-SOP-023-3871,WO-4431,2025-12-16,Shift 3,ISBM-005,M-SOP-023,FR-023-rPET-1000,4033,L,200,0,0,4,4,Conforming,Approved,Approved,Approved - First Pass,2025-12-17 11:56:12.088,—,Carlos Mendes
LOTE-M-SOP-010-3872,WO-4433,2025-12-17,Shift 2,ISBM-005,M-SOP-010,FR-010-PET-400,13454,M,315,0,0,6,6,Conforming,Approved,Approved,Approved - First Pass,2025-12-18 21:40:06.508,—,Diogo Ferreira
LOTE-M-SOP-027-3873,WO-4435,2025-12-19,Shift 2,ISBM-005,M-SOP-027,FR-027-HDPE-5000,1630,L,200,0,2,9,11,Conforming,Approved,Approved,Approved - First Pass,2025-12-21 07:29:43.602,—,Elena Santos
LOTE-M-SOP-023-3874,WO-4437,2025-12-21,Shift 1,ISBM-005,M-SOP-023,FR-023-rPET-1000,10582,M,315,1,1,10,12,Conforming,Rejected,Rejected,Rejected - Scrapped,2025-12-22 18:23:11.151,Leakage:1(Re=1),Beatriz Costa
LOTE-M-SOP-010-3875,WO-4438,2025-12-22,Shift 3,ISBM-005,M-SOP-010,FR-010-PET-400,7979,L,200,0,0,8,8,Conforming,Approved,Approved,Approved - First Pass,2025-12-23 09:31:11.145,—,Diogo Ferreira
LOTE-M-SOP-013-3876,WO-4440,2025-12-23,Shift 3,ISBM-005,M-SOP-013,FR-013-PVC-500,10031,M,315,0,3,10,13,Conforming,Approved,Approved,Approved - First Pass,2025-12-24 17:17:21.770,—,Diogo Ferreira
LOTE-M-SOP-023-3877,WO-4441,2025-12-24,Shift 2,ISBM-005,M-SOP-023,FR-023-rPET-1000,2193,L,200,0,2,6,8,Conforming,Approved,Approved,Approved - First Pass,2025-12-25 14:51:10.229,—,Carlos Mendes
LOTE-M-SOP-013-3878,WO-4443,2025-12-25,Shift 1,ISBM-005,M-SOP-013,FR-013-PVC-500,10999,M,315,0,4,6,10,Conforming,Approved,Approved,Approved - First Pass,2025-12-26 17:45:23.346,—,Elena Santos
LOTE-M-SOP-013-3879,WO-4445,2025-12-26,Shift 3,ISBM-005,M-SOP-013,FR-013-PET-500,11618,M,315,0,2,6,8,Conforming,Approved,Approved,Approved - First Pass,2025-12-28 11:55:28.836,—,Ana Silva
LOTE-M-SOP-027-3880,WO-4448,2025-12-28,Shift 3,ISBM-005,M-SOP-027,FR-027-HDPE-5000,2369,L,200,0,4,3,7,Conforming,Approved,Approved,Approved - First Pass,2025-12-29 23:13:14.755,—,Beatriz Costa
LOTE-M-SOP-027-3881,WO-4449,2025-12-29,Shift 1,ISBM-005,M-SOP-027,FR-027-HDPE-5000,807,L,200,0,1,1,2,Conforming,Approved,Approved,Approved - First Pass,2025-12-30 14:10:28.140,—,Elena Santos
LOTE-M-SOP-023-3882,WO-4450,2025-12-30,Shift 3,ISBM-005,M-SOP-023,FR-023-rPET-1000,1167,L,200,0,2,2,4,Conforming,Approved,Approved,Approved - First Pass,2025-12-31 02:03:53.983,—,Carlos Mendes
LOTE-M-SOP-010-3883,WO-4451,2025-12-30,Shift 2,ISBM-005,M-SOP-010,FR-010-PET-400,5956,L,200,0,3,2,5,Conforming,Approved,Approved,Approved - First Pass,2025-12-31 09:12:21.863,—,Ana Silva
LOTE-M-SOP-023-3884,WO-4452,2025-12-31,Shift 1,ISBM-005,M-SOP-023,FR-023-rPET-1000,4202,L,200,0,2,4,6,Conforming,Approved,Approved,Approved - First Pass,2026-01-02 00:31:07.043,—,Ana Silva
LOTE-M-SOP-010-3885,WO-4454,2026-01-02,Shift 3,ISBM-005,M-SOP-010,FR-010-PET-400,17070,M,315,0,3,10,13,Conforming,Approved,Approved,Approved - First Pass,2026-01-03 14:53:40.330,—,Ana Silva
LOTE-M-SOP-013-3886,WO-4455,2026-01-03,Shift 3,ISBM-005,M-SOP-013,FR-013-HDPE-500,2352,L,200,0,2,3,5,Conforming,Approved,Approved,Approved - First Pass,2026-01-04 06:53:54.741,—,Carlos Mendes
LOTE-M-SOP-023-3887,WO-4458,2026-01-05,Shift 3,ISBM-005,M-SOP-023,FR-023-rPET-1000,11575,M,315,0,7,6,13,Conforming,Approved,Approved,Approved - First Pass,2026-01-05 23:57:02.399,—,Elena Santos
LOTE-M-SOP-027-3888,WO-4459,2026-01-05,Shift 2,ISBM-005,M-SOP-027,FR-027-HDPE-5000,961,L,200,0,2,2,4,Conforming,Approved,Approved,Approved - First Pass,2026-01-07 02:42:58.449,—,Diogo Ferreira
LOTE-M-SOP-013-3889,WO-4461,2026-01-07,Shift 2,ISBM-005,M-SOP-013,FR-013-HDPE-PCR-500,16293,M,315,0,4,12,16,Conforming,Approved,Approved,Approved - First Pass,2026-01-08 18:19:40.124,—,Ana Silva
LOTE-M-SOP-013-3890,WO-4463,2026-01-09,Shift 1,ISBM-005,M-SOP-013,FR-013-PVC-500,10069,M,315,1,2,4,7,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-01-10 09:16:05.720,Leakage:1(Re=1),Carlos Mendes
LOTE-M-SOP-010-3891,WO-4465,2026-01-10,Shift 2,ISBM-005,M-SOP-010,FR-010-PET-400,13607,M,315,0,5,9,14,Conforming,Approved,Approved,Approved - First Pass,2026-01-11 15:25:02.431,—,Carlos Mendes
LOTE-M-SOP-027-3892,WO-4466,2026-01-11,shift 1,ISBM-005,M-SOP-027,FR-027-HDPE-5000,1434,L,200,1,0,0,1,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-01-12 08:11:08.594,Leakage:1(Re=1),Carlos Mendes
LOTE-M-SOP-027-3893,WO-4467,2026-01-12,SHIFT 3,ISBM-005,M-SOP-027,FR-027-HDPE-5000,731,L,200,0,2,1,3,Conforming,Approved,Approved,Approved - First Pass,2026-01-13 13:25:45.650,—,Diogo Ferreira
LOTE-M-SOP-023-3894,WO-4468,2026-01-13,Shift 3,ISBM-005,M-SOP-023,FR-023-HDPE-1000,5610,L,200,0,2,4,6,Conforming,Approved,Approved,Approved - First Pass,2026-01-14 16:51:15.795,—,Beatriz Costa
LOTE-M-SOP-023-3895,WO-4470,2026-01-14,SHIFT 2,ISBM-005,M-SOP-023,FR-023-HDPE-1000,5879,L,200,0,6,3,9,Conforming,Approved,Approved,Approved - First Pass,2026-01-15 11:52:50.342,—,Carlos Mendes
LOTE-M-SOP-023-3896,WO-4473,2026-01-16,Shift 2,ISBM-005,M-SOP-023,FR-023-HDPE-1000,9368,L,200,0,5,8,13,Conforming,Approved,Approved,Approved - First Pass,2026-01-18 00:18:08.434,—,Elena Santos
LOTE-M-SOP-010-3897,WO-4475,2026-01-18,Shift 1,ISBM-005,M-SOP-010,FR-010-PET-400,17609,M,315,0,3,2,5,Conforming,Approved,Approved,Approved - First Pass,2026-01-19 04:55:54.058,—,Elena Santos
LOTE-M-SOP-027-3898,WO-4476,2026-01-19,shift 3,ISBM-005,M-SOP-027,FR-027-HDPE-5000,1329,L,200,0,1,2,3,Conforming,Approved,Approved,Approved - First Pass,2026-01-20 13:31:35.052,—,Ana Silva
LOTE-M-SOP-023-3899,WO-4477,2026-01-19,Shift 2,ISBM-005,M-SOP-023,FR-023-HDPE-1000,1515,L,200,0,5,0,5,Conforming,Approved,Approved,Approved - First Pass,2026-01-21 08:23:33.929,—,Diogo Ferreira
LOTE-M-SOP-013-3900,WO-4479,2026-01-21,Shift 3,ISBM-005,M-SOP-013,FR-013-rPET-500,12362,M,315,0,2,14,16,Conforming,Approved,Approved,Approved - First Pass,2026-01-22 12:06:49.881,—,Beatriz Costa
LOTE-M-SOP-027-3901,WO-4481,2026-01-22,Shift 2,ISBM-005,M-SOP-027,FR-027-HDPE-5000,2372,L,200,0,0,3,3,Conforming,Approved,Approved,Approved - First Pass,2026-01-23 21:10:55.055,—,Diogo Ferreira
LOTE-M-SOP-027-3902,WO-4482,2026-01-23,Shift 1,ISBM-005,M-SOP-027,FR-027-HDPE-5000,1266,L,200,0,1,5,6,Conforming,Approved,Approved,Approved - First Pass,2026-01-24 07:08:41.039,—,Carlos Mendes
LOTE-M-SOP-013-3903,WO-4483,2026-01-24,Shift 1,ISBM-005,M-SOP-013,FR-013-LDPE-500,9715,L,200,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-01-25 09:15:51.992,—,Ana Silva
LOTE-M-SOP-027-3904,WO-4486,2026-01-26,Shift 3,ISBM-005,M-SOP-027,FR-027-HDPE-5000,3008,L,200,0,5,16,21,Conforming,Approved,Approved,Approved - First Pass,2026-01-27 02:24:18.195,—,Ana Silva
LOTE-M-SOP-027-3905,WO-4488,2026-01-27,Shift 1,ISBM-005,M-SOP-027,FR-027-HDPE-5000,1656,L,200,0,3,5,8,Conforming,Approved,Approved,Approved - First Pass,2026-01-28 10:04:30.397,—,Elena Santos
LOTE-M-SOP-013-3906,WO-4491,2026-01-29,Shift 1,ISBM-005,M-SOP-013,FR-013-PVC-500,23711,M,315,0,8,15,23,Conforming,Approved,Approved,Approved - First Pass,2026-01-30 08:49:39.807,—,Elena Santos
LOTE-M-SOP-023-3907,WO-4494,2026-01-31,Shift 2,ISBM-005,M-SOP-023,FR-023-rPET-1000,13216,M,315,1,5,9,15,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-02-02 05:16:30.292,Leakage:1(Re=1),Diogo Ferreira
LOTE-M-SOP-027-3908,WO-4496,2026-02-02,Shift 1,ISBM-005,M-SOP-027,FR-027-HDPE-5000,1685,L,200,0,1,14,15,Conforming,Approved,Approved,Approved - First Pass,2026-02-03 12:55:37.593,—,Ana Silva
LOTE-M-SOP-023-3909,WO-4498,2026-02-03,Shift 2,ISBM-005,M-SOP-023,FR-023-rPET-1000,5151,L,200,1,6,8,15,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-02-05 00:21:01.576,Leakage:1(Re=1),Elena Santos
LOTE-M-SOP-013-3910,WO-4500,2026-02-05,Shift 1,ISBM-005,M-SOP-013,FR-013-HDPE-PCR-500,14922,M,315,0,2,1,3,Conforming,Approved,Approved,Approved - First Pass,2026-02-06 12:56:55.469,—,Ana Silva
LOTE-M-SOP-027-3911,WO-4502,2026-02-06,Shift 3,ISBM-005,M-SOP-027,FR-027-HDPE-5000,2920,L,200,0,0,4,4,Conforming,Approved,Approved,Approved - First Pass,2026-02-07 15:40:10.324,—,Diogo Ferreira
LOTE-M-SOP-013-3912,WO-4505,2026-02-09,Shift 1,ISBM-005,M-SOP-013,FR-013-PET-500,31430,M,315,1,3,14,18,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-02-10 19:46:05.265,Leakage:1(Re=1),Carlos Mendes
LOTE-M-SOP-010-3913,WO-4507,2026-02-11,  Shift 3  ,ISBM-005,M-SOP-010,FR-010-PET-400,15116,M,315,0,1,2,3,Conforming,Approved,Approved,Approved - First Pass,2026-02-12 04:12:38.960,—,Carlos Mendes
LOTE-M-SOP-023-3914,WO-4508,2026-02-11,Shift 2,ISBM-005,M-SOP-023,FR-023-rPET-1000,1207,L,200,0,0,1,1,Conforming,Approved,Approved,Approved - First Pass,2026-02-12 19:10:03.407,—,Beatriz Costa
LOTE-M-SOP-010-3915,WO-4511,2026-02-14,Shift 3,ISBM-005,M-SOP-010,FR-010-PET-400,19750,M,315,0,6,5,11,Conforming,Approved,Approved,Approved - First Pass,2026-02-15 21:27:17.887,—,Beatriz Costa
LOTE-M-SOP-010-3916,WO-4513,2026-02-15,Shift 2,ISBM-005,M-SOP-010,FR-010-PET-400,16402,M,315,0,5,7,12,Conforming,Approved,Approved,Approved - First Pass,2026-02-17 00:14:50.899,—,Carlos Mendes
LOTE-M-SOP-027-3917,WO-4514,2026-02-16,Shift 1,ISBM-005,M-SOP-027,FR-027-HDPE-5000,1613,L,200,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-02-17 14:20:34.724,—,Carlos Mendes
LOTE-M-SOP-010-3918,WO-4516,2026-02-18,Shift 3,ISBM-005,M-SOP-010,FR-010-PET-400,12220,M,315,1,3,11,15,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-02-18 22:19:47.984,Leakage:1(Re=1),Elena Santos
LOTE-M-SOP-027-3919,WO-4517,2026-02-18,Shift 2,ISBM-005,M-SOP-027,FR-027-HDPE-5000,1359,L,200,0,1,7,8,Conforming,Approved,Approved,Approved - First Pass,2026-02-19 10:42:57.095,—,Diogo Ferreira
LOTE-M-SOP-023-3920,WO-4518,2026-02-19,Shift 1,ISBM-005,M-SOP-023,FR-023-rPET-1000,1530,L,200,0,1,3,4,Conforming,Approved,Approved,Approved - First Pass,2026-02-20 11:36:21.059,—,Ana Silva
LOTE-M-SOP-013-3921,WO-4519,2026-02-20,Shift 3,ISBM-005,M-SOP-013,FR-013-HDPE-500,5718,L,200,0,2,1,3,Conforming,Approved,Approved,Approved - First Pass,2026-02-21 04:42:08.798,—,Diogo Ferreira
LOTE-M-SOP-023-3922,WO-4521,2026-02-21,Shift 1,ISBM-005,M-SOP-023,FR-023-rPET-1000,4066,L,200,1,2,8,11,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-02-22 15:21:11.964,Leakage:1(Re=1),Beatriz Costa
LOTE-M-SOP-013-3923,WO-4522,2026-02-22,Shift 3,ISBM-005,M-SOP-013,FR-013-PET-500,4943,L,200,0,2,4,6,Conforming,Approved,Approved,Approved - First Pass,2026-02-23 08:39:32.651,—,Carlos Mendes
LOTE-M-SOP-010-3924,WO-4523,2026-02-22,Shift 2,ISBM-005,M-SOP-010,FR-010-PET-400,10251,M,315,0,2,5,7,Conforming,Approved,Approved,Approved - First Pass,2026-02-24 04:53:41.128,—,Carlos Mendes
LOTE-M-SOP-027-3925,WO-4524,2026-02-23,Shift 2,ISBM-005,M-SOP-027,FR-027-HDPE-5000,734,L,200,0,0,5,5,Conforming,Approved,Approved,Approved - First Pass,2026-02-25 04:00:12.855,—,Ana Silva
LOTE-M-SOP-010-3926,WO-4526,2026-02-25,shift 3,ISBM-005,M-SOP-010,FR-010-PET-400,15563,M,315,0,4,5,9,Conforming,Approved,Approved,Approved - First Pass,2026-02-26 07:42:08.934,—,Beatriz Costa
LOTE-M-SOP-013-3927,WO-4527,2026-02-25,Shift 2,ISBM-005,M-SOP-013,FR-013-rPET-500,5862,L,200,0,0,8,8,Conforming,Approved,Approved,Approved - First Pass,2026-02-26 21:12:59.701,—,Ana Silva
LOTE-M-SOP-010-3928,WO-4528,2026-02-26,Shift 1,ISBM-005,M-SOP-010,FR-010-PET-400,4384,L,200,0,0,5,5,Conforming,Approved,Approved,Approved - First Pass,2026-02-28 01:13:36.603,—,Diogo Ferreira
LOTE-M-SOP-010-3929,WO-4529,2026-02-27,Shift 1,ISBM-005,M-SOP-010,FR-010-PET-400,1719,L,200,0,3,5,8,Conforming,Approved,Approved,Approved - First Pass,2026-02-28 01:11:18.686,—,Beatriz Costa
LOTE-M-SOP-013-3930,WO-4531,2026-02-28,Shift 1,ISBM-005,M-SOP-013,FR-013-rPET-500,15935,M,315,0,3,5,8,Conforming,Approved,Approved,Approved - First Pass,2026-03-01 20:47:30.770,—,Ana Silva
LOTE-M-SOP-010-3931,WO-4532,2026-03-01,Shift 1,ISBM-005,M-SOP-010,FR-010-PET-400,5766,L,200,0,1,10,11,Conforming,Approved,Approved,Approved - First Pass,2026-03-02 07:32:18.939,—,Ana Silva
LOTE-M-SOP-023-3932,WO-4533,2026-03-01,Shift 2,ISBM-005,M-SOP-023,FR-023-rPET-1000,2325,L,200,0,2,8,10,Conforming,Approved,Approved,Approved - First Pass,2026-03-02 17:57:57.213,—,Diogo Ferreira
LOTE-M-SOP-010-3933,WO-4534,2026-03-02,Shift 2,ISBM-005,M-SOP-010,FR-010-PET-400,9962,L,200,0,0,13,13,Conforming,Approved,Approved,Approved - First Pass,2026-03-03 16:26:28.171,—,Carlos Mendes
LOTE-M-SOP-013-3934,WO-4536,2026-03-04,Shift 3,ISBM-005,M-SOP-013,FR-013-PP-500,10868,M,315,0,5,5,10,Conforming,Approved,Approved,Approved - First Pass,2026-03-05 03:41:30.781,—,Beatriz Costa
LOTE-M-SOP-010-3935,WO-4537,2026-03-05,Shift 3,ISBM-005,M-SOP-010,FR-010-PET-400,6785,L,200,0,0,3,3,Conforming,Approved,Approved,Approved - First Pass,2026-03-06 06:21:17.743,—,Elena Santos
