ProductBatch,WorkOrder,ProductionDate,Shift,MachineId,MoldId,CapId,Material,CapType,LotSize,CodeLetter,SampleSize,CriticalDefects,MajorDefects,MinorDefects,TotalSampleDefects,VariablesDecision,AttributesDecision,FinalLotDecision,DispositionDetail,LotDecisionDateTime,Remarks,Inspector
LOTE-M-INJ-003-6602,WO-9446,2026-04-12,Shift 1,IM-003,M-INJ-003,TR-003-PETG-24415,PETG,Screw Cap,53679,M,315,0,2,9,11,Conforming,Approved,Approved,Approved - First Pass,2026-04-13 09:24:44.754,—,Diogo Ferreira
LOTE-M-INJ-003-6603,WO-9447,2026-04-13,Shift 3,IM-003,M-INJ-003,TR-003-PP-24415,PP,Screw Cap,20072,M,315,0,3,0,3,Conforming,Approved,Approved,Approved - First Pass,2026-04-14 01:26:00.193,—,Elena Santos
LOTE-M-INJ-003-6604,WO-9450,2026-04-15,SHIFT 3,IM-003,M-INJ-003,TR-003-PP-24415,PP,Screw Cap,58598,M,315,0,5,8,13,Conforming,Approved,Approved,Approved - First Pass,2026-04-16 01:19:17.883,—,Carlos Mendes
LOTE-M-INJ-003-6605,WO-9452,2026-04-16,Shift 1,IM-003,M-INJ-003,TR-003-HDPE-24415,HDPE,Screw Cap,53196,M,315,0,2,6,8,Conforming,Approved,Approved,Approved - First Pass,2026-04-17 06:43:31.491,—,Diogo Ferreira
LOTE-M-INJ-003-6606,WO-9455,2026-04-18,SHIFT 3,IM-003,M-INJ-003,TR-003-PP-PCR-24415,PP-PCR,Screw Cap,46176,M,315,0,3,12,15,Conforming,Approved,Approved,Approved - First Pass,2026-04-19 05:44:06.258,—,Diogo Ferreira
LOTE-M-INJ-001-6607,WO-9456,2026-04-18,Shift 2,IM-003,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,16826,M,315,2,0,4,6,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-04-20 03:12:38.186,Thread:2(Re=1),Ana Silva
LOTE-M-INJ-003-6608,WO-9459,2026-04-20,Shift 1,IM-003,M-INJ-003,TR-003-PP-PCR-24415,PP-PCR,Screw Cap,42004,M,315,0,2,2,4,Conforming,Approved,Approved,Approved - First Pass,2026-04-21 06:11:09.250,—,Elena Santos
LOTE-M-INJ-001-6609,WO-9460,2026-04-21,Shift 3,IM-003,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,9938,L,200,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-04-21 21:36:26.579,—,Elena Santos
LOTE-M-INJ-003-6610,WO-9462,2026-04-22,Shift 3,IM-003,M-INJ-003,TR-003-PETG-24415,PETG,Screw Cap,43323,M,315,0,2,5,7,Conforming,Approved,Approved,Approved - First Pass,2026-04-23 03:59:33.948,—,Carlos Mendes
LOTE-M-INJ-003-6611,WO-9465,2026-04-24,Shift 2,IM-003,M-INJ-003,TR-003-PP-PCR-24415,PP-PCR,Screw Cap,73527,M,315,0,0,9,9,Conforming,Approved,Approved,Approved - First Pass,2026-04-26 07:23:38.771,—,Carlos Mendes
LOTE-M-INJ-003-6612,WO-9466,2026-04-25,Shift 2,IM-003,M-INJ-003,TR-003-PETG-24415,PETG,Screw Cap,17976,M,315,0,1,5,6,Conforming,Approved,Approved,Approved - First Pass,2026-04-26 20:21:51.405,—,Ana Silva
LOTE-M-INJ-001-6613,WO-9469,2026-04-27,Shift 3,IM-003,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,37345,M,315,0,0,9,9,Conforming,Approved,Approved,Approved - First Pass,2026-04-29 14:56:09.891,—,Diogo Ferreira
LOTE-M-INJ-003-6614,WO-9470,2026-04-28,Shift 3,IM-003,M-INJ-003,TR-003-PP-24415,PP,Screw Cap,27261,M,315,0,1,5,6,Conforming,Approved,Approved,Approved - First Pass,2026-04-30 02:20:11.610,—,Diogo Ferreira
LOTE-M-INJ-003-6615,WO-9471,2026-04-29,Shift 2,IM-003,M-INJ-003,TR-003-PP-24415,PP,Screw Cap,13105,M,315,0,1,6,7,Conforming,Approved,Approved,Approved - First Pass,2026-04-30 10:33:26.707,—,Elena Santos
LOTE-M-INJ-001-6616,WO-9473,2026-04-30,Shift 2,IM-003,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,30512,M,315,1,2,1,4,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-05-01 19:28:25.474,Thread:1(Re=1),Carlos Mendes
LOTE-M-INJ-001-6617,WO-9475,2026-05-01,Shift 3,IM-003,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,23017,M,315,1,1,12,14,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-05-03 06:53:30.644,Thread:1(Re=1),Ana Silva
LOTE-M-INJ-003-6618,WO-9476,2026-05-02,Shift 2,IM-003,M-INJ-003,TR-003-PETG-24415,PETG,Screw Cap,15813,M,315,0,0,0,0,Conforming,Approved,Approved,Approved - First Pass,2026-05-03 10:10:02.842,—,Carlos Mendes
LOTE-M-INJ-001-6619,WO-9477,2026-05-03,Shift 1,IM-003,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,14515,M,315,0,1,3,4,Conforming,Approved,Approved,Approved - First Pass,2026-05-04 01:34:05.160,—,Beatriz Costa
LOTE-M-INJ-003-6620,WO-9479,2026-05-04,Shift 2,IM-003,M-INJ-003,TR-003-PP-24415,PP,Screw Cap,40934,M,315,0,0,13,13,Conforming,Approved,Approved,Approved - First Pass,2026-05-06 02:45:49.209,—,Diogo Ferreira
LOTE-M-INJ-001-6621,WO-9480,2026-05-05,Shift 1,IM-003,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,10905,M,315,1,4,0,5,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-05-05 23:03:18.853,Thread:1(Re=1),Carlos Mendes
LOTE-M-INJ-003-6622,WO-9481,2026-05-05,Shift 2,IM-003,M-INJ-003,TR-003-PP-24415,PP,Screw Cap,10048,M,315,0,6,0,6,Conforming,Approved,Approved,Approved - First Pass,2026-05-06 13:13:04.280,—,Beatriz Costa
LOTE-M-INJ-001-6623,WO-9484,2026-05-07,Shift 2,IM-003,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,42092,M,315,0,1,9,10,Conforming,Approved,Approved,Approved - First Pass,2026-05-08 09:02:53.128,—,Beatriz Costa
LOTE-M-INJ-001-6624,WO-9485,2026-05-08,  Shift 1  ,IM-003,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,23976,M,315,0,0,5,5,Conforming,Approved,Approved,Approved - First Pass,2026-05-09 20:11:13.646,—,Carlos Mendes
LOTE-M-INJ-001-6625,WO-9486,2026-05-09,Shift 3,IM-003,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,13531,M,315,0,3,2,5,Conforming,Approved,Approved,Approved - First Pass,2026-05-10 11:50:30.004,—,Ana Silva
LOTE-M-INJ-003-6626,WO-9489,2026-05-10,Shift 2,IM-003,M-INJ-003,TR-003-PP-24415,PP,Screw Cap,56946,M,315,0,5,12,17,Conforming,Approved,Approved,Approved - First Pass,2026-05-11 19:50:36.522,—,Ana Silva
LOTE-M-INJ-001-6627,WO-9492,2026-05-13,Shift 3,IM-003,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,46507,M,315,0,3,16,19,Conforming,Approved,Approved,Approved - First Pass,2026-05-14 08:28:39.028,—,Carlos Mendes
LOTE-M-INJ-001-6628,WO-9493,2026-05-13,Shift 2,IM-003,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,11389,M,315,0,1,5,6,Conforming,Approved,Approved,Approved - First Pass,2026-05-14 09:36:01.220,—,Elena Santos
LOTE-M-INJ-003-6629,WO-9494,2026-05-14,Shift 1,IM-003,M-INJ-003,TR-003-PP-PCR-24415,PP-PCR,Screw Cap,22783,M,315,0,1,0,1,Conforming,Approved,Approved,Approved - First Pass,2026-05-15 13:23:02.054,—,Ana Silva
LOTE-M-INJ-001-6630,WO-9496,2026-05-15,Shift 3,IM-003,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,33612,M,315,0,3,10,13,Conforming,Approved,Approved,Approved - First Pass,2026-05-17 05:30:37.543,—,Beatriz Costa
LOTE-M-INJ-001-6631,WO-9498,2026-05-17,Shift 3,IM-003,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,36737,M,315,0,5,11,16,Conforming,Approved,Approved,Approved - First Pass,2026-05-18 10:55:24.430,—,Carlos Mendes
LOTE-M-INJ-003-6632,WO-9499,2026-05-17,Shift 2,IM-003,M-INJ-003,TR-003-PP-24415,PP,Screw Cap,13972,M,315,0,2,3,5,Conforming,Approved,Approved,Approved - First Pass,2026-05-19 00:30:35.194,—,Diogo Ferreira
LOTE-M-INJ-001-6633,WO-9501,2026-05-19,SHIFT 3,IM-003,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,39408,M,315,0,1,0,1,Conforming,Approved,Approved,Approved - First Pass,2026-05-20 07:29:33.153,—,Carlos Mendes
LOTE-M-INJ-001-6634,WO-9504,2026-05-21,Shift 3,IM-003,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,46656,M,315,1,1,5,7,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-05-22 01:34:06.432,Sealing:1(Re=1),Ana Silva
LOTE-M-INJ-003-6635,WO-9506,2026-05-22,Shift 3,IM-003,M-INJ-003,TR-003-PP-24415,PP,Screw Cap,20678,M,315,0,2,5,7,Conforming,Approved,Approved,Approved - First Pass,2026-05-22 21:52:37.585,—,Ana Silva
LOTE-M-INJ-003-6636,WO-9509,2026-05-23,Shift 3,IM-003,M-INJ-003,TR-003-PP-24415,PP,Screw Cap,65885,M,315,1,2,13,16,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-05-25 03:02:31.853,Sealing:1(Re=1),Ana Silva
LOTE-M-INJ-001-6637,WO-9510,2026-05-24,Shift 2,IM-003,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,20077,M,315,0,3,3,6,Conforming,Approved,Approved,Approved - First Pass,2026-05-25 22:20:53.985,—,Carlos Mendes
LOTE-M-INJ-003-6638,WO-9512,2026-05-26,Shift 3,IM-003,M-INJ-003,TR-003-HDPE-24415,HDPE,Screw Cap,47574,M,315,0,3,4,7,Conforming,Approved,Approved,Approved - First Pass,2026-05-27 09:52:34.151,—,Elena Santos
LOTE-M-INJ-003-6639,WO-9513,2026-05-26,Shift 2,IM-003,M-INJ-003,TR-003-HDPE-24415,HDPE,Screw Cap,22237,M,315,0,0,1,1,Conforming,Approved,Approved,Approved - First Pass,2026-05-28 00:28:24.481,—,Beatriz Costa
LOTE-M-INJ-001-6640,WO-9515,2026-05-28,shift 1,IM-003,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,40815,M,315,1,1,4,6,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-05-29 09:21:57.661,Thread:1(Re=1),Diogo Ferreira
LOTE-M-INJ-001-6641,WO-9517,2026-05-29,Shift 2,IM-003,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,35059,M,315,0,0,4,4,Conforming,Approved,Approved,Approved - First Pass,2026-05-31 00:11:39.427,—,Carlos Mendes
LOTE-M-INJ-003-6642,WO-9518,2026-05-30,Shift 1,IM-003,M-INJ-003,TR-003-HDPE-24415,HDPE,Screw Cap,13978,M,315,0,1,5,6,Conforming,Approved,Approved,Approved - First Pass,2026-05-31 16:18:55.537,—,Diogo Ferreira
LOTE-M-INJ-003-6643,WO-9519,2026-05-31,Shift 3,IM-003,M-INJ-003,TR-003-PETG-24415,PETG,Screw Cap,22583,M,315,0,0,6,6,Conforming,Approved,Approved,Approved - First Pass,2026-06-01 02:08:05.644,—,Beatriz Costa
LOTE-M-INJ-003-6644,WO-9522,2026-06-02,Shift 3,IM-003,M-INJ-003,TR-003-PP-PCR-24415,PP-PCR,Screw Cap,70937,M,315,2,4,10,16,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-06-03 14:45:09.004,Sealing:2(Re=1),Diogo Ferreira
LOTE-M-INJ-003-6645,WO-9525,2026-06-04,Shift 1,IM-003,M-INJ-003,TR-003-PP-24415,PP,Screw Cap,63755,M,315,0,4,7,11,Conforming,Approved,Approved,Approved - First Pass,2026-06-05 09:51:26.335,—,Ana Silva
LOTE-M-INJ-001-6646,WO-9527,2026-06-06,  Shift 3  ,IM-003,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,47568,M,315,0,2,10,12,Conforming,Approved,Approved,Approved - First Pass,2026-06-07 04:30:24.416,—,Ana Silva
LOTE-M-INJ-003-6647,WO-9529,2026-06-07,Shift 1,IM-003,M-INJ-003,TR-003-PP-PCR-24415,PP-PCR,Screw Cap,40527,M,315,0,6,4,10,Conforming,Approved,Approved,Approved - First Pass,2026-06-08 21:24:36.072,—,Ana Silva
LOTE-M-INJ-003-6648,WO-9532,2026-06-09,Shift 1,IM-003,M-INJ-003,TR-003-PETG-24415,PETG,Screw Cap,56698,M,315,1,4,8,13,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-06-10 02:24:00.755,Thread:1(Re=1),Ana Silva
LOTE-M-INJ-003-6649,WO-9533,2026-06-10,Shift 3,IM-003,M-INJ-003,TR-003-HDPE-24415,HDPE,Screw Cap,16660,M,315,0,2,3,5,Conforming,Approved,Approved,Approved - First Pass,2026-06-11 04:52:00.683,—,Beatriz Costa
LOTE-M-INJ-003-6650,WO-9536,2026-06-12,SHIFT 3,IM-003,M-INJ-003,TR-003-PETG-24415,PETG,Screw Cap,50740,M,315,2,4,9,15,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-06-13 03:53:43.276,Thread:2(Re=1),Elena Santos
LOTE-M-INJ-003-6651,WO-9537,2026-06-12,Shift 2,IM-003,M-INJ-003,TR-003-PETG-24415,PETG,Screw Cap,17885,M,315,0,1,5,6,Conforming,Approved,Approved,Approved - First Pass,2026-06-13 19:00:19.586,—,Ana Silva
LOTE-M-INJ-001-6652,WO-9539,2026-06-14,Shift 3,IM-003,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,31991,M,315,0,4,9,13,Conforming,Approved,Approved,Approved - First Pass,2026-06-15 03:36:18.235,—,Elena Santos
LOTE-M-INJ-001-6653,WO-9542,2026-06-16,Shift 3,IM-003,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,45095,M,315,1,6,8,15,Conforming,Rejected,Approved,Approved - Released on Deviation,2026-06-16 20:07:17.429,—,Ana Silva
LOTE-M-INJ-001-6654,WO-9545,2026-06-17,Shift 2,IM-003,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,35662,M,315,0,4,13,17,Conforming,Approved,Approved,Approved - First Pass,2026-06-18 17:24:40.566,—,Elena Santos
LOTE-M-INJ-003-6655,WO-9546,2026-06-18,Shift 1,IM-003,M-INJ-003,TR-003-PP-24415,PP,Screw Cap,17884,M,315,0,1,0,1,Conforming,Approved,Approved,Approved - First Pass,2026-06-19 20:35:30.400,—,Diogo Ferreira
LOTE-M-INJ-001-6656,WO-9549,2026-06-20,Shift 1,IM-003,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,55085,M,315,0,2,9,11,Conforming,Approved,Approved,Approved - First Pass,2026-06-21 15:47:33.141,—,Ana Silva
LOTE-M-INJ-003-6657,WO-9550,2026-06-20,Shift 3,IM-003,M-INJ-003,TR-003-PETG-24415,PETG,Screw Cap,20292,M,315,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-06-21 17:05:18.673,—,Beatriz Costa
LOTE-M-INJ-001-6658,WO-9551,2026-06-21,Shift 2,IM-003,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,7041,L,200,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-06-22 20:31:47.945,—,Beatriz Costa
LOTE-M-INJ-001-6659,WO-9552,2026-06-22,Shift 1,IM-003,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,9892,L,200,0,0,0,0,Conforming,Approved,Approved,Approved - First Pass,2026-06-23 06:38:56.749,—,Diogo Ferreira
LOTE-M-INJ-003-6660,WO-9553,2026-06-22,Shift 2,IM-003,M-INJ-003,TR-003-PETG-24415,PETG,Screw Cap,20998,M,315,1,3,3,7,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-06-23 15:48:14.213,Sealing:1(Re=1),Ana Silva
LOTE-M-INJ-003-6661,WO-9555,2026-06-23,Shift 2,IM-003,M-INJ-003,TR-003-PP-PCR-24415,PP-PCR,Screw Cap,26842,M,315,0,5,0,5,Conforming,Approved,Approved,Approved - First Pass,2026-06-24 18:01:37.817,—,Beatriz Costa
LOTE-M-INJ-003-6662,WO-9556,2026-06-24,Shift 2,IM-003,M-INJ-003,TR-003-PP-24415,PP,Screw Cap,13836,M,315,0,2,2,4,Conforming,Approved,Approved,Approved - First Pass,2026-06-25 09:44:23.405,—,Carlos Mendes
LOTE-M-INJ-003-6663,WO-9557,2026-06-25,Shift 3,IM-003,M-INJ-003,TR-003-PP-24415,PP,Screw Cap,17462,M,315,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-06-26 01:26:43.007,—,Ana Silva
LOTE-M-INJ-003-6664,WO-9559,2026-06-25,SHIFT 3,IM-003,M-INJ-003,TR-003-PP-PCR-24415,PP-PCR,Screw Cap,42959,M,315,0,4,3,7,Conforming,Approved,Approved,Approved - First Pass,2026-06-27 09:42:27.926,—,Elena Santos
LOTE-M-INJ-001-6665,WO-9562,2026-06-28,Shift 3,IM-003,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,51198,M,315,0,4,10,14,Conforming,Approved,Approved,Approved - First Pass,2026-06-28 21:00:20.767,—,Carlos Mendes
LOTE-M-INJ-001-6666,WO-9565,2026-06-30,Shift 1,IM-003,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,62486,M,315,1,5,8,14,Conforming,Rejected,Approved,Approved - Released on Deviation,2026-07-01 11:37:39.831,—,Elena Santos
LOTE-M-INJ-003-6667,WO-9566,2026-07-01,Shift 3,IM-003,M-INJ-003,TR-003-HDPE-24415,HDPE,Screw Cap,18572,M,315,0,1,2,3,Conforming,Approved,Approved,Approved - First Pass,2026-07-01 20:51:54.542,—,Beatriz Costa
LOTE-M-INJ-001-6668,WO-9568,2026-07-02,Shift 3,IM-003,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,29688,M,315,0,5,19,24,Conforming,Approved,Approved,Approved - First Pass,2026-07-03 02:42:15.980,—,Diogo Ferreira
LOTE-M-INJ-003-6669,WO-9570,2026-07-03,Shift 2,IM-003,M-INJ-003,TR-003-HDPE-24415,HDPE,Screw Cap,39973,M,315,0,4,10,14,Conforming,Approved,Approved,Approved - First Pass,2026-07-04 21:55:41.907,—,Beatriz Costa
LOTE-M-INJ-003-6670,WO-9572,2026-07-04,Shift 2,IM-003,M-INJ-003,TR-003-PETG-24415,PETG,Screw Cap,30706,M,315,0,3,5,8,Conforming,Approved,Approved,Approved - First Pass,2026-07-05 14:47:16.774,—,Carlos Mendes
LOTE-M-INJ-003-6671,WO-9575,2026-07-06,Shift 1,IM-003,M-INJ-003,TR-003-PP-PCR-24415,PP-PCR,Screw Cap,46140,M,315,0,0,15,15,Conforming,Approved,Approved,Approved - First Pass,2026-07-07 23:22:53.407,—,Carlos Mendes
LOTE-M-INJ-001-6672,WO-9578,2026-07-08,Shift 3,IM-003,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,47746,M,315,0,2,10,12,Conforming,Approved,Approved,Approved - First Pass,2026-07-09 15:46:22.615,—,Carlos Mendes
LOTE-M-INJ-001-6673,WO-9579,2026-07-08,Shift 3,IM-003,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,14306,M,315,0,2,4,6,Conforming,Approved,Approved,Approved - First Pass,2026-07-09 23:55:07.524,—,Carlos Mendes
LOTE-M-INJ-001-6674,WO-9581,2026-07-10,Shift 3,IM-003,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,30599,M,315,1,3,12,16,Conforming,Rejected,Approved,Approved - Reworked,2026-07-11 10:33:54.097,—,Diogo Ferreira
LOTE-M-INJ-001-6675,WO-9583,2026-07-11,Shift 1,IM-003,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,15369,M,315,0,2,8,10,Conforming,Approved,Approved,Approved - First Pass,2026-07-12 02:37:24.824,—,Ana Silva
LOTE-M-INJ-003-6676,WO-9586,2026-07-13,Shift 3,IM-003,M-INJ-003,TR-003-PP-24415,PP,Screw Cap,54956,M,315,0,2,13,15,Conforming,Approved,Approved,Approved - First Pass,2026-07-14 05:56:56.653,—,Ana Silva
LOTE-M-INJ-003-6677,WO-9587,2026-07-13,Shift 1,IM-003,M-INJ-003,TR-003-HDPE-24415,HDPE,Screw Cap,25457,M,315,1,1,5,7,Conforming,Rejected,Rejected,Rejected - Scrapped,2026-07-15 00:17:48.450,Thread:1(Re=1),Elena Santos
LOTE-M-INJ-001-6678,WO-9590,2026-07-15,Shift 1,IM-003,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,46324,M,315,0,5,7,12,Conforming,Approved,Approved,Approved - First Pass,2026-07-16 18:44:07.989,—,Carlos Mendes
LOTE-M-INJ-003-6679,WO-9592,2026-07-17,Shift 3,IM-003,M-INJ-003,TR-003-PP-PCR-24415,PP-PCR,Screw Cap,34599,M,315,0,2,8,10,Conforming,Approved,Approved,Approved - First Pass,2026-07-18 04:09:25.162,—,Elena Santos
LOTE-M-INJ-001-6680,WO-9594,2026-07-18,Shift 1,IM-003,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,34206,M,315,0,1,5,6,Conforming,Approved,Approved,Approved - First Pass,2026-07-19 18:31:07.177,—,Ana Silva
LOTE-M-INJ-003-6681,WO-9596,2026-07-20,shift 3,IM-003,M-INJ-003,TR-003-PP-PCR-24415,PP-PCR,Screw Cap,43231,M,315,0,2,0,2,Conforming,Approved,Approved,Approved - First Pass,2026-07-21 01:48:36.653,—,Elena Santos
LOTE-M-INJ-001-6682,WO-9597,2026-07-20,  Shift 2  ,IM-003,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,9696,L,200,0,0,0,0,Conforming,Approved,Approved,Approved - First Pass,2026-07-21 10:46:22.000,—,Beatriz Costa
LOTE-M-INJ-003-6683,WO-9598,2026-07-21,shift 1,IM-003,M-INJ-003,TR-003-PETG-24415,PETG,Screw Cap,11781,M,315,0,2,2,4,Conforming,Approved,Approved,Approved - First Pass,2026-07-22 07:11:25.403,—,Elena Santos
LOTE-M-INJ-003-6684,WO-9599,2026-07-21,Shift 2,IM-003,M-INJ-003,TR-003-HDPE-24415,HDPE,Screw Cap,18286,M,315,0,0,6,6,Conforming,Approved,Approved,Approved - First Pass,2026-07-22 16:34:35.544,—,Ana Silva
LOTE-M-INJ-001-6685,WO-9602,2026-07-23,Shift 2,IM-003,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,52443,M,315,1,9,5,15,Conforming,Rejected,Approved,Approved - Reworked,2026-07-25 02:13:02.037,—,Diogo Ferreira
LOTE-M-INJ-001-6686,WO-9605,2026-07-25,Shift 3,IM-003,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,32458,M,315,1,4,11,16,Conforming,Rejected,Approved,Approved - Reworked,2026-07-26 05:20:51.740,—,Elena Santos
LOTE-M-INJ-003-6687,WO-9606,2026-07-25,Shift 2,IM-003,M-INJ-003,TR-003-PP-24415,PP,Screw Cap,17357,M,315,0,0,8,8,Conforming,Approved,Approved,Approved - First Pass,2026-07-26 12:06:54.328,—,Beatriz Costa
LOTE-M-INJ-001-6688,WO-9607,2026-07-26,Shift 1,IM-003,M-INJ-001,TR-001-HDPE-24410,HDPE,Screw Cap,12669,M,315,0,0,2,2,Conforming,Approved,Approved,Approved - First Pass,2026-07-26 22:54:20.131,—,Ana Silva
LOTE-M-INJ-003-6689,WO-9608,2026-07-26,Shift 2,IM-003,M-INJ-003,TR-003-PP-PCR-24415,PP-PCR,Screw Cap,19756,M,315,0,2,3,5,Conforming,Approved,Approved,Approved - First Pass,2026-07-28 03:21:34.050,—,Elena Santos
LOTE-M-INJ-003-6690,WO-9611,2026-07-28,Shift 3,IM-003,M-INJ-003,TR-003-HDPE-24415,HDPE,Screw Cap,46990,M,315,0,4,9,13,Conforming,Approved,Approved,Approved - First Pass,2026-07-29 15:52:51.601,—,Carlos Mendes
LOTE-M-INJ-003-6691,WO-9613,2026-07-30,Shift 3,IM-003,M-INJ-003,TR-003-PP-24415,PP,Screw Cap,39252,M,315,0,2,6,8,Conforming,Approved,Approved,Approved - First Pass,2026-07-31 07:47:49.234,—,Ana Silva
LOTE-M-INJ-001-6692,WO-9614,2026-07-30,Shift 2,IM-003,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,11592,M,315,0,0,0,0,Conforming,Approved,Approved,Approved - First Pass,2026-08-01 03:42:30.347,—,Carlos Mendes
LOTE-M-INJ-003-6693,WO-9617,2026-08-02,Shift 3,IM-003,M-INJ-003,TR-003-HDPE-24415,HDPE,Screw Cap,82433,M,315,0,2,8,10,Conforming,Approved,Approved,Approved - First Pass,2026-08-03 04:21:10.429,—,Diogo Ferreira
LOTE-M-INJ-003-6694,WO-9618,2026-08-03,Shift 3,IM-003,M-INJ-003,TR-003-PP-24415,PP,Screw Cap,26729,M,315,0,3,2,5,Conforming,Approved,Approved,Approved - First Pass,2026-08-04 01:55:30.122,—,Diogo Ferreira
LOTE-M-INJ-003-6695,WO-9620,2026-08-04,Shift 1,IM-003,M-INJ-003,TR-003-PETG-24415,PETG,Screw Cap,43097,M,315,0,0,7,7,Conforming,Approved,Approved,Approved - First Pass,2026-08-05 13:09:07.884,—,Ana Silva
LOTE-M-INJ-003-6696,WO-9622,2026-08-06,Shift 3,IM-003,M-INJ-003,TR-003-PETG-24415,PETG,Screw Cap,50320,M,315,1,7,3,11,Conforming,Rejected,Approved,Approved - Reworked,2026-08-07 09:31:49.668,—,Diogo Ferreira
LOTE-M-INJ-001-6697,WO-9625,2026-08-07,shift 3,IM-003,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,39324,M,315,0,2,9,11,Conforming,Approved,Approved,Approved - First Pass,2026-08-08 21:53:25.420,—,Diogo Ferreira
LOTE-M-INJ-003-6698,WO-9626,2026-08-08,Shift 1,IM-003,M-INJ-003,TR-003-HDPE-24415,HDPE,Screw Cap,8982,L,200,0,6,1,7,Conforming,Approved,Approved,Approved - First Pass,2026-08-09 09:29:43.334,—,Ana Silva
LOTE-M-INJ-001-6699,WO-9627,2026-08-08,Shift 2,IM-003,M-INJ-001,TR-001-PETG-24410,PETG,Screw Cap,16602,M,315,0,1,13,14,Conforming,Approved,Approved,Approved - First Pass,2026-08-10 04:04:59.483,—,Diogo Ferreira
LOTE-M-INJ-001-6700,WO-9628,2026-08-09,Shift 1,IM-003,M-INJ-001,TR-001-PP-PCR-24410,PP-PCR,Screw Cap,15680,M,315,0,0,7,7,Conforming,Approved,Approved,Approved - First Pass,2026-08-10 07:30:34.893,—,Carlos Mendes
LOTE-M-INJ-003-6701,WO-9629,2026-08-10,Shift 3,IM-003,M-INJ-003,TR-003-PETG-24415,PETG,Screw Cap,29358,M,315,0,0,0,0,Conforming,Approved,Approved,Approved - First Pass,2026-08-11 14:26:38.949,—,Elena Santos
LOTE-M-INJ-001-6702,WO-9631,2026-08-11,Shift 2,IM-003,M-INJ-001,TR-001-PP-24410,PP,Screw Cap,38643,M,315,0,0,5,5,Conforming,Approved,Approved,Approved - First Pass,2026-08-13 00:14:48.788,—,Carlos Mendes
