SalesOrderId,Date,CustomerId,ProductFamily,Process,ProductId,WorkOrder,LotId,MachineId,ShippedQty,UnitPriceBRL,TotalValueBRL
SO-14970,2025-08-31,CUST-003,Cap,Injection Molding,TR-001-PP-24410,WO-7442,2535132010744282,IM-001,3333,0.0283,94.32
SO-14971,2025-09-01,CUST-001,Cap,Injection Molding,TR-001-HDPE-24410,WO-7443,2535122010744383,IM-001,5175,0.0461,238.57
SO-14972,2025-09-04,CUST-005,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7444,2535232010744484,IM-001,16902,0.0721,1218.63
SO-14973,2025-09-05,CUST-011,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7446,2535322010744686,IM-001,19240,0.0664,1277.54
SO-14974,2025-09-01,CUST-010,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7447,2535412010744787,IM-001,6581,0.0342,225.07
SO-14975,2025-09-01,CUST-008,Cap,Injection Molding,TR-001-PP-24410,WO-7450,2535732010745090,IM-001,14618,0.034,497.01
SO-14976,2025-09-10,CUST-011,Cap,INJECTION MOLDING,TR-001-PP-PCR-24410,WO-7451,2535732010745191,IM-001,6632,0.088,583.62
SO-14977,2025-09-09,CUST-001,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7452,2536112010745292,IM-001,11399,0.0232,264.46
SO-14978,2025-09-10,CUST-010,Cap,Injection Molding,TR-001-HDPE-24410,WO-7455,2536332010745595,IM-001,6140,0.051,313.14
SO-14979,2025-09-11,CUST-012,Cap,injection molding,TR-001-HDPE-24410,WO-7456,2536312010745696,IM-001,7880,0.0396,312.05
SO-14980,2025-09-13,CUST-006,Cap,Injection Molding,TR-001-HDPE-24410,WO-7457,2536412010745797,IM-001,5053,0.0792,400.2
SO-14981,2025-09-12,CUST-004,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7458,2536422010745898,IM-001,12431,0.0459,570.58
SO-14982,2025-09-10,CUST-007,Cap,Injection Molding,TR-001-HDPE-24410,WO-7460,2536612010746001,IM-001,6538,0.0295,192.87
SO-14983,2025-09-08,CUST-005,Cap,Injection Molding,TR-001-HDPE-24410,WO-7461,2536622010746102,IM-001,17343,0.0329,570.58
SO-14984,2025-09-15,CUST-005,Cap,INJECTION MOLDING,TR-001-PP-PCR-24410,WO-7464,2537112010746405,IM-001,9354,0.0573,535.98
SO-14985,2025-09-13,CUST-012,Cap,injection molding,TR-001-PP-24410,WO-7465,2537132010746506,IM-001,9060,0.076,688.56
SO-14986,2025-09-13,CUST-014,Cap,Injection Molding,TR-001-PP-24410,WO-7466,2537222010746607,IM-001,13446,0.0464,623.89
SO-14987,2025-09-19,CUST-003,Cap,Injection Molding,TR-001-PP-24410,WO-7467,2537312010746708,IM-001,9552,0.0661,631.39
SO-14988,2025-09-15,CUST-014,Cap,Injection Molding,TR-001-PP-24410,WO-7468,2537432010746809,IM-001,5098,0.0315,160.59
SO-14989,2025-09-20,CUST-008,Cap,Injection Molding,TR-001-PETG-24410,WO-7469,2537422010746910,IM-001,5475,0.0615,336.71
SO-14990,2025-09-14,CUST-006,Cap,Injection Molding,TR-001-PETG-24410,WO-7470,2537532010747011,IM-001,14647,0.0447,654.72
SO-14991,2025-09-18,CUST-001,Cap,Injection Molding,TR-001-PETG-24410,WO-7471,2537522010747112,IM-001,10060,0.0664,667.98
SO-14992,2025-09-22,CUST-011,Cap,Injection Molding,TR-001-PETG-24410,WO-7472,2537612010747213,IM-001,9704,0.0825,800.58
SO-14993,2025-09-15,CUST-009,Cap,Injection Molding,TR-001-PETG-24410,WO-7473,2537732010747314,IM-001,9874,0.089,878.79
SO-14994,2025-09-26,CUST-003,Cap,Injection Molding,TR-001-PETG-24410,WO-7474,2537722010747415,IM-001,4453,0.0369,164.32
SO-14995,2025-09-27,CUST-014,Cap,injection molding,TR-001-PETG-24410,WO-7476,2538212010747617,IM-001,5807,0.0286,166.08
SO-14996,2025-09-21,CUST-003,Cap,Injection Molding,TR-001-PP-24410,WO-7477,2538232010747718,IM-001,14635,0.0575,841.51
SO-14997,2025-09-24,CUST-010,Cap,Injection Molding,TR-001-PP-24410,WO-7478,2538322010747819,IM-001,10190,0.02,203.8
SO-14998,2025-09-26,CUST-011,Cap,Injection Molding,TR-001-PP-24410,WO-7479,2538432010747920,IM-001,12105,0.0537,650.04
SO-14999,2025-10-01,CUST-003,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7481,2538512010748122,IM-001,8319,0.0288,239.59
SO-15000,2025-09-22,CUST-003,Cap,Injection Molding,TR-001-PETG-24410,WO-7482,2538632010748223,IM-001,9862,0.0324,319.53
SO-15001,2025-09-23,CUST-014,Cap,Injection Molding,TR-001-PETG-24410,WO-7483,2538732010748324,IM-001,6222,0.0865,538.2
SO-15002,2025-09-28,CUST-009,Cap,Injection Molding,TR-001-PETG-24410,WO-7485,2539112010748526,IM-001,7274,0.0352,256.04
SO-15003,2025-10-03,CUST-013,Cap,Injection Molding,TR-001-HDPE-24410,WO-7486,2539212010748627,IM-001,10690,0.0686,733.33
SO-15004,2025-09-27,CUST-013,Cap,INJECTION MOLDING,TR-001-HDPE-24410,WO-7487,2539332010748728,IM-001,11011,0.057,627.63
SO-15005,2025-10-02,CUST-005,Cap,Injection Molding,TR-001-PP-24410,WO-7489,2539412010748930,IM-001,5271,0.0742,391.11
SO-15006,2025-10-03,CUST-006,Cap,Injection Molding,TR-001-PP-24410,WO-7490,2539512010749031,IM-001,12666,0.0462,585.17
SO-15007,2025-10-01,CUST-011,Cap,Injection Molding,TR-001-PETG-24410,WO-7491,2539632010749132,IM-001,11149,0.0574,639.95
SO-15008,2025-10-03,CUST-008,Cap,injection molding,TR-001-PP-24410,WO-7494,2540112010749435,IM-001,12743,0.0369,470.22
SO-15009,2025-10-01,CUST-013,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7495,2540232010749536,IM-001,3634,0.0765,278.0
SO-15010,2025-10-10,CUST-003,Cap,Injection Molding,TR-001-PP-24410,WO-7496,2540212010749637,IM-001,5617,0.0827,464.53
SO-15011,2025-10-09,CUST-003,Cap,Injection Molding,TR-001-HDPE-24410,WO-7497,2540332010749738,IM-001,10210,0.0707,721.85
SO-15012,2025-10-06,CUST-002,Cap,Injection Molding,TR-001-PETG-24410,WO-7498,2540322010749839,IM-001,12043,0.0418,503.4
SO-15013,2025-10-05,CUST-003,Cap,Injection Molding,TR-001-HDPE-24410,WO-7499,2540412010749940,IM-001,5269,0.0414,218.14
SO-15014,2025-10-13,CUST-005,Cap,Injection Molding,TR-001-HDPE-24410,WO-7500,2540532010750041,IM-001,6094,0.0749,456.44
SO-15015,2025-10-04,CUST-002,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7501,2540512010750142,IM-001,6418,0.0893,573.13
SO-15016,2025-10-08,CUST-010,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7502,2540532010750243,IM-001,10466,0.085,889.61
SO-15017,2025-10-11,CUST-002,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7503,2540622010750344,IM-001,7834,0.0308,241.29
SO-15018,2025-10-07,CUST-011,Cap,Injection Molding,TR-001-PETG-24410,WO-7504,2540712010750445,IM-001,8611,0.0794,683.71
SO-15019,2025-10-14,CUST-003,Cap,Injection Molding,TR-001-PETG-24410,WO-7505,2541132010750546,IM-001,5524,0.0577,318.73
SO-15020,2025-10-17,CUST-002,Cap,Injection Molding,TR-001-PETG-24410,WO-7506,2541122010750647,IM-001,12311,0.0578,711.58
SO-15021,2025-10-16,CUST-005,Cap,Injection Molding,TR-001-PETG-24410,WO-7508,2541332010750849,IM-001,10492,0.0575,603.29
SO-15022,2025-10-12,CUST-004,Cap,Injection Molding,TR-001-PETG-24410,WO-7509,2541322010750950,IM-001,2766,0.0502,138.85
SO-15023,2025-10-15,CUST-008,Cap,Injection Molding,TR-001-PETG-24410,WO-7510,2541422010751051,IM-001,7152,0.0358,256.04
SO-15024,2025-10-19,CUST-009,Cap,Injection Molding,TR-001-PETG-24410,WO-7511,2541512010751152,IM-001,2919,0.0385,112.38
SO-15025,2025-10-17,CUST-011,Cap,Injection Molding,TR-001-PP-24410,WO-7514,2541732010751455,IM-001,4993,0.074,369.48
SO-15026,2025-10-14,CUST-007,Cap,Injection Molding,TR-001-PP-24410,WO-7515,2541712010751556,IM-001,11074,0.035,387.59
SO-15027,2025-10-22,CUST-005,Cap,  Injection Molding  ,TR-001-PP-PCR-24410,WO-7516,2542112010751657,IM-001,10443,0.0875,913.76
SO-15028,2025-10-20,CUST-004,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7517,2542212010751758,IM-001,10165,0.0347,352.73
SO-15029,2025-10-26,CUST-013,Cap,Injection Molding,TR-001-PP-24410,WO-7518,2542232010751859,IM-001,6901,0.0234,161.48
SO-15030,2025-10-26,CUST-003,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7519,2542312010751960,IM-001,8484,0.0396,335.97
SO-15031,2025-10-23,CUST-007,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7520,2542332010752061,IM-001,12809,0.0745,954.27
SO-15032,2025-10-28,CUST-006,Cap,Injection Molding,TR-001-PP-24410,WO-7524,2542622010752465,IM-001,8863,0.0787,697.52
SO-15033,2025-10-31,CUST-005,Cap,Injection Molding,TR-001-PP-24410,WO-7525,2542712010752566,IM-001,7770,0.0247,191.92
SO-15034,2025-10-25,CUST-009,Cap,Injection Molding,TR-001-PETG-24410,WO-7527,2543232010752768,IM-001,4492,0.0608,273.11
SO-15035,2025-10-29,CUST-006,Cap,Injection Molding,TR-001-HDPE-24410,WO-7528,2543212010752869,IM-001,7431,0.0414,307.64
SO-15036,2025-10-30,CUST-014,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7529,2543332010752970,IM-001,8350,0.0773,645.45
SO-15037,2025-11-01,CUST-007,Cap,injection molding,TR-001-PP-PCR-24410,WO-7530,2543322010753071,IM-001,12840,0.0481,617.6
SO-15038,2025-10-27,CUST-012,Cap,Injection Molding,TR-001-HDPE-24410,WO-7531,2543412010753172,IM-001,6562,0.0764,501.34
SO-15039,2025-11-02,CUST-013,Cap,Injection Molding,TR-001-HDPE-24410,WO-7532,2543512010753273,IM-001,7529,0.0794,597.8
SO-15040,2025-10-30,CUST-009,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7535,2543712010753576,IM-001,7771,0.0441,342.7
SO-15041,2025-11-03,CUST-002,Cap,Injection Molding,TR-001-PP-24410,WO-7536,2544112010753677,IM-001,20664,0.0465,960.88
SO-15042,2025-10-31,CUST-014,Cap,Injection Molding,TR-001-PP-24410,WO-7537,2544132010753778,IM-001,17793,0.0572,1017.76
SO-15043,2025-11-02,CUST-006,Cap,Injection Molding,TR-001-PETG-24410,WO-7538,2544232010753879,IM-001,6930,0.0285,197.5
SO-15044,2025-11-08,CUST-004,Cap,Injection Molding,TR-001-PETG-24410,WO-7539,2544322010753980,IM-001,7016,0.0832,583.73
SO-15045,2025-10-31,CUST-001,Cap,Injection Molding,TR-001-PP-24410,WO-7540,2544432010754081,IM-001,10207,0.0741,756.34
SO-15046,2025-11-12,CUST-002,Cap,Injection Molding,TR-001-PETG-24410,WO-7543,2544632010754384,IM-001,5581,0.0541,301.93
SO-15047,2025-11-04,CUST-008,Cap,injection molding,TR-001-PETG-24410,WO-7544,2544612010754485,IM-001,11340,0.0606,687.2
SO-15048,2025-11-06,CUST-002,Cap,  Injection Molding  ,TR-001-PP-24410,WO-7547,2545122010754788,IM-001,1041,0.0248,25.82
SO-15049,2025-11-18,CUST-006,Cap,Injection Molding,TR-001-HDPE-24410,WO-7550,2545412010755091,IM-001,5651,0.0646,365.05
SO-15050,2025-11-16,CUST-009,Cap,Injection Molding,TR-001-HDPE-24410,WO-7551,2545532010755192,IM-001,7953,0.0431,342.77
SO-15051,2025-11-13,CUST-001,Cap,Injection Molding,TR-001-HDPE-24410,WO-7552,2545522010755293,IM-001,8142,0.054,439.67
SO-15052,2025-11-17,CUST-005,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7553,2545632010755394,IM-001,20103,0.0892,1793.19
SO-15053,2025-11-20,CUST-011,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7554,2545632010755495,IM-001,9525,0.0342,325.75
SO-15054,2025-11-21,CUST-006,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7555,2545722010755596,IM-001,13370,0.0372,497.36
SO-15055,2025-11-17,CUST-009,Cap,INJECTION MOLDING,TR-001-HDPE-24410,WO-7556,2546112010755697,IM-001,11680,0.045,525.6
SO-15056,2025-11-15,CUST-002,Cap,  Injection Molding  ,TR-001-PETG-24410,WO-7557,2546212010755798,IM-001,5332,0.0572,304.99
SO-15057,2025-11-23,CUST-007,Cap,Injection Molding,TR-001-PETG-24410,WO-7558,2546222010755899,IM-001,9363,0.0593,555.23
SO-15058,2025-11-21,CUST-003,Cap,Injection Molding,TR-001-PETG-24410,WO-7559,2546312010755901,IM-001,10184,0.0612,623.26
SO-15059,2025-11-19,CUST-010,Cap,Injection Molding,TR-001-PETG-24410,WO-7560,2546412010756002,IM-001,8958,0.0638,571.52
SO-15060,2025-11-20,CUST-013,Cap,Injection Molding,TR-001-HDPE-24410,WO-7561,2546432010756103,IM-001,10475,0.0617,646.31
SO-15061,2025-11-21,CUST-004,Cap,Injection Molding,TR-001-HDPE-24410,WO-7562,2546512010756204,IM-001,16688,0.0212,353.79
SO-15062,2025-11-18,CUST-002,Cap,Injection Molding,TR-001-PETG-24410,WO-7563,2546612010756305,IM-001,14446,0.0738,1066.11
SO-15063,2025-11-21,CUST-007,Cap,Injection Molding,TR-001-PETG-24410,WO-7564,2546732010756406,IM-001,8298,0.0698,579.2
SO-15064,2025-11-19,CUST-014,Cap,Injection Molding,TR-001-PETG-24410,WO-7565,2546712010756507,IM-001,6065,0.0585,354.8
SO-15065,2025-11-19,CUST-005,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7566,2547132010756608,IM-001,6562,0.0747,490.18
SO-15066,2025-11-22,CUST-002,Cap,INJECTION MOLDING,TR-001-HDPE-24410,WO-7567,2547122010756709,IM-001,9252,0.0858,793.82
SO-15067,2025-11-19,CUST-004,Cap,Injection Molding,TR-001-HDPE-24410,WO-7568,2547212010756810,IM-001,10585,0.0385,407.52
SO-15068,2025-11-27,CUST-010,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7569,2547222010756911,IM-001,11958,0.0265,316.89
SO-15069,2025-11-25,CUST-009,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7570,2547322010757012,IM-001,15902,0.0413,656.75
SO-15070,2025-12-03,CUST-002,Cap,Injection Molding,TR-001-PETG-24410,WO-7573,2547532010757315,IM-001,8102,0.0897,726.75
SO-15071,2025-11-25,CUST-002,Cap,Injection Molding,TR-001-PETG-24410,WO-7574,2547622010757416,IM-001,8771,0.0509,446.44
SO-15072,2025-11-25,CUST-008,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7575,2547712010757517,IM-001,12009,0.037,444.33
SO-15073,2025-12-04,CUST-004,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7576,2547722010757618,IM-001,7317,0.0582,425.85
SO-15074,2025-12-04,CUST-005,Cap,Injection Molding,TR-001-HDPE-24410,WO-7577,2548112010757719,IM-001,7806,0.0762,594.82
SO-15075,2025-11-29,CUST-009,Cap,injection molding,TR-001-HDPE-24410,WO-7579,2548312010757921,IM-001,9197,0.0372,342.13
SO-15076,2025-11-29,CUST-011,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7580,2548432010758022,IM-001,14064,0.0648,911.35
SO-15077,2025-12-03,CUST-009,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7581,2548432010758123,IM-001,4477,0.0526,235.49
SO-15078,2025-11-30,CUST-010,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7582,2548512010758224,IM-001,11274,0.0776,874.86
SO-15079,2025-11-30,CUST-007,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7583,2548532010758325,IM-001,6423,0.0663,425.84
SO-15080,2025-12-04,CUST-012,Cap,Injection Molding,TR-001-PETG-24410,WO-7584,2548612010758426,IM-001,14797,0.077,1139.37
SO-15081,2025-12-10,CUST-008,Cap,Injection Molding,TR-001-HDPE-24410,WO-7585,2548712010758527,IM-001,11236,0.0775,870.79
SO-15082,2025-12-05,CUST-002,Cap,Injection Molding,TR-001-HDPE-24410,WO-7586,2549132010758628,IM-001,7122,0.0823,586.14
SO-15083,2025-12-12,CUST-006,Cap,Injection Molding,TR-001-HDPE-24410,WO-7587,2549122010758729,IM-001,9829,0.0202,198.55
SO-15084,2025-12-18,CUST-008,Cap,Injection Molding,TR-001-PP-24410,WO-7594,2549622010759436,IM-001,10403,0.0401,417.16
SO-15085,2025-12-09,CUST-006,Cap,Injection Molding,TR-001-HDPE-24410,WO-7595,2549732010759537,IM-001,13860,0.0627,869.02
SO-15086,2025-12-19,CUST-006,Cap,Injection Molding,TR-001-HDPE-24410,WO-7596,2550132010759638,IM-001,5232,0.0303,158.53
SO-15087,2025-12-12,CUST-005,Cap,Injection Molding,TR-001-PETG-24410,WO-7597,2550122010759739,IM-001,5114,0.0493,252.12
SO-15088,2025-12-15,CUST-004,Cap,Injection Molding,TR-001-HDPE-24410,WO-7598,2550212010759840,IM-001,7331,0.0475,348.22
SO-15089,2025-12-18,CUST-012,Cap,  Injection Molding  ,TR-001-HDPE-24410,WO-7599,2550222010759941,IM-001,15699,0.0391,613.83
SO-15090,2025-12-18,CUST-003,Cap,Injection Molding,TR-001-PP-24410,WO-7600,2550312010760042,IM-001,12870,0.0524,674.39
SO-15091,2025-12-22,CUST-014,Cap,Injection Molding,TR-001-PETG-24410,WO-7602,2550532010760244,IM-001,16722,0.066,1103.65
SO-15092,2025-12-19,CUST-001,Cap,Injection Molding,TR-001-PETG-24410,WO-7603,2550522010760345,IM-001,7159,0.0344,246.27
SO-15093,2025-12-19,CUST-002,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7606,2550722010760648,IM-001,21429,0.0771,1652.18
SO-15094,2025-12-26,CUST-014,Cap,Injection Molding,TR-001-PP-24410,WO-7607,2551112010760749,IM-001,6351,0.0306,194.34
SO-15095,2025-12-21,CUST-001,Cap,Injection Molding,TR-001-PP-24410,WO-7608,2551232010760850,IM-001,10186,0.0451,459.39
SO-15096,2025-12-24,CUST-009,Cap,Injection Molding,TR-001-PP-24410,WO-7609,2551222010760951,IM-001,6088,0.0731,445.03
SO-15097,2025-12-27,CUST-009,Cap,Injection Molding,TR-001-PP-24410,WO-7610,2551322010761052,IM-001,14842,0.0823,1221.5
SO-15098,2025-12-25,CUST-004,Cap,Injection Molding,TR-001-HDPE-24410,WO-7612,2551532010761254,IM-001,9696,0.0696,674.84
SO-15099,2025-12-31,CUST-002,Cap,Injection Molding,TR-001-HDPE-24410,WO-7613,2551522010761355,IM-001,5400,0.0669,361.26
SO-15100,2025-12-29,CUST-007,Cap,  Injection Molding  ,TR-001-PP-PCR-24410,WO-7615,2551612010761557,IM-001,7573,0.0249,188.57
SO-15101,2025-12-28,CUST-008,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7616,2551712010761658,IM-001,7579,0.0691,523.71
SO-15102,2025-12-23,CUST-012,Cap,Injection Molding,TR-001-PETG-24410,WO-7617,2551732010761759,IM-001,18153,0.0886,1608.36
SO-15103,2025-12-30,CUST-001,Cap,Injection Molding,TR-001-PETG-24410,WO-7620,2552212010762062,IM-001,13514,0.0807,1090.58
SO-15104,2026-01-02,CUST-007,Cap,Injection Molding,TR-001-PETG-24410,WO-7621,2552312010762163,IM-001,7283,0.0521,379.44
SO-15105,2026-01-03,CUST-005,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7622,2552332010762264,IM-001,9211,0.0812,747.93
SO-15106,2026-01-04,CUST-014,Cap,Injection Molding,TR-001-PETG-24410,WO-7623,2552422010762365,IM-001,4133,0.042,173.59
SO-15107,2026-01-05,CUST-003,Cap,INJECTION MOLDING,TR-001-PP-PCR-24410,WO-7626,2552622010762668,IM-001,19221,0.0391,751.54
SO-15108,2026-01-01,CUST-006,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7627,2552722010762769,IM-001,4649,0.0562,261.27
SO-15109,2026-01-05,CUST-011,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7628,2501112010762870,IM-001,7571,0.024,181.7
SO-15110,2026-01-04,CUST-002,Cap,Injection Molding,TR-001-PETG-24410,WO-7629,2501232010762971,IM-001,9313,0.0843,785.09
SO-15111,2026-01-06,CUST-007,Cap,  Injection Molding  ,TR-001-PETG-24410,WO-7630,2501222010763072,IM-001,9779,0.0645,630.75
SO-15112,2026-01-01,CUST-012,Cap,  Injection Molding  ,TR-001-PETG-24410,WO-7631,2501312010763173,IM-001,18218,0.0234,426.3
SO-15113,2026-01-05,CUST-012,Cap,Injection Molding,TR-001-PETG-24410,WO-7632,2501332010763274,IM-001,4984,0.0495,246.71
SO-15114,2026-01-08,CUST-012,Cap,Injection Molding,TR-001-PP-24410,WO-7633,2601412010763375,IM-001,9838,0.0304,299.08
SO-15115,2026-01-13,CUST-011,Cap,Injection Molding,TR-001-HDPE-24410,WO-7634,2601422010763476,IM-001,6605,0.0497,328.27
SO-15116,2026-01-07,CUST-009,Cap,Injection Molding,TR-001-HDPE-24410,WO-7635,2601512010763577,IM-001,8466,0.0393,332.71
SO-15117,2026-01-08,CUST-004,Cap,Injection Molding,TR-001-HDPE-24410,WO-7636,2601612010763678,IM-001,9018,0.0333,300.3
SO-15118,2026-01-06,CUST-007,Cap,Injection Molding,TR-001-HDPE-24410,WO-7638,2601712010763880,IM-001,8572,0.0846,725.19
SO-15119,2026-01-15,CUST-009,Cap,Injection Molding,TR-001-HDPE-24410,WO-7639,2602132010763981,IM-001,12077,0.048,579.7
SO-15120,2026-01-11,CUST-002,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7640,2602122010764082,IM-001,11661,0.0215,250.71
SO-15121,2026-01-14,CUST-001,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7641,2602212010764183,IM-001,12411,0.0817,1013.98
SO-15122,2026-01-18,CUST-009,Cap,Injection Molding,TR-001-HDPE-24410,WO-7642,2602332010764284,IM-001,8894,0.0887,788.9
SO-15123,2026-01-19,CUST-001,Cap,Injection Molding,TR-001-HDPE-24410,WO-7643,2602322010764385,IM-001,10062,0.0777,781.82
SO-15124,2026-01-18,CUST-006,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7644,2602432010764486,IM-001,11538,0.0813,938.04
SO-15125,2026-01-20,CUST-011,Cap,Injection Molding,TR-001-HDPE-24410,WO-7646,2602522010764688,IM-001,7924,0.0876,694.14
SO-15126,2026-01-13,CUST-004,Cap,Injection Molding,TR-001-HDPE-24410,WO-7647,2602612010764789,IM-001,8165,0.033,269.44
SO-15127,2026-01-17,CUST-011,Cap,Injection Molding,TR-001-PETG-24410,WO-7648,2602622010764890,IM-001,5072,0.0802,406.77
SO-15128,2026-01-19,CUST-009,Cap,Injection Molding,TR-001-HDPE-24410,WO-7649,2602732010764991,IM-001,9938,0.0712,707.59
SO-15129,2026-01-13,CUST-012,Cap,  Injection Molding  ,TR-001-PETG-24410,WO-7650,2602722010765092,IM-001,9276,0.0257,238.39
SO-15130,2026-01-14,CUST-013,Cap,Injection Molding,TR-001-PETG-24410,WO-7651,2603122010765193,IM-001,11454,0.0541,619.66
SO-15131,2026-01-25,CUST-006,Cap,Injection Molding,TR-001-HDPE-24410,WO-7652,2603222010765294,IM-001,12109,0.0484,586.08
SO-15132,2026-01-16,CUST-009,Cap,Injection Molding,TR-001-PETG-24410,WO-7655,2603412010765597,IM-001,5883,0.0747,439.46
SO-15133,2026-01-23,CUST-013,Cap,Injection Molding,TR-001-PETG-24410,WO-7657,2603512010765799,IM-001,14740,0.08,1179.2
SO-15134,2026-01-23,CUST-001,Cap,Injection Molding,TR-001-PETG-24410,WO-7658,2603632010765801,IM-001,17824,0.0671,1195.99
SO-15135,2026-01-25,CUST-010,Cap,Injection Molding,TR-001-PETG-24410,WO-7662,2604232010766205,IM-001,12091,0.0694,839.12
SO-15136,2026-01-23,CUST-005,Cap,Injection Molding,TR-001-HDPE-24410,WO-7664,2604322010766407,IM-001,12125,0.0337,408.61
SO-15137,2026-01-28,CUST-001,Cap,Injection Molding,TR-001-HDPE-24410,WO-7665,2604412010766508,IM-001,15341,0.0625,958.81
SO-15138,2026-02-07,CUST-001,Cap,Injection Molding,TR-001-HDPE-24410,WO-7674,2605212010767417,IM-001,3896,0.0495,192.85
SO-15139,2026-02-03,CUST-005,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7676,2605322010767619,IM-001,11015,0.0338,372.31
SO-15140,2026-01-31,CUST-002,Cap,Injection Molding,TR-001-HDPE-24410,WO-7678,2605532010767821,IM-001,15164,0.0749,1135.78
SO-15141,2026-02-09,CUST-013,Cap,Injection Molding,TR-001-HDPE-24410,WO-7679,2605522010767922,IM-001,12497,0.0332,414.9
SO-15142,2026-02-03,CUST-002,Cap,Injection Molding,TR-001-PETG-24410,WO-7680,2605622010768023,IM-001,9037,0.0579,523.24
SO-15143,2026-02-13,CUST-007,Cap,injection molding,TR-001-PETG-24410,WO-7681,2605712010768124,IM-001,8030,0.0631,506.69
SO-15144,2026-02-04,CUST-012,Cap,Injection Molding,TR-001-PETG-24410,WO-7682,2606132010768225,IM-001,5268,0.0698,367.71
SO-15145,2026-02-05,CUST-013,Cap,Injection Molding,TR-001-PETG-24410,WO-7683,2606122010768326,IM-001,6637,0.0883,586.05
SO-15146,2026-02-12,CUST-013,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7684,2606212010768427,IM-001,12870,0.0779,1002.57
SO-15147,2026-02-10,CUST-006,Cap,Injection Molding,TR-001-PETG-24410,WO-7687,2606432010768730,IM-001,9499,0.083,788.42
SO-15148,2026-02-17,CUST-012,Cap,Injection Molding,TR-001-HDPE-24410,WO-7688,2606532010768831,IM-001,11741,0.0703,825.39
SO-15149,2026-02-15,CUST-004,Cap,Injection Molding,TR-001-HDPE-24410,WO-7689,2606522010768932,IM-001,5353,0.0605,323.86
SO-15150,2026-02-12,CUST-008,Cap,Injection Molding,TR-001-PETG-24410,WO-7690,2606632010769033,IM-001,9164,0.0764,700.13
SO-15151,2026-02-11,CUST-012,Cap,Injection Molding,TR-001-PETG-24410,WO-7691,2606622010769134,IM-001,14405,0.0824,1186.97
SO-15152,2026-02-19,CUST-003,Cap,Injection Molding,TR-001-PP-24410,WO-7692,2606722010769235,IM-001,11665,0.0577,673.07
SO-15153,2026-02-18,CUST-007,Cap,Injection Molding,TR-001-PP-24410,WO-7693,2607132010769336,IM-001,6933,0.0594,411.82
SO-15154,2026-02-11,CUST-014,Cap,Injection Molding,TR-001-PP-24410,WO-7694,2607122010769437,IM-001,5130,0.0863,442.72
SO-15155,2026-02-20,CUST-005,Cap,Injection Molding,TR-001-PP-24410,WO-7695,2607232010769538,IM-001,11286,0.0313,353.25
SO-15156,2026-02-16,CUST-001,Cap,Injection Molding,TR-001-PP-24410,WO-7696,2607222010769639,IM-001,15708,0.0388,609.47
SO-15157,2026-02-13,CUST-008,Cap,Injection Molding,TR-001-PP-24410,WO-7697,2607312010769740,IM-001,2152,0.0868,186.79
SO-15158,2026-02-19,CUST-002,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7699,2607422010769942,IM-001,11765,0.0507,596.49
SO-15159,2026-02-22,CUST-013,Cap,Injection Molding,TR-001-PP-PCR-24410,WO-7700,2607522010770043,IM-001,13911,0.048,667.73
