Date,Process,MachineId,ToolId,WorkOrder,ProductId,ProductBatch,StartTime,EndTime,PlannedQty,ProducedQty,RejectedQty,OperatorId,IsRedo,RedoOfBatch
2025-07-22,Injection Molding,IM-001,M-INJ-001,WO-7391,TR-001-HDPE-24410,LOTE-M-INJ-001-5481,01:57:40,21:01:31,17531,9609,156,OP-INJ-001,False,
2025-07-22,Injection Molding,IM-001,M-INJ-001,WO-7392,TR-001-HDPE-24410,LOTE-M-INJ-001-5481,21:31:45,06:46:42,9779,7256,158,OP-INJ-002,False,
2025-07-23,Injection Molding,IM-001,M-INJ-001,WO-7393,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5482,07:06:20,20:20:50,16383,14135,287,OP-INJ-002,False,
2025-07-23,Injection Molding,IM-001,M-INJ-001,WO-7394,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5482,21:23:15,13:27:07,19724,18221,408,AUX-INJ-001,False,
2025-07-24,Injection Molding,IM-001,M-INJ-001,WO-7395,TR-001-PETG-24410,LOTE-M-INJ-001-5483,14:38:04,14:08:04,24148,15239,268,AUX-INJ-001,False,
2025-07-25,Injection Molding,IM-001,M-INJ-001,WO-7396,TR-001-PETG-24410,LOTE-M-INJ-001-5483,14:47:26,12:14:41,27004,23858,497,AUX-INJ-001,False,
2025-07-26,Injection Molding,IM-001,M-INJ-001,WO-7397,TR-001-PETG-24410,LOTE-M-INJ-001-5484,13:11:48,04:01:23,10429,1782,23,OP-INJ-002,False,
2025-07-27,Injection Molding,IM-001,M-INJ-001,WO-7398,TR-001-HDPE-24410,LOTE-M-INJ-001-5485,04:47:32,04:05:36,25359,18925,324,AUX-INJ-001,False,
2025-07-28,Injection Molding,IM-001,M-INJ-001,WO-7399,TR-001-HDPE-24410,LOTE-M-INJ-001-5485,04:54:25,19:39:02,15350,12186,191,OP-INJ-003,False,
2025-07-28,INJECTION MOLDING,IM-001,M-INJ-001,WO-7400,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5486,20:21:58,09:16:45,12673,8778,217,OP-INJ-001,False,
2025-07-29,Injection Molding,IM-001,M-INJ-001,WO-7401,TR-001-PETG-24410,LOTE-M-INJ-001-5487,10:05:46,07:27:42,20795,13601,183,OP-INJ-001,False,
2025-07-30,Injection Molding,IM-001,M-INJ-001,WO-7402,TR-001-PETG-24410,LOTE-M-INJ-001-5487,07:48:24,05:59:50,19469,10424,127,AUX-INJ-001,False,
2025-07-31,Injection Molding,IM-001,M-INJ-001,WO-7403,TR-001-PETG-24410,LOTE-M-INJ-001-5487,07:11:18,18:33:31,13808,11088,225,OP-INJ-003,False,
2025-07-31,Injection Molding,IM-001,M-INJ-001,WO-7404,TR-001-PETG-24410,LOTE-M-INJ-001-5488,19:12:09,11:21:49,20451,19459,499,OP-INJ-002,False,
2025-08-01,Injection Molding,IM-001,M-INJ-001,WO-7405,TR-001-PETG-24410,LOTE-M-INJ-001-5488,11:30:14,04:30:01,21420,20088,266,OP-INJ-002,False,
2025-08-02,Injection Molding,IM-001,M-INJ-001,WO-7406,TR-001-PP-24410,LOTE-M-INJ-001-5489,05:09:05,19:41:44,17531,14416,428,OP-INJ-001,False,
2025-08-02,Injection Molding,IM-001,M-INJ-001,WO-7407,TR-001-PP-24410,LOTE-M-INJ-001-5489,19:48:35,05:35:45,12176,11359,264,AUX-INJ-001,False,
2025-08-03,INJECTION MOLDING,IM-001,M-INJ-001,WO-7408,TR-001-PP-24410,LOTE-M-INJ-001-5490,06:07:40,02:35:28,25614,25042,402,OP-INJ-003,False,
2025-08-04,Injection Molding,IM-001,M-INJ-001,WO-7409,TR-001-PP-24410,LOTE-M-INJ-001-5490,03:33:58,22:23:59,22452,21721,612,AUX-INJ-001,False,
2025-08-04,Injection Molding,IM-001,M-INJ-001,WO-7410,TR-001-PETG-24410,LOTE-M-INJ-001-5491,22:48:17,15:58:43,13629,4995,84,OP-INJ-003,False,
2025-08-05,Injection Molding,IM-001,M-INJ-001,WO-7411,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5492,16:31:45,07:11:59,18028,15322,283,AUX-INJ-001,False,
2025-08-06,Injection Molding,IM-001,M-INJ-001,WO-7412,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5492,07:40:08,22:44:01,14943,9670,132,OP-INJ-002,False,
2025-08-06,INJECTION MOLDING,IM-001,M-INJ-001,WO-7413,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5492,23:09:20,13:11:53,16485,13496,211,AUX-INJ-001,False,
2025-08-07,Injection Molding,IM-001,M-INJ-001,WO-7414,TR-001-HDPE-24410,LOTE-M-INJ-001-5493,14:06:39,00:22:52,8593,4120,92,AUX-INJ-001,False,
2025-08-08,Injection Molding,IM-001,M-INJ-001,WO-7415,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5494,01:18:45,13:22:18,14802,12505,203,OP-INJ-003,False,
2025-08-08,Injection Molding,IM-001,M-INJ-001,WO-7416,TR-001-PP-24410,LOTE-M-INJ-001-5495,13:40:10,07:19:40,21726,20560,318,OP-INJ-002,False,
2025-08-09,Injection Molding,IM-001,M-INJ-001,WO-7417,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5496,08:25:37,00:04:54,19775,18459,226,AUX-INJ-001,False,
2025-08-10,Injection Molding,IM-001,M-INJ-001,WO-7418,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5496,01:11:14,22:58:42,26265,21032,301,OP-INJ-002,False,
2025-08-11,Injection Molding,IM-001,M-INJ-001,WO-7419,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5496,00:00:06,16:59:54,21267,19779,325,OP-INJ-001,False,
2025-08-11,Injection Molding,IM-001,M-INJ-001,WO-7420,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5497,17:32:57,04:59:03,14343,13583,298,OP-INJ-002,False,
2025-08-12,Injection Molding,IM-001,M-INJ-001,WO-7421,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5497,06:01:18,16:42:50,13311,12058,221,OP-INJ-001,False,
2025-08-12,Injection Molding,IM-001,M-INJ-001,WO-7422,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5497,17:34:36,16:26:46,26940,21857,422,OP-INJ-001,False,
2025-08-13,Injection Molding,IM-001,M-INJ-001,WO-7423,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5498,17:32:58,06:45:00,15618,13101,189,OP-INJ-001,False,
2025-08-14,Injection Molding,IM-001,M-INJ-001,WO-7424,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5498,07:31:24,01:02:57,14611,6372,15,OP-INJ-003,False,
2025-08-15,Injection Molding,IM-001,M-INJ-001,WO-7425,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5498,01:17:25,15:25:56,17722,16620,346,OP-INJ-003,False,
2025-08-15,INJECTION MOLDING,IM-001,M-INJ-001,WO-7426,TR-001-HDPE-24410,LOTE-M-INJ-001-5499,15:38:07,11:32:19,25066,22605,449,OP-INJ-003,False,
2025-08-16,Injection Molding,IM-001,M-INJ-001,WO-7427,TR-001-HDPE-24410,LOTE-M-INJ-001-5499,11:55:54,21:53:56,10671,7552,110,AUX-INJ-001,False,
2025-08-16,Injection Molding,IM-001,M-INJ-001,WO-7428,TR-001-HDPE-24410,LOTE-M-INJ-001-5500,22:47:21,12:08:04,16804,16267,280,AUX-INJ-001,False,
2025-08-17,Injection Molding,IM-001,M-INJ-001,WO-7429,TR-001-HDPE-24410,LOTE-M-INJ-001-5501,12:49:54,23:58:01,13782,13034,210,OP-INJ-003,False,
2025-08-18,Injection Molding,IM-001,M-INJ-001,WO-7430,TR-001-HDPE-24410,LOTE-M-INJ-001-5501,00:05:10,17:53:55,18168,11872,167,OP-INJ-002,False,
2025-08-18,Injection Molding,IM-001,M-INJ-001,WO-7431,TR-001-HDPE-24410,LOTE-M-INJ-001-5501,19:03:54,12:27:39,20642,17019,393,OP-INJ-001,False,
2025-08-19,Injection Molding,IM-001,M-INJ-001,WO-7432,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5502,13:33:50,05:47:45,17926,15049,192,OP-INJ-001,False,
2025-08-20,Injection Molding,IM-001,M-INJ-001,WO-7433,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5502,06:16:09,15:12:16,10837,9191,151,OP-INJ-001,False,
2025-08-20,Injection Molding,IM-001,M-INJ-001,WO-7434,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5503,16:00:11,23:33:51,9116,8639,85,OP-INJ-003,False,
2025-08-20,Injection Molding,IM-001,M-INJ-001,WO-7435,TR-001-PETG-24410,LOTE-M-INJ-001-5504,23:44:46,14:22:06,17684,16197,148,AUX-INJ-001,False,
2025-08-21,Injection Molding,IM-001,M-INJ-001,WO-7436,TR-001-PETG-24410,LOTE-M-INJ-001-5504,14:30:49,04:08:13,16613,16028,355,OP-INJ-003,False,
2025-08-22,injection molding,IM-001,M-INJ-001,WO-7437,TR-001-PETG-24410,LOTE-M-INJ-001-5504,04:18:29,17:03:17,13884,9699,173,OP-INJ-001,False,
2025-08-22,Injection Molding,IM-001,M-INJ-001,WO-7438,TR-001-PETG-24410,LOTE-M-INJ-001-5505,18:10:00,08:29:09,18003,18081,344,AUX-INJ-001,False,
2025-08-23,Injection Molding,IM-001,M-INJ-001,WO-7439,TR-001-PETG-24410,LOTE-M-INJ-001-5506,09:39:39,00:19:48,17238,15318,229,AUX-INJ-001,False,
2025-08-24,Injection Molding,IM-001,M-INJ-001,WO-7440,TR-001-PETG-24410,LOTE-M-INJ-001-5507,01:25:16,11:39:33,12482,11923,201,AUX-INJ-001,False,
2025-08-24,Injection Molding,IM-001,M-INJ-001,WO-7441,TR-001-PP-24410,LOTE-M-INJ-001-5508,12:23:08,00:08:55,14700,13050,198,OP-INJ-002,False,
2025-08-25,Injection Molding,IM-001,M-INJ-001,WO-7442,TR-001-PP-24410,LOTE-M-INJ-001-5508,00:37:10,17:41:01,12928,3680,102,OP-INJ-002,False,
2025-08-25,Injection Molding,IM-001,M-INJ-001,WO-7443,TR-001-HDPE-24410,LOTE-M-INJ-001-5509,17:54:12,02:27:22,10480,8705,133,OP-INJ-001,False,
2025-08-26,  Injection Molding  ,IM-001,M-INJ-001,WO-7444,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5510,03:01:29,20:03:13,20833,17621,252,OP-INJ-002,False,
2025-08-26,Injection Molding,IM-001,M-INJ-001,WO-7445,TR-001-PETG-24410,LOTE-M-INJ-001-5511,21:06:40,18:24:29,26201,20386,456,OP-INJ-003,False,
2025-08-27,Injection Molding,IM-001,M-INJ-001,WO-7446,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5512,19:02:37,13:34:04,23460,19709,411,AUX-INJ-001,False,
2025-08-28,Injection Molding,IM-001,M-INJ-001,WO-7447,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5512,13:50:29,05:47:19,16498,12073,187,AUX-INJ-001,False,
2025-08-29,Injection Molding,IM-001,M-INJ-001,WO-7448,TR-001-PP-24410,LOTE-M-INJ-001-5513,06:38:06,02:20:17,21598,16269,264,OP-INJ-001,False,
2025-08-30,  Injection Molding  ,IM-001,M-INJ-001,WO-7449,TR-001-PP-24410,LOTE-M-INJ-001-5513,03:26:30,00:51:26,23217,17160,318,OP-INJ-003,False,
2025-08-31,Injection Molding,IM-001,M-INJ-001,WO-7450,TR-001-PP-24410,LOTE-M-INJ-001-5514,01:59:41,21:47:33,24161,19312,318,OP-INJ-002,False,
2025-08-31,Injection Molding,IM-001,M-INJ-001,WO-7451,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5515,22:50:55,10:26:19,13731,11672,234,OP-INJ-003,False,
2025-09-01,Injection Molding,IM-001,M-INJ-001,WO-7452,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5515,11:17:55,04:01:27,17544,12577,179,OP-INJ-002,False,
2025-09-02,Injection Molding,IM-001,M-INJ-001,WO-7453,TR-001-HDPE-24410,LOTE-M-INJ-001-5516,04:34:14,14:40:23,11513,9379,153,OP-INJ-001,False,
2025-09-02,Injection Molding,IM-001,M-INJ-001,WO-7454,TR-001-HDPE-24410,LOTE-M-INJ-001-5516,15:09:40,01:18:41,12214,11105,257,OP-INJ-001,False,
2025-09-03,Injection Molding,IM-001,M-INJ-001,WO-7455,TR-001-HDPE-24410,LOTE-M-INJ-001-5517,01:55:55,10:34:38,10276,8822,194,OP-INJ-002,False,
2025-09-03,Injection Molding,IM-001,M-INJ-001,WO-7456,TR-001-HDPE-24410,LOTE-M-INJ-001-5517,11:43:26,05:30:54,17913,12920,170,AUX-INJ-001,False,
2025-09-04,Injection Molding,IM-001,M-INJ-001,WO-7457,TR-001-HDPE-24410,LOTE-M-INJ-001-5517,06:11:04,16:12:08,11334,9147,155,OP-INJ-003,False,
2025-09-04,Injection Molding,IM-001,M-INJ-001,WO-7458,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5518,16:25:29,08:41:08,18755,15819,328,OP-INJ-001,False,
2025-09-05,Injection Molding,IM-001,M-INJ-001,WO-7459,TR-001-HDPE-24410,LOTE-M-INJ-001-5519,09:37:25,06:29:04,16001,5047,75,OP-INJ-001,False,
2025-09-06,Injection Molding,IM-001,M-INJ-001,WO-7460,TR-001-HDPE-24410,LOTE-M-INJ-001-5519,07:11:26,14:59:40,8746,6752,101,OP-INJ-001,False,
2025-09-06,Injection Molding,IM-001,M-INJ-001,WO-7461,TR-001-HDPE-24410,LOTE-M-INJ-001-5519,15:23:35,05:58:46,18296,18126,348,OP-INJ-003,False,
2025-09-07,Injection Molding,IM-001,M-INJ-001,WO-7462,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5520,06:52:38,18:13:47,13744,12226,184,OP-INJ-002,False,
2025-09-07,Injection Molding,IM-001,M-INJ-001,WO-7463,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5520,18:36:38,10:11:53,18296,14967,308,OP-INJ-002,False,
2025-09-08,Injection Molding,IM-001,M-INJ-001,WO-7464,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5520,10:47:36,22:34:52,14433,12975,189,AUX-INJ-001,False,
2025-09-08,Injection Molding,IM-001,M-INJ-001,WO-7465,TR-001-PP-24410,LOTE-M-INJ-001-5521,23:20:15,14:56:27,19698,19113,705,OP-INJ-003,False,
2025-09-09,Injection Molding,IM-001,M-INJ-001,WO-7466,TR-001-PP-24410,LOTE-M-INJ-001-5521,15:35:11,09:51:05,22299,20010,619,OP-INJ-003,False,
2025-09-10,INJECTION MOLDING,IM-001,M-INJ-001,WO-7467,TR-001-PP-24410,LOTE-M-INJ-001-5521,10:05:00,00:51:36,16307,11741,306,OP-INJ-002,False,
2025-09-11,Injection Molding,IM-001,M-INJ-001,WO-7468,TR-001-PP-24410,LOTE-M-INJ-001-5522,01:25:03,14:31:13,13680,9955,263,OP-INJ-003,False,
2025-09-11,  Injection Molding  ,IM-001,M-INJ-001,WO-7469,TR-001-PETG-24410,LOTE-M-INJ-001-5523,15:31:02,00:58:02,11525,10156,207,OP-INJ-003,False,
2025-09-12,Injection Molding,IM-001,M-INJ-001,WO-7470,TR-001-PETG-24410,LOTE-M-INJ-001-5524,01:59:49,18:00:45,18385,15990,220,AUX-INJ-001,False,
2025-09-12,Injection Molding,IM-001,M-INJ-001,WO-7471,TR-001-PETG-24410,LOTE-M-INJ-001-5525,18:46:22,10:55:12,19979,19278,337,OP-INJ-001,False,
2025-09-13,Injection Molding,IM-001,M-INJ-001,WO-7472,TR-001-PETG-24410,LOTE-M-INJ-001-5525,11:05:34,01:54:08,18360,17491,276,AUX-INJ-001,False,
2025-09-14,Injection Molding,IM-001,M-INJ-001,WO-7473,TR-001-PETG-24410,LOTE-M-INJ-001-5526,02:37:39,20:37:29,22516,20481,312,OP-INJ-001,False,
2025-09-14,Injection Molding,IM-001,M-INJ-001,WO-7474,TR-001-PETG-24410,LOTE-M-INJ-001-5526,21:46:50,16:02:45,16753,10181,197,OP-INJ-001,False,
2025-09-15,Injection Molding,IM-001,M-INJ-001,WO-7475,TR-001-PETG-24410,LOTE-M-INJ-001-5527,16:21:53,05:51:40,16728,14876,198,OP-INJ-003,False,
2025-09-16,Injection Molding,IM-001,M-INJ-001,WO-7476,TR-001-PETG-24410,LOTE-M-INJ-001-5527,06:57:24,22:46:21,15606,10626,156,OP-INJ-002,False,
2025-09-16,  Injection Molding  ,IM-001,M-INJ-001,WO-7477,TR-001-PP-24410,LOTE-M-INJ-001-5528,23:22:34,13:25:09,17582,16520,288,OP-INJ-002,False,
2025-09-17,Injection Molding,IM-001,M-INJ-001,WO-7478,TR-001-PP-24410,LOTE-M-INJ-001-5528,14:02:23,03:30:02,16434,15351,339,OP-INJ-002,False,
2025-09-18,Injection Molding,IM-001,M-INJ-001,WO-7479,TR-001-PP-24410,LOTE-M-INJ-001-5528,04:31:53,19:38:41,16817,12589,243,OP-INJ-001,False,
2025-09-18,Injection Molding,IM-001,M-INJ-001,WO-7480,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5529,19:47:27,12:58:36,18653,14030,252,AUX-INJ-001,False,
2025-09-19,Injection Molding,IM-001,M-INJ-001,WO-7481,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5529,13:38:45,03:55:15,17340,15257,288,OP-INJ-003,False,
2025-09-20,Injection Molding,IM-001,M-INJ-001,WO-7482,TR-001-PETG-24410,LOTE-M-INJ-001-5530,04:41:14,00:12:03,24301,21310,324,OP-INJ-003,False,
2025-09-21,Injection Molding,IM-001,M-INJ-001,WO-7483,TR-001-PETG-24410,LOTE-M-INJ-001-5530,01:12:24,15:54:02,16919,14584,156,OP-INJ-001,False,
2025-09-21,Injection Molding,IM-001,M-INJ-001,WO-7484,TR-001-PETG-24410,LOTE-M-INJ-001-5531,16:18:25,10:04:03,19099,15891,325,OP-INJ-002,False,
2025-09-22,Injection Molding,IM-001,M-INJ-001,WO-7485,TR-001-PETG-24410,LOTE-M-INJ-001-5531,11:02:57,10:32:57,20119,8235,216,OP-INJ-003,False,
2025-09-23,Injection Molding,IM-001,M-INJ-001,WO-7486,TR-001-HDPE-24410,LOTE-M-INJ-001-5532,10:43:38,02:11:57,18156,15998,392,OP-INJ-003,False,
2025-09-24,Injection Molding,IM-001,M-INJ-001,WO-7487,TR-001-HDPE-24410,LOTE-M-INJ-001-5532,03:09:59,18:47:38,19303,17153,236,OP-INJ-001,False,
2025-09-24,Injection Molding,IM-001,M-INJ-001,WO-7488,TR-001-PP-24410,LOTE-M-INJ-001-5533,19:40:19,12:45:26,21114,17339,384,OP-INJ-003,False,
2025-09-25,Injection Molding,IM-001,M-INJ-001,WO-7489,TR-001-PP-24410,LOTE-M-INJ-001-5533,13:46:12,07:20:03,14662,6903,82,OP-INJ-002,False,
2025-09-26,Injection Molding,IM-001,M-INJ-001,WO-7490,TR-001-PP-24410,LOTE-M-INJ-001-5533,08:18:45,04:46:23,25500,24057,584,OP-INJ-001,False,
2025-09-27,Injection Molding,IM-001,M-INJ-001,WO-7491,TR-001-PETG-24410,LOTE-M-INJ-001-5534,05:44:43,19:25:00,15172,11533,228,OP-INJ-002,False,
2025-09-27,Injection Molding,IM-001,M-INJ-001,WO-7492,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5535,20:26:58,08:27:46,14751,11948,231,OP-INJ-001,False,
2025-09-28,Injection Molding,IM-001,M-INJ-001,WO-7493,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5535,08:53:47,08:20:49,26022,20778,301,AUX-INJ-001,False,
2025-09-29,Injection Molding,IM-001,M-INJ-001,WO-7494,TR-001-PP-24410,LOTE-M-INJ-001-5536,09:18:37,23:30:01,17850,15401,213,OP-INJ-003,False,
2025-09-30,  Injection Molding  ,IM-001,M-INJ-001,WO-7495,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5537,00:06:54,11:32:46,11143,6464,122,AUX-INJ-001,False,
2025-09-30,Injection Molding,IM-001,M-INJ-001,WO-7496,TR-001-PP-24410,LOTE-M-INJ-001-5538,11:42:12,23:49:42,14280,12122,291,OP-INJ-002,False,
2025-10-01,Injection Molding,IM-001,M-INJ-001,WO-7497,TR-001-HDPE-24410,LOTE-M-INJ-001-5539,00:00:51,13:30:11,14445,11975,233,OP-INJ-002,False,
2025-10-01,Injection Molding,IM-001,M-INJ-001,WO-7498,TR-001-PETG-24410,LOTE-M-INJ-001-5540,14:21:17,06:43:13,18831,13068,262,OP-INJ-002,False,
2025-10-02,Injection Molding,IM-001,M-INJ-001,WO-7499,TR-001-HDPE-24410,LOTE-M-INJ-001-5541,07:35:13,23:52:33,17620,13320,313,OP-INJ-003,False,
2025-10-03,Injection Molding,IM-001,M-INJ-001,WO-7500,TR-001-HDPE-24410,LOTE-M-INJ-001-5542,00:10:05,10:56:49,13540,13388,225,OP-INJ-002,False,
2025-10-03,Injection Molding,IM-001,M-INJ-001,WO-7501,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5543,11:50:38,22:07:26,11271,7828,171,OP-INJ-003,False,
2025-10-03,Injection Molding,IM-001,M-INJ-001,WO-7502,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5544,22:30:25,19:03:03,23255,21334,383,OP-INJ-001,False,
2025-10-04,Injection Molding,IM-001,M-INJ-001,WO-7503,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5545,19:42:16,11:57:58,16269,10831,233,AUX-INJ-001,False,
2025-10-05,Injection Molding,IM-001,M-INJ-001,WO-7504,TR-001-PETG-24410,LOTE-M-INJ-001-5546,12:55:51,03:20:01,17760,15757,229,AUX-INJ-001,False,
2025-10-06,Injection Molding,IM-001,M-INJ-001,WO-7505,TR-001-PETG-24410,LOTE-M-INJ-001-5547,03:50:05,15:48:42,12507,9131,90,OP-INJ-003,False,
2025-10-06,  Injection Molding  ,IM-001,M-INJ-001,WO-7506,TR-001-PETG-24410,LOTE-M-INJ-001-5547,16:52:11,05:46:49,16281,14583,300,OP-INJ-001,False,
2025-10-07,Injection Molding,IM-001,M-INJ-001,WO-7507,TR-001-PETG-24410,LOTE-M-INJ-001-5547,06:49:30,04:11:29,22019,15119,219,AUX-INJ-001,False,
2025-10-08,Injection Molding,IM-001,M-INJ-001,WO-7508,TR-001-PETG-24410,LOTE-M-INJ-001-5548,04:45:46,18:24:46,15657,12579,174,AUX-INJ-001,False,
2025-10-08,Injection Molding,IM-001,M-INJ-001,WO-7509,TR-001-PETG-24410,LOTE-M-INJ-001-5548,18:55:45,13:53:33,14802,4987,87,OP-INJ-003,False,
2025-10-09,Injection Molding,IM-001,M-INJ-001,WO-7510,TR-001-PETG-24410,LOTE-M-INJ-001-5548,14:38:14,05:32:47,16230,12348,245,OP-INJ-002,False,
2025-10-10,Injection Molding,IM-001,M-INJ-001,WO-7511,TR-001-PETG-24410,LOTE-M-INJ-001-5549,06:38:25,19:34:09,11232,6047,94,OP-INJ-002,False,
2025-10-10,Injection Molding,IM-001,M-INJ-001,WO-7512,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5550,19:59:31,06:24:31,12902,11337,208,OP-INJ-002,False,
2025-10-11,injection molding,IM-001,M-INJ-001,WO-7513,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5550,07:14:45,23:50:03,18181,14331,361,OP-INJ-003,False,
2025-10-12,Injection Molding,IM-001,M-INJ-001,WO-7514,TR-001-PP-24410,LOTE-M-INJ-001-5551,00:47:03,12:12:02,14165,12182,450,OP-INJ-003,False,
2025-10-12,Injection Molding,IM-001,M-INJ-001,WO-7515,TR-001-PP-24410,LOTE-M-INJ-001-5551,13:23:44,11:42:11,23855,17785,242,OP-INJ-001,False,
2025-10-13,Injection Molding,IM-001,M-INJ-001,WO-7516,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5552,12:35:34,06:17:11,20757,15925,261,OP-INJ-003,False,
2025-10-14,INJECTION MOLDING,IM-001,M-INJ-001,WO-7517,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5552,06:42:53,21:50:59,16893,12810,250,OP-INJ-001,False,
2025-10-14,Injection Molding,IM-001,M-INJ-001,WO-7518,TR-001-PP-24410,LOTE-M-INJ-001-5553,22:43:43,07:24:39,10340,8948,195,OP-INJ-001,False,
2025-10-15,Injection Molding,IM-001,M-INJ-001,WO-7519,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5554,07:35:57,23:27:15,19341,17192,370,OP-INJ-003,False,
2025-10-15,Injection Molding,IM-001,M-INJ-001,WO-7520,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5554,23:59:17,15:46:32,19851,17457,210,OP-INJ-003,False,
2025-10-16,Injection Molding,IM-001,M-INJ-001,WO-7521,TR-001-PETG-24410,LOTE-M-INJ-001-5555,16:47:13,05:20:45,13629,10223,177,AUX-INJ-001,False,
2025-10-17,Injection Molding,IM-001,M-INJ-001,WO-7522,TR-001-PETG-24410,LOTE-M-INJ-001-5555,05:49:52,20:34:06,17888,15182,237,OP-INJ-003,False,
2025-10-17,Injection Molding,IM-001,M-INJ-001,WO-7523,TR-001-PETG-24410,LOTE-M-INJ-001-5555,21:32:25,18:50:31,25130,23276,378,OP-INJ-002,False,
2025-10-18,Injection Molding,IM-001,M-INJ-001,WO-7524,TR-001-PP-24410,LOTE-M-INJ-001-5556,19:18:36,11:59:43,19367,15641,513,OP-INJ-002,False,
2025-10-19,Injection Molding,IM-001,M-INJ-001,WO-7525,TR-001-PP-24410,LOTE-M-INJ-001-5556,12:25:34,06:22:48,18219,13636,219,OP-INJ-002,False,
2025-10-20,Injection Molding,IM-001,M-INJ-001,WO-7526,TR-001-HDPE-24410,LOTE-M-INJ-001-5557,06:55:59,00:36:26,17926,12589,200,OP-INJ-002,False,
2025-10-21,Injection Molding,IM-001,M-INJ-001,WO-7527,TR-001-PETG-24410,LOTE-M-INJ-001-5558,01:08:27,12:24:32,10225,6263,108,AUX-INJ-001,False,
2025-10-21,Injection Molding,IM-001,M-INJ-001,WO-7528,TR-001-HDPE-24410,LOTE-M-INJ-001-5559,13:20:35,03:29:10,17378,15720,216,OP-INJ-002,False,
2025-10-22,injection molding,IM-001,M-INJ-001,WO-7529,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5560,04:17:22,20:50:45,20578,17405,305,OP-INJ-001,False,
2025-10-22,Injection Molding,IM-001,M-INJ-001,WO-7530,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5560,21:05:32,11:36:00,17824,15799,256,AUX-INJ-001,False,
2025-10-23,INJECTION MOLDING,IM-001,M-INJ-001,WO-7531,TR-001-HDPE-24410,LOTE-M-INJ-001-5561,12:20:46,04:54:15,17607,13677,194,AUX-INJ-001,False,
2025-10-24,Injection Molding,IM-001,M-INJ-001,WO-7532,TR-001-HDPE-24410,LOTE-M-INJ-001-5561,06:05:31,23:14:37,18500,13782,220,AUX-INJ-001,False,
2025-10-24,Injection Molding,IM-001,M-INJ-001,WO-7533,TR-001-PP-24410,LOTE-M-INJ-001-5562,23:21:14,18:24:54,18959,13110,312,AUX-INJ-001,False,
2025-10-25,Injection Molding,IM-001,M-INJ-001,WO-7534,TR-001-HDPE-24410,LOTE-M-INJ-001-5563,19:10:11,12:46:42,22210,20429,443,OP-INJ-001,False,
2025-10-26,Injection Molding,IM-001,M-INJ-001,WO-7535,TR-001-PP-PCR-24410,LOTE-M-INJ-001-5564,13:00:25,05:24:48,19545,18661,308,OP-INJ-002,False,
2025-10-27,INJECTION MOLDING,IM-001,M-INJ-001,WO-7536,TR-001-PP-24410,LOTE-M-INJ-001-5565,06:32:46,23:17:51,21190,21197,235,OP-INJ-003,False,
2025-10-27,Injection Molding,IM-001,M-INJ-001,WO-7537,TR-001-PP-24410,LOTE-M-INJ-001-5566,23:51:24,21:58:05,27004,24803,423,AUX-INJ-001,False,
