WorkOrder,Process,MachineId,MoldId,ProductionDate,BarrelTemperatureC,InjectionSpeedPct,CoolingTimeSec,PackingPressureBar,MoldTemperatureC,MoldHumidityPct
WO-11801,Injection Molding,IM-006,M-INJ-006,2026-02-12,222.6,70.8,9.8,54.9,39.8,
WO-11802,Injection Molding,IM-006,M-INJ-006,2026-02-13,226.6,64.2,11.2,61.1,48.3,
WO-11803,  Injection Molding  ,IM-006,M-INJ-006,2026-02-14,225.0,77.5,7.9,64.3,47.2,
WO-11804,INJECTION MOLDING,IM-006,M-INJ-006,2026-02-15,225.8,63.1,11.6,58.1,47.5,
WO-11805,injection molding,IM-006,M-INJ-006,2026-02-15,227.4,62.2,9.7,65.4,46.3,
WO-11806,Injection Molding,IM-006,M-INJ-009,2026-02-16,224.3,66.4,11.9,68.7,41.4,
WO-11807,Injection Molding,IM-006,M-INJ-009,2026-02-17,229.3,72.9,10.4,56.6,43.9,
WO-11808,Injection Molding,IM-006,M-INJ-009,2026-02-17,222.9,68.3,10.1,58.8,42.7,
WO-11809,Injection Molding,IM-006,M-INJ-009,2026-02-18,226.1,69.4,11.2,65.8,48.1,
WO-11810,Injection Molding,IM-006,M-INJ-009,2026-02-19,224.0,70.1,10.4,71.2,43.2,
WO-11811,Injection Molding,IM-006,M-INJ-009,2026-02-19,226.4,76.9,9.1,64.5,42.0,
WO-11812,Injection Molding,IM-006,M-INJ-009,2026-02-20,229.1,64.1,11.6,69.1,39.1,
WO-11813,Injection Molding,IM-006,M-INJ-009,2026-02-20,226.8,73.5,11.3,62.4,46.5,
WO-11814,Injection Molding,IM-006,M-INJ-006,2026-02-21,222.5,70.2,9.9,68.9,48.6,
WO-11815,Injection Molding,IM-006,M-INJ-006,2026-02-22,224.7,69.5,11.3,62.3,44.3,
WO-11816,Injection Molding,IM-006,M-INJ-006,2026-02-23,226.0,66.2,12.1,67.9,52.9,
WO-11817,Injection Molding,IM-006,M-INJ-006,2026-02-23,224.0,72.8,11.7,70.8,41.7,
WO-11818,Injection Molding,IM-006,M-INJ-006,2026-02-24,227.3,64.1,9.7,62.9,44.8,
WO-11819,Injection Molding,IM-006,M-INJ-009,2026-02-25,224.0,68.7,11.8,57.0,45.5,
WO-11820,Injection Molding,IM-006,M-INJ-009,2026-02-25,221.4,79.4,11.2,59.4,42.2,
WO-11821,Injection Molding,IM-006,M-INJ-009,2026-02-26,225.4,69.8,11.5,64.7,47.1,
WO-11822,Injection Molding,IM-006,M-INJ-009,2026-02-27,224.6,66.8,11.0,62.9,44.0,
WO-11823,Injection Molding,IM-006,M-INJ-009,2026-02-28,224.1,74.2,10.6,63.0,49.0,
WO-11824,Injection Molding,IM-006,M-INJ-009,2026-02-28,225.8,70.9,12.5,64.0,51.9,
WO-11825,Injection Molding,IM-006,M-INJ-009,2026-03-01,226.2,72.0,10.1,60.0,47.8,
WO-11826,Injection Molding,IM-006,M-INJ-009,2026-03-02,224.1,68.2,9.9,61.7,41.2,
WO-11827,Injection Molding,IM-006,M-INJ-009,2026-03-02,223.6,74.9,10.4,80.4,40.2,
WO-11828,Injection Molding,IM-006,M-INJ-009,2026-03-03,225.8,79.0,11.4,67.7,39.0,
WO-11829,Injection Molding,IM-006,M-INJ-006,2026-03-04,222.1,66.9,9.7,61.3,42.7,
WO-11830,Injection Molding,IM-006,M-INJ-009,2026-03-04,224.4,71.1,11.3,59.4,45.7,
WO-11831,Injection Molding,IM-006,M-INJ-009,2026-03-05,223.0,72.3,10.9,57.8,44.3,
WO-11832,Injection Molding,IM-006,M-INJ-009,2026-03-05,224.4,66.0,11.5,64.3,44.0,
WO-11833,Injection Molding,IM-006,M-INJ-009,2026-03-06,228.0,68.4,11.7,61.1,44.0,
WO-11834,injection molding,IM-006,M-INJ-009,2026-03-07,223.1,64.9,10.6,61.1,44.3,
WO-11835,Injection Molding,IM-006,M-INJ-009,2026-03-08,229.7,62.6,10.6,66.7,37.4,
WO-11836,Injection Molding,IM-006,M-INJ-006,2026-03-08,228.6,72.4,11.4,60.0,46.2,
WO-11837,Injection Molding,IM-006,M-INJ-006,2026-03-09,221.0,67.5,9.8,64.7,45.5,
WO-11838,Injection Molding,IM-006,M-INJ-009,2026-03-10,224.2,73.9,12.8,68.3,43.8,
WO-11839,Injection Molding,IM-006,M-INJ-009,2026-03-10,225.6,65.0,11.4,58.4,47.5,
WO-11840,Injection Molding,IM-006,M-INJ-006,2026-03-11,227.0,74.8,10.9,55.5,46.7,
WO-11841,Injection Molding,IM-006,M-INJ-009,2026-03-12,228.2,70.4,11.2,65.9,39.2,
WO-11842,Injection Molding,IM-006,M-INJ-009,2026-03-12,224.7,67.0,12.7,68.5,43.5,
WO-11843,Injection Molding,IM-006,M-INJ-006,2026-03-13,226.5,75.2,9.5,61.8,45.4,
WO-11844,Injection Molding,IM-006,M-INJ-009,2026-03-14,227.0,70.6,11.6,55.2,44.6,
WO-11845,Injection Molding,IM-006,M-INJ-009,2026-03-15,227.0,66.0,7.9,60.5,44.7,
WO-11846,injection molding,IM-006,M-INJ-009,2026-03-16,228.1,72.0,10.0,70.1,45.6,
WO-11847,Injection Molding,IM-006,M-INJ-009,2026-03-16,227.5,68.5,8.0,61.2,43.9,
WO-11848,Injection Molding,IM-006,M-INJ-009,2026-03-17,224.3,69.1,11.0,61.5,47.9,
WO-11849,Injection Molding,IM-006,M-INJ-009,2026-03-17,221.6,76.6,10.6,66.1,46.1,
WO-11850,Injection Molding,IM-006,M-INJ-009,2026-03-18,226.3,75.2,11.6,62.9,45.2,
WO-11851,Injection Molding,IM-006,M-INJ-006,2026-03-19,226.0,64.7,12.1,71.6,46.1,
WO-11852,Injection Molding,IM-006,M-INJ-006,2026-03-20,226.0,65.4,11.8,69.1,46.3,
WO-11853,Injection Molding,IM-006,M-INJ-009,2026-03-21,223.0,70.7,9.7,64.5,43.7,
WO-11854,Injection Molding,IM-006,M-INJ-009,2026-03-21,227.2,71.3,11.4,62.2,45.8,
WO-11855,Injection Molding,IM-006,M-INJ-009,2026-03-22,223.3,78.1,10.9,70.0,41.1,
WO-11856,injection molding,IM-006,M-INJ-009,2026-03-23,226.4,74.0,10.3,58.9,45.5,
WO-11857,Injection Molding,IM-006,M-INJ-009,2026-03-23,228.4,69.2,11.2,62.7,44.0,
WO-11858,Injection Molding,IM-006,M-INJ-009,2026-03-24,225.1,69.1,11.7,68.3,50.1,
WO-11859,Injection Molding,IM-006,M-INJ-009,2026-03-24,225.2,62.8,13.4,65.0,43.7,
WO-11860,Injection Molding,IM-006,M-INJ-006,2026-03-25,225.8,67.4,10.8,66.3,46.5,
WO-11861,Injection Molding,IM-006,M-INJ-006,2026-03-26,225.4,76.9,9.6,72.2,43.6,
WO-11862,Injection Molding,IM-006,M-INJ-006,2026-03-27,226.6,76.4,10.6,73.4,48.1,
WO-11863,Injection Molding,IM-006,M-INJ-006,2026-03-28,227.9,66.7,9.3,65.8,38.0,
WO-11864,Injection Molding,IM-006,M-INJ-006,2026-03-29,224.4,64.8,10.8,67.9,41.2,
WO-11865,Injection Molding,IM-006,M-INJ-006,2026-03-29,224.8,74.4,9.4,61.2,39.2,
WO-11866,Injection Molding,IM-006,M-INJ-006,2026-03-30,221.8,67.1,13.2,63.7,48.5,
WO-11867,Injection Molding,IM-006,M-INJ-009,2026-03-30,228.6,68.5,12.5,69.3,39.2,
WO-11868,Injection Molding,IM-006,M-INJ-009,2026-03-31,224.5,70.9,12.9,60.7,44.9,
WO-11869,Injection Molding,IM-006,M-INJ-009,2026-04-01,221.9,70.9,9.7,70.1,45.1,
WO-11870,Injection Molding,IM-006,M-INJ-009,2026-04-01,225.0,66.2,11.0,68.5,44.9,
WO-11871,INJECTION MOLDING,IM-006,M-INJ-009,2026-04-02,223.5,62.7,9.4,59.6,48.8,
WO-11872,Injection Molding,IM-006,M-INJ-009,2026-04-02,224.9,69.1,11.3,62.6,42.1,
WO-11873,Injection Molding,IM-006,M-INJ-009,2026-04-03,223.4,75.5,10.5,65.5,44.1,
WO-11874,Injection Molding,IM-006,M-INJ-009,2026-04-04,223.0,72.1,12.4,66.4,47.2,
WO-11875,Injection Molding,IM-006,M-INJ-009,2026-04-04,226.0,70.0,10.5,65.0,47.2,
WO-11876,Injection Molding,IM-006,M-INJ-009,2026-04-05,222.6,75.8,12.5,57.1,47.3,
WO-11877,Injection Molding,IM-006,M-INJ-006,2026-04-06,225.3,74.8,10.2,66.2,41.0,
WO-11878,Injection Molding,IM-006,M-INJ-009,2026-04-06,224.2,67.6,10.3,62.7,47.8,
WO-11879,Injection Molding,IM-006,M-INJ-006,2026-04-07,224.2,67.2,11.6,60.7,46.3,
WO-11880,Injection Molding,IM-006,M-INJ-006,2026-04-08,225.2,73.8,10.9,63.5,50.0,
WO-11881,INJECTION MOLDING,IM-006,M-INJ-006,2026-04-09,224.3,57.7,12.1,61.1,46.4,
WO-11882,Injection Molding,IM-006,M-INJ-009,2026-04-09,227.4,67.3,11.2,60.8,49.4,
WO-11883,Injection Molding,IM-006,M-INJ-009,2026-04-10,223.9,70.4,10.5,73.6,47.9,
WO-11884,Injection Molding,IM-006,M-INJ-009,2026-04-11,227.8,71.5,8.3,69.6,43.0,
WO-11885,INJECTION MOLDING,IM-006,M-INJ-006,2026-04-12,224.6,75.3,12.5,69.3,38.1,
WO-11886,Injection Molding,IM-006,M-INJ-006,2026-04-12,221.3,69.0,12.7,65.1,46.2,
WO-11887,INJECTION MOLDING,IM-006,M-INJ-006,2026-04-13,223.8,76.2,9.4,64.4,43.9,
WO-11888,Injection Molding,IM-006,M-INJ-006,2026-04-14,228.2,70.7,9.6,70.6,45.8,
WO-11889,Injection Molding,IM-006,M-INJ-009,2026-04-15,222.3,70.3,11.4,63.6,50.0,
WO-11890,Injection Molding,IM-006,M-INJ-009,2026-04-15,223.2,70.0,9.4,74.4,46.5,
WO-11891,Injection Molding,IM-006,M-INJ-009,2026-04-16,223.1,79.1,11.8,59.7,48.6,
WO-11892,Injection Molding,IM-006,M-INJ-009,2026-04-17,224.6,73.7,13.1,58.9,43.4,
WO-11893,Injection Molding,IM-006,M-INJ-009,2026-04-17,224.5,62.7,12.1,69.8,45.8,
WO-11894,Injection Molding,IM-006,M-INJ-009,2026-04-18,222.4,65.7,7.5,69.9,45.4,
WO-11895,Injection Molding,IM-006,M-INJ-009,2026-04-18,224.7,66.9,10.8,64.0,47.3,
WO-11896,Injection Molding,IM-006,M-INJ-009,2026-04-19,227.0,64.5,11.2,67.2,52.1,
WO-11897,Injection Molding,IM-006,M-INJ-009,2026-04-20,225.4,79.1,12.6,64.8,43.0,
WO-11898,Injection Molding,IM-006,M-INJ-009,2026-04-21,226.5,67.2,10.5,74.4,45.7,
WO-11899,Injection Molding,IM-006,M-INJ-009,2026-04-21,227.4,63.0,11.7,62.3,45.8,
WO-11900,Injection Molding,IM-006,M-INJ-006,2026-04-22,223.9,70.2,10.7,68.6,49.5,
WO-11901,Injection Molding,IM-006,M-INJ-006,2026-04-23,227.0,67.2,10.7,67.1,45.9,
WO-11902,Injection Molding,IM-006,M-INJ-006,2026-04-24,226.2,66.3,14.6,61.7,42.4,
WO-11903,Injection Molding,IM-006,M-INJ-006,2026-04-24,225.6,69.2,10.7,64.8,43.8,
WO-11904,Injection Molding,IM-006,M-INJ-006,2026-04-25,223.7,66.7,8.8,56.9,42.4,
WO-11905,Injection Molding,IM-006,M-INJ-006,2026-04-26,224.4,78.0,10.6,59.9,50.0,
WO-11906,Injection Molding,IM-006,M-INJ-006,2026-04-27,223.5,78.2,7.6,67.5,42.0,
WO-11907,Injection Molding,IM-006,M-INJ-006,2026-04-28,221.5,72.6,12.0,66.8,42.1,
WO-11908,Injection Molding,IM-006,M-INJ-009,2026-04-28,221.6,67.1,10.6,64.7,44.4,
WO-11909,  Injection Molding  ,IM-006,M-INJ-006,2026-04-29,222.4,70.3,10.2,74.3,45.5,
WO-11910,Injection Molding,IM-006,M-INJ-009,2026-04-30,226.3,67.5,10.4,65.3,50.4,
WO-11911,Injection Molding,IM-006,M-INJ-006,2026-04-30,226.5,67.4,10.7,64.7,45.6,
WO-11912,INJECTION MOLDING,IM-006,M-INJ-009,2026-05-01,223.9,65.4,10.0,67.8,45.9,
WO-11913,Injection Molding,IM-006,M-INJ-006,2026-05-02,223.3,67.2,11.1,59.1,41.8,
WO-11914,Injection Molding,IM-006,M-INJ-006,2026-05-02,225.9,71.1,10.7,58.1,39.1,
WO-11915,Injection Molding,IM-006,M-INJ-006,2026-05-03,223.3,69.9,9.0,68.0,49.3,
WO-11916,Injection Molding,IM-006,M-INJ-006,2026-05-04,223.4,68.3,11.7,61.6,46.0,
WO-11917,Injection Molding,IM-006,M-INJ-006,2026-05-04,225.3,72.5,10.2,59.6,44.0,
WO-11918,Injection Molding,IM-006,M-INJ-009,2026-05-05,224.1,69.9,10.1,64.8,44.1,
WO-11919,Injection Molding,IM-006,M-INJ-009,2026-05-06,222.7,70.8,13.0,61.1,49.0,
WO-11920,Injection Molding,IM-006,M-INJ-009,2026-05-06,226.0,74.4,10.5,62.0,39.2,
WO-11921,Injection Molding,IM-006,M-INJ-009,2026-05-07,225.8,65.6,11.6,62.0,40.8,
WO-11922,Injection Molding,IM-006,M-INJ-009,2026-05-07,223.8,77.0,10.8,65.0,47.9,
WO-11923,Injection Molding,IM-006,M-INJ-009,2026-05-08,224.5,77.4,12.6,65.6,41.9,
WO-11924,Injection Molding,IM-006,M-INJ-009,2026-05-08,227.7,71.4,10.5,56.9,44.6,
WO-11925,Injection Molding,IM-006,M-INJ-009,2026-05-09,222.7,69.8,11.1,58.8,43.0,
WO-11926,Injection Molding,IM-006,M-INJ-009,2026-05-10,223.9,72.7,11.8,68.1,48.9,
WO-11927,Injection Molding,IM-006,M-INJ-009,2026-05-11,225.5,64.8,10.5,58.8,48.8,
WO-11928,Injection Molding,IM-006,M-INJ-009,2026-05-11,222.1,69.1,12.6,67.7,43.6,
WO-11929,Injection Molding,IM-006,M-INJ-006,2026-05-12,226.3,66.4,11.0,71.1,51.9,
WO-11930,Injection Molding,IM-006,M-INJ-006,2026-05-12,227.4,70.5,11.5,68.9,39.2,
WO-11931,Injection Molding,IM-006,M-INJ-009,2026-05-13,226.1,69.5,9.6,58.2,37.4,
WO-11932,Injection Molding,IM-006,M-INJ-009,2026-05-13,226.2,67.1,13.0,61.4,43.6,
WO-11933,Injection Molding,IM-006,M-INJ-009,2026-05-14,223.2,66.9,10.4,64.5,48.3,
WO-11934,Injection Molding,IM-006,M-INJ-009,2026-05-15,225.2,70.6,12.8,73.1,42.5,
WO-11935,Injection Molding,IM-006,M-INJ-009,2026-05-16,225.5,69.6,9.5,65.5,41.7,
WO-11936,INJECTION MOLDING,IM-006,M-INJ-006,2026-05-16,226.0,72.8,10.8,67.0,49.1,
WO-11937,Injection Molding,IM-006,M-INJ-006,2026-05-17,226.0,69.2,10.3,66.2,47.4,
WO-11938,Injection Molding,IM-006,M-INJ-006,2026-05-18,222.4,73.3,9.2,64.6,46.4,
WO-11939,Injection Molding,IM-006,M-INJ-006,2026-05-19,227.1,67.7,11.9,69.5,44.9,
WO-11940,Injection Molding,IM-006,M-INJ-006,2026-05-20,228.6,65.9,10.2,65.0,49.5,
WO-11941,Injection Molding,IM-006,M-INJ-006,2026-05-20,226.1,68.4,9.4,66.7,42.3,
WO-11942,injection molding,IM-006,M-INJ-006,2026-05-21,225.6,77.0,10.6,63.3,46.0,
WO-11943,Injection Molding,IM-006,M-INJ-009,2026-05-21,224.4,66.3,11.7,74.3,43.9,
WO-11944,Injection Molding,IM-006,M-INJ-009,2026-05-22,226.6,73.0,11.6,65.3,45.1,
WO-11945,Injection Molding,IM-006,M-INJ-009,2026-05-23,225.3,63.8,12.4,74.9,43.5,
WO-11946,Injection Molding,IM-006,M-INJ-006,2026-05-23,226.3,73.4,8.5,70.1,43.6,
WO-11947,Injection Molding,IM-006,M-INJ-006,2026-05-24,223.8,75.6,12.2,72.3,42.7,
WO-11948,Injection Molding,IM-006,M-INJ-006,2026-05-25,223.1,73.7,11.8,69.5,47.2,
WO-11949,Injection Molding,IM-006,M-INJ-006,2026-05-26,224.9,60.6,10.5,56.4,46.7,
WO-11950,Injection Molding,IM-006,M-INJ-009,2026-05-27,224.6,67.2,11.3,61.9,41.6,
WO-11951,Injection Molding,IM-006,M-INJ-009,2026-05-27,224.2,65.0,11.2,64.7,47.4,
WO-11952,Injection Molding,IM-006,M-INJ-009,2026-05-28,226.5,73.1,11.8,63.3,45.7,
WO-11953,Injection Molding,IM-006,M-INJ-009,2026-05-29,221.0,71.5,11.4,64.4,45.2,
WO-11954,Injection Molding,IM-006,M-INJ-009,2026-05-29,227.9,73.3,10.4,65.6,40.5,
WO-11955,Injection Molding,IM-006,M-INJ-009,2026-05-30,222.0,69.7,9.2,68.9,51.4,
WO-11956,Injection Molding,IM-006,M-INJ-006,2026-05-31,227.3,67.6,11.1,62.5,43.4,
WO-11957,  Injection Molding  ,IM-006,M-INJ-006,2026-06-01,221.4,75.4,10.6,67.9,48.9,
WO-11958,Injection Molding,IM-006,M-INJ-006,2026-06-01,227.0,71.2,11.8,63.1,49.2,
WO-11959,Injection Molding,IM-006,M-INJ-006,2026-06-02,222.7,67.9,10.0,62.9,43.4,
WO-11960,Injection Molding,IM-006,M-INJ-006,2026-06-03,223.7,74.2,10.4,70.2,42.3,
WO-11961,Injection Molding,IM-006,M-INJ-009,2026-06-03,226.6,71.9,8.7,61.6,49.3,
WO-11962,Injection Molding,IM-006,M-INJ-009,2026-06-04,226.7,65.4,12.0,66.4,44.6,
WO-11963,Injection Molding,IM-006,M-INJ-009,2026-06-04,225.1,73.7,10.3,68.8,40.4,
WO-11964,Injection Molding,IM-006,M-INJ-006,2026-06-05,223.4,71.6,12.0,68.2,51.3,
WO-11965,INJECTION MOLDING,IM-006,M-INJ-006,2026-06-06,226.2,69.3,11.6,67.0,39.7,
WO-11966,Injection Molding,IM-006,M-INJ-006,2026-06-06,224.4,66.4,10.1,70.6,43.6,
WO-11967,Injection Molding,IM-006,M-INJ-009,2026-06-07,226.8,66.3,11.9,64.6,44.5,
WO-11968,Injection Molding,IM-006,M-INJ-009,2026-06-08,224.6,77.3,11.3,63.7,43.0,
WO-11969,Injection Molding,IM-006,M-INJ-009,2026-06-08,226.5,72.4,14.3,64.6,44.2,
WO-11970,  Injection Molding  ,IM-006,M-INJ-006,2026-06-09,221.4,68.1,9.7,65.8,42.8,
WO-11971,Injection Molding,IM-006,M-INJ-006,2026-06-10,222.8,68.7,11.8,61.7,42.4,
WO-11972,Injection Molding,IM-006,M-INJ-006,2026-06-10,227.5,70.6,10.6,62.0,44.8,
WO-11973,Injection Molding,IM-006,M-INJ-006,2026-06-11,223.1,72.7,11.9,63.7,46.1,
WO-11974,Injection Molding,IM-006,M-INJ-006,2026-06-11,223.6,76.9,11.9,66.5,48.9,
WO-11975,Injection Molding,IM-006,M-INJ-006,2026-06-12,227.4,67.7,13.0,50.8,42.0,
WO-11976,Injection Molding,IM-006,M-INJ-009,2026-06-13,224.9,62.1,8.5,66.4,47.0,
WO-11977,Injection Molding,IM-006,M-INJ-009,2026-06-14,223.1,70.8,10.9,64.3,45.6,
WO-11978,Injection Molding,IM-006,M-INJ-009,2026-06-14,218.3,64.5,9.5,56.2,40.6,
WO-11979,Injection Molding,IM-006,M-INJ-009,2026-06-15,225.1,71.5,12.5,69.0,33.6,
WO-11980,Injection Molding,IM-006,M-INJ-009,2026-06-15,227.1,68.5,10.8,70.4,38.4,
WO-11981,Injection Molding,IM-006,M-INJ-006,2026-06-16,226.2,69.5,9.4,65.1,46.9,
WO-11982,Injection Molding,IM-006,M-INJ-009,2026-06-17,226.7,69.4,11.5,68.3,46.9,
WO-11983,Injection Molding,IM-006,M-INJ-009,2026-06-17,220.5,65.7,11.5,59.0,49.2,
WO-11984,Injection Molding,IM-006,M-INJ-009,2026-06-17,227.8,68.2,10.3,67.0,43.8,
WO-11985,Injection Molding,IM-006,M-INJ-006,2026-06-18,225.9,66.2,11.1,65.1,45.6,
WO-11986,Injection Molding,IM-006,M-INJ-006,2026-06-19,225.7,71.1,10.8,61.2,45.2,
WO-11987,Injection Molding,IM-006,M-INJ-009,2026-06-20,224.8,63.7,9.9,64.3,40.3,
WO-11988,Injection Molding,IM-006,M-INJ-009,2026-06-21,225.6,67.2,10.9,78.6,47.1,
WO-11989,INJECTION MOLDING,IM-006,M-INJ-009,2026-06-21,228.2,70.3,8.8,65.6,46.8,
WO-11990,Injection Molding,IM-006,M-INJ-009,2026-06-22,224.8,70.0,11.2,64.0,50.1,
WO-11991,Injection Molding,IM-006,M-INJ-009,2026-06-23,226.3,74.4,11.0,66.3,44.3,
WO-11992,Injection Molding,IM-006,M-INJ-006,2026-06-24,225.5,70.2,11.2,63.0,49.4,
WO-11993,Injection Molding,IM-006,M-INJ-006,2026-06-24,224.0,68.1,10.7,71.1,41.7,
WO-11994,Injection Molding,IM-006,M-INJ-009,2026-06-25,225.1,58.4,9.5,66.6,43.6,
WO-11995,Injection Molding,IM-006,M-INJ-009,2026-06-25,225.5,64.9,11.0,57.3,50.1,
WO-11996,Injection Molding,IM-006,M-INJ-009,2026-06-26,223.9,68.2,10.2,71.1,43.4,
WO-11997,Injection Molding,IM-006,M-INJ-009,2026-06-26,220.9,71.6,11.1,66.6,45.9,
WO-11998,Injection Molding,IM-006,M-INJ-006,2026-06-27,226.3,70.9,10.4,62.4,45.2,
WO-11999,  Injection Molding  ,IM-006,M-INJ-006,2026-06-28,223.9,77.1,10.5,65.0,43.4,
WO-12000,Injection Molding,IM-006,M-INJ-009,2026-06-28,223.5,62.8,12.1,61.2,46.5,
WO-12001,Injection Molding,IM-006,M-INJ-009,2026-06-29,225.9,68.3,9.8,65.7,51.1,
WO-12002,injection molding,IM-006,M-INJ-009,2026-06-29,224.5,70.3,9.0,70.3,44.3,
WO-12003,Injection Molding,IM-006,M-INJ-006,2026-06-30,224.3,70.8,12.2,68.9,44.0,
WO-12004,  Injection Molding  ,IM-006,M-INJ-006,2026-06-30,228.6,62.5,10.4,62.5,45.0,
WO-12005,Injection Molding,IM-006,M-INJ-006,2026-07-01,227.9,67.8,13.1,66.8,44.0,
WO-12006,Injection Molding,IM-006,M-INJ-006,2026-07-02,225.4,67.7,11.9,71.9,43.9,
WO-12007,Injection Molding,IM-006,M-INJ-006,2026-07-02,224.9,67.6,10.0,58.8,49.6,
WO-12008,Injection Molding,IM-006,M-INJ-009,2026-07-03,226.8,63.5,10.9,67.1,43.9,
WO-12009,Injection Molding,IM-006,M-INJ-009,2026-07-04,227.8,70.2,10.4,72.7,44.7,
WO-12010,Injection Molding,IM-006,M-INJ-006,2026-07-04,228.6,62.9,11.1,65.1,42.9,
WO-12011,Injection Molding,IM-006,M-INJ-009,2026-07-05,222.6,70.7,9.7,64.4,41.9,
WO-12012,Injection Molding,IM-006,M-INJ-009,2026-07-05,224.3,70.1,13.6,69.7,42.4,
WO-12013,Injection Molding,IM-006,M-INJ-006,2026-07-06,225.9,72.9,10.1,67.6,42.9,
WO-12014,Injection Molding,IM-006,M-INJ-009,2026-07-07,224.5,66.7,11.1,61.3,48.2,
WO-12015,Injection Molding,IM-006,M-INJ-009,2026-07-07,224.4,69.2,11.2,69.7,47.3,
WO-12016,Injection Molding,IM-006,M-INJ-009,2026-07-08,225.1,70.8,9.5,70.9,48.7,
WO-12017,Injection Molding,IM-006,M-INJ-006,2026-07-08,223.1,71.3,9.7,61.5,49.0,
WO-12018,Injection Molding,IM-006,M-INJ-006,2026-07-09,225.7,66.2,10.5,62.7,44.3,
WO-12019,Injection Molding,IM-006,M-INJ-006,2026-07-09,227.7,68.8,10.7,60.1,41.7,
WO-12020,Injection Molding,IM-006,M-INJ-006,2026-07-10,225.5,63.8,11.3,66.2,43.4,
WO-12021,Injection Molding,IM-006,M-INJ-009,2026-07-11,224.4,68.8,9.5,72.1,43.6,
WO-12022,Injection Molding,IM-006,M-INJ-009,2026-07-12,223.7,72.0,11.2,67.4,44.4,
WO-12023,Injection Molding,IM-006,M-INJ-009,2026-07-13,224.6,65.7,11.3,70.0,40.0,
WO-12024,Injection Molding,IM-006,M-INJ-009,2026-07-13,226.0,65.4,11.8,62.5,50.2,
WO-12025,Injection Molding,IM-006,M-INJ-009,2026-07-14,221.9,69.3,10.2,67.2,43.9,
WO-12026,Injection Molding,IM-006,M-INJ-009,2026-07-15,226.0,68.6,10.5,66.0,43.8,
WO-12027,Injection Molding,IM-006,M-INJ-006,2026-07-16,221.6,71.3,11.4,67.2,46.0,
WO-12028,Injection Molding,IM-006,M-INJ-006,2026-07-16,223.4,70.4,11.4,60.7,43.3,
WO-12029,Injection Molding,IM-006,M-INJ-006,2026-07-17,224.6,66.8,11.8,69.1,42.2,
WO-12030,Injection Molding,IM-006,M-INJ-006,2026-07-17,227.9,61.7,12.3,57.7,44.6,
WO-12031,Injection Molding,IM-006,M-INJ-006,2026-07-18,228.6,67.9,13.1,51.3,52.4,
WO-12032,Injection Molding,IM-006,M-INJ-006,2026-07-18,223.5,66.9,10.7,68.2,47.6,
WO-12033,Injection Molding,IM-006,M-INJ-009,2026-07-19,226.7,68.7,9.4,60.9,45.1,
WO-12034,Injection Molding,IM-006,M-INJ-009,2026-07-20,225.2,69.3,10.5,56.8,48.2,
WO-12035,Injection Molding,IM-006,M-INJ-009,2026-07-21,227.2,69.1,9.9,58.4,41.6,
WO-12036,Injection Molding,IM-006,M-INJ-006,2026-07-21,226.4,72.3,12.0,58.9,50.3,
WO-12037,Injection Molding,IM-006,M-INJ-006,2026-07-22,227.8,68.5,10.8,61.9,42.6,
WO-12038,Injection Molding,IM-006,M-INJ-009,2026-07-22,226.8,69.3,10.9,75.3,44.6,
WO-12039,Injection Molding,IM-006,M-INJ-006,2026-07-23,227.0,78.1,11.1,61.5,48.8,
WO-12040,Injection Molding,IM-006,M-INJ-006,2026-07-24,220.2,73.7,12.5,67.3,49.5,
WO-12041,Injection Molding,IM-006,M-INJ-006,2026-07-25,224.0,68.7,10.8,70.4,43.1,
WO-12042,Injection Molding,IM-006,M-INJ-006,2026-07-25,227.3,66.9,11.2,66.2,45.4,
WO-12043,Injection Molding,IM-006,M-INJ-006,2026-07-26,224.4,70.7,11.1,58.5,41.1,
WO-12044,INJECTION MOLDING,IM-006,M-INJ-009,2026-07-27,227.6,70.0,10.0,59.2,49.9,
WO-12045,Injection Molding,IM-006,M-INJ-006,2026-07-28,223.8,66.9,12.8,57.3,45.2,
WO-12046,Injection Molding,IM-006,M-INJ-006,2026-07-28,226.2,63.3,11.1,64.8,42.5,
WO-12047,Injection Molding,IM-006,M-INJ-009,2026-07-29,228.2,76.4,12.8,61.6,46.2,
WO-12048,Injection Molding,IM-006,M-INJ-009,2026-07-30,226.1,73.6,10.9,65.9,47.1,
WO-12049,Injection Molding,IM-006,M-INJ-009,2026-07-31,223.6,68.7,13.4,57.3,47.4,
WO-12050,Injection Molding,IM-006,M-INJ-009,2026-07-31,225.9,74.3,11.0,79.1,47.1,
WO-12051,Injection Molding,IM-006,M-INJ-009,2026-08-01,225.9,69.6,11.7,67.1,44.1,
WO-12052,Injection Molding,IM-006,M-INJ-009,2026-08-01,225.6,70.3,11.0,67.1,48.9,
WO-12053,Injection Molding,IM-006,M-INJ-009,2026-08-02,225.9,67.0,13.4,67.3,40.4,
WO-12054,Injection Molding,IM-006,M-INJ-009,2026-08-03,227.2,70.4,11.6,61.7,51.7,
WO-12055,Injection Molding,IM-006,M-INJ-006,2026-08-03,226.5,68.0,9.4,63.3,41.8,
WO-12056,Injection Molding,IM-006,M-INJ-009,2026-08-04,224.7,75.1,9.1,72.6,44.8,
