PrintLot,BottleLot,SourceBottleWorkOrder,WorkOrder,ProductionDate,Shift,MachineId,PrintToolId,BottleId,ColorCount,ColorsUsed,LotSize,CodeLetter,SampleSize,CriticalDefects,MajorDefects,MinorDefects,TotalSampleDefects,AttributesDecision,FinalLotDecision,DispositionDetail,LotDecisionDateTime,Remarks,Inspector
LOTE-SK-M-SOP-003-3069,LOTE-M-SOP-003-3069,WO-2922,WO-13339,2026-02-03,SHIFT 1,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-002,9003,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-02-04 02:33:42.820,—,Beatriz Costa
LOTE-SK-M-SOP-003-3073,LOTE-M-SOP-003-3073,WO-2929,WO-13340,2026-02-08,Shift 3,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-007,6082,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-02-09 09:40:12.618,—,Elena Santos
LOTE-SK-M-SOP-009-3076,LOTE-M-SOP-009-3076,WO-2934,WO-13342,2026-02-11,Shift 3,HF-002,RS-HF-002,FR-009-PET-350,1,COR-002,9817,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2026-02-12 05:01:20.998,—,Elena Santos
LOTE-SK-M-SOP-003-3077,LOTE-M-SOP-003-3077,WO-2937,WO-13345,2026-02-13,SHIFT 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-002,10670,M,315,0,0,0,0,Approved,Approved,Approved - First Pass,2026-02-14 06:19:14.175,—,Diogo Ferreira
LOTE-SK-M-SOP-003-3078,LOTE-M-SOP-003-3078,WO-2939,WO-13347,2026-02-14,SHIFT 1,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-007,10268,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2026-02-15 11:14:12.497,—,Elena Santos
LOTE-SK-M-SOP-003-3081,LOTE-M-SOP-003-3081,WO-2943,WO-13348,2026-02-18,Shift 1,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-007,4614,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-02-19 01:53:40.954,—,Beatriz Costa
LOTE-SK-M-SOP-009-3084,LOTE-M-SOP-009-3084,WO-2947,WO-13350,2026-02-20,Shift 2,HF-002,RS-HF-002,FR-009-rPET-350,1,COR-003,10652,M,315,0,10,0,10,Approved,Approved,Approved - First Pass,2026-02-21 08:16:09.115,—,Diogo Ferreira
LOTE-SK-M-SOP-003-3085,LOTE-M-SOP-003-3085,WO-2949,WO-13352,2026-02-20,Shift 2,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-006,3348,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2026-02-21 08:21:11.729,—,Carlos Mendes
LOTE-SK-M-SOP-009-3086,LOTE-M-SOP-009-3086,WO-2950,WO-13353,2026-02-21,Shift 3,HF-002,RS-HF-002,FR-009-rPET-350,1,COR-005,2089,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-02-23 04:09:53.419,—,Elena Santos
LOTE-SK-M-SOP-003-3089,LOTE-M-SOP-003-3089,WO-2955,WO-13355,2026-02-26,Shift 3,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-004,9642,L,200,1,4,0,5,Rejected,Rejected,Rejected - Scrapped,2026-02-27 01:39:06.328,Foil Adhesion:1(Re=1),Beatriz Costa
LOTE-SK-M-SOP-009-3090,LOTE-M-SOP-009-3090,WO-2959,WO-13359,2026-02-28,Shift 3,HF-002,RS-HF-002,FR-009-PET-350,1,COR-008,9805,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-02-28 22:17:54.800,—,Elena Santos
LOTE-SK-M-SOP-003-3091,LOTE-M-SOP-003-3091,WO-2962,WO-13362,2026-03-01,Shift 3,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-005,11485,M,315,2,2,0,4,Rejected,Rejected,Rejected - Scrapped,2026-03-02 23:22:15.648,Foil Adhesion:1(Re=1),Beatriz Costa
LOTE-SK-M-SOP-003-3092,LOTE-M-SOP-003-3092,WO-2964,WO-13364,2026-03-03,Shift 2,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-001,6090,L,200,0,5,0,5,Approved,Approved,Approved - First Pass,2026-03-04 04:23:46.284,—,Carlos Mendes
LOTE-SK-M-SOP-003-3096,LOTE-M-SOP-003-3096,WO-2968,WO-13365,2026-03-06,Shift 3,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-006,1764,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-03-07 09:01:09.888,—,Beatriz Costa
LOTE-SK-M-SOP-003-3100,LOTE-M-SOP-003-3100,WO-2976,WO-13366,2026-03-13,Shift 1,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-001,8039,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2026-03-14 07:13:30.609,—,Ana Silva
LOTE-SK-M-SOP-003-3105,LOTE-M-SOP-003-3105,WO-2985,WO-13370,2026-03-18,Shift 2,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-006,4878,L,200,2,0,0,2,Rejected,Rejected,Rejected - Scrapped,2026-03-19 19:31:57.586,Foil Transfer:1(Re=1),Elena Santos
LOTE-SK-M-SOP-009-3107,LOTE-M-SOP-009-3107,WO-2990,WO-13373,2026-03-22,Shift 2,HF-001,RS-HF-001,FR-009-PET-350,1,COR-004,12646,M,315,0,3,0,3,Approved,Approved,Approved - First Pass,2026-03-23 17:47:29.962,—,Diogo Ferreira
LOTE-SK-M-SOP-009-3111,LOTE-M-SOP-009-3111,WO-2997,WO-13378,2026-03-28,Shift 1,HF-002,RS-HF-002,FR-009-PET-350,1,COR-003,10515,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2026-03-29 12:57:26.193,—,Beatriz Costa
LOTE-SK-M-SOP-003-3117,LOTE-M-SOP-003-3117,WO-3012,WO-13381,2026-04-08,Shift 1,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-006,14404,M,315,0,5,0,5,Approved,Approved,Approved - First Pass,2026-04-09 08:25:36.413,—,Beatriz Costa
LOTE-SK-M-SOP-003-3120,LOTE-M-SOP-003-3120,WO-3015,WO-13382,2026-04-10,Shift 1,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-008,4093,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2026-04-11 12:42:13.420,—,Diogo Ferreira
LOTE-SK-M-SOP-003-3122,LOTE-M-SOP-003-3122,WO-3018,WO-13384,2026-04-13,Shift 3,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-007,11972,M,315,1,2,0,3,Rejected,Rejected,Rejected - Scrapped,2026-04-14 00:52:51.009,Foil Adhesion:1(Re=1),Diogo Ferreira
LOTE-SK-M-SOP-003-3127,LOTE-M-SOP-003-3127,WO-3027,WO-13386,2026-04-18,Shift 2,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-007,5637,L,200,1,2,0,3,Rejected,Rejected,Rejected - Scrapped,2026-04-19 19:11:24.159,Foil Transfer:1(Re=1),Carlos Mendes
LOTE-SK-M-SOP-003-3134,LOTE-M-SOP-003-3134,WO-3043,WO-13391,2026-04-30,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-003,4359,L,200,0,4,0,4,Approved,Approved,Approved - First Pass,2026-05-01 22:50:41.243,—,Carlos Mendes
LOTE-SK-M-SOP-009-3138,LOTE-M-SOP-009-3138,WO-3051,WO-13392,2026-05-06,SHIFT 1,HF-001,RS-HF-001,FR-009-PET-350,1,COR-005,5920,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-05-07 05:58:44.902,—,Elena Santos
LOTE-SK-M-SOP-003-3143,LOTE-M-SOP-003-3143,WO-3061,WO-13395,2026-05-12,shift 1,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-007,10253,M,315,1,0,0,1,Rejected,Rejected,Rejected - Scrapped,2026-05-12 19:12:32.100,Foil Adhesion:1(Re=1),Beatriz Costa
LOTE-SK-M-SOP-009-3145,LOTE-M-SOP-009-3145,WO-3065,WO-13397,2026-05-15,Shift 3,HF-002,RS-HF-002,FR-009-PET-350,1,COR-004,11645,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2026-05-17 04:05:26.233,—,Ana Silva
LOTE-SK-M-SOP-009-3146,LOTE-M-SOP-009-3146,WO-3067,WO-13399,2026-05-16,Shift 3,HF-001,RS-HF-001,FR-009-rPET-350,1,COR-002,12227,M,315,0,2,0,2,Approved,Approved,Approved - First Pass,2026-05-18 08:35:15.854,—,Beatriz Costa
LOTE-SK-M-SOP-003-3147,LOTE-M-SOP-003-3147,WO-3070,WO-13402,2026-05-18,Shift 3,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-001,13754,M,315,2,0,0,2,Rejected,Rejected,Rejected - Scrapped,2026-05-19 23:14:50.177,Foil Adhesion:2(Re=1),Beatriz Costa
LOTE-SK-M-SOP-003-3151,LOTE-M-SOP-003-3151,WO-3076,WO-13404,2026-05-22,Shift 2,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-006,3461,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2026-05-23 09:41:36.380,—,Ana Silva
LOTE-SK-M-SOP-003-3152,LOTE-M-SOP-003-3152,WO-3078,WO-13406,2026-05-24,Shift 1,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-001,5151,L,200,0,4,0,4,Approved,Approved,Approved - First Pass,2026-05-25 03:34:28.638,—,Carlos Mendes
LOTE-SK-M-SOP-003-3165,LOTE-M-SOP-003-3165,WO-3103,WO-13414,2026-06-10,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-005,3080,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-06-11 20:56:11.698,—,Beatriz Costa
LOTE-SK-M-SOP-009-3167,LOTE-M-SOP-009-3167,WO-3105,WO-13415,2026-06-12,Shift 3,HF-001,RS-HF-001,FR-009-rPET-350,1,COR-007,756,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-06-13 12:34:39.897,—,Carlos Mendes
LOTE-SK-M-SOP-009-3172,LOTE-M-SOP-009-3172,WO-3114,WO-13417,2026-06-18,Shift 2,HF-001,RS-HF-001,FR-009-rPET-350,1,COR-003,12046,M,315,0,4,0,4,Approved,Approved,Approved - First Pass,2026-06-19 23:59:53.758,—,Diogo Ferreira
LOTE-SK-M-SOP-003-3175,LOTE-M-SOP-003-3175,WO-3122,WO-13421,2026-06-24,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-008,17622,M,315,0,4,0,4,Approved,Approved,Approved - First Pass,2026-06-25 20:49:45.839,—,Carlos Mendes
LOTE-SK-M-SOP-003-3179,LOTE-M-SOP-003-3179,WO-3128,WO-13423,2026-06-28,Shift 2,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-005,9342,L,200,1,2,0,3,Rejected,Rejected,Rejected - Scrapped,2026-06-29 21:45:08.379,Foil Transfer:1(Re=1),Diogo Ferreira
LOTE-SK-M-SOP-003-3182,LOTE-M-SOP-003-3182,WO-3135,WO-13424,2026-07-02,Shift 1,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-008,3515,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2026-07-03 02:37:20.500,—,Carlos Mendes
LOTE-SK-M-SOP-003-3183,LOTE-M-SOP-003-3183,WO-3136,WO-13425,2026-07-03,shift 3,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-005,4733,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-07-03 21:27:20.048,—,Elena Santos
LOTE-SK-M-SOP-003-3184,LOTE-M-SOP-003-3184,WO-3137,WO-13426,2026-07-03,Shift 3,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-005,2480,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-07-04 16:54:47.673,—,Beatriz Costa
LOTE-SK-M-SOP-003-3188,LOTE-M-SOP-003-3188,WO-3146,WO-13430,2026-07-10,Shift 3,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-001,9619,L,200,0,4,0,4,Approved,Approved,Approved - First Pass,2026-07-11 08:23:23.543,—,Beatriz Costa
LOTE-SK-M-SOP-003-3190,LOTE-M-SOP-003-3190,WO-3150,WO-13431,2026-07-13,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-008,3100,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-07-14 20:16:44.391,—,Beatriz Costa
LOTE-SK-M-SOP-003-3197,LOTE-M-SOP-003-3197,WO-3165,WO-13436,2026-07-24,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-006,12258,M,315,1,4,0,5,Rejected,Rejected,Rejected - Scrapped,2026-07-26 01:55:36.695,Foil Transfer:1(Re=1),Beatriz Costa
LOTE-SK-M-SOP-009-3198,LOTE-M-SOP-009-3198,WO-3166,WO-13437,2026-07-25,Shift 3,HF-001,RS-HF-001,FR-009-rPET-350,1,COR-003,2661,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-07-26 06:03:56.345,—,Ana Silva
LOTE-SK-M-SOP-003-3199,LOTE-M-SOP-003-3199,WO-3167,WO-13438,2026-07-25,shift 3,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-005,4911,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-07-27 03:30:58.243,—,Diogo Ferreira
LOTE-SK-M-SOP-003-3200,LOTE-M-SOP-003-3200,WO-3169,WO-13440,2026-07-27,Shift 3,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-007,9879,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-07-27 20:09:20.312,—,Elena Santos
LOTE-SK-M-SOP-003-3203,LOTE-M-SOP-003-3203,WO-3176,WO-13443,2026-07-31,Shift 2,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-007,9834,L,200,1,6,0,7,Rejected,Rejected,Rejected - Scrapped,2026-08-01 21:58:07.078,Foil Adhesion:1(Re=1),Carlos Mendes
LOTE-SK-M-SOP-003-3206,LOTE-M-SOP-003-3206,WO-3182,WO-13446,2026-08-04,Shift 1,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-007,7303,L,200,1,3,0,4,Rejected,Rejected,Rejected - Scrapped,2026-08-05 11:47:53.729,Foil Transfer:1(Re=1),Diogo Ferreira
LOTE-SK-M-SOP-009-3212,LOTE-M-SOP-009-3212,WO-3191,WO-13450,2026-08-11,Shift 1,HF-002,RS-HF-002,FR-009-PET-350,1,COR-001,15227,M,315,0,0,0,0,Approved,Approved,Approved - First Pass,2026-08-12 14:25:16.115,—,Carlos Mendes
LOTE-SK-M-SOP-009-3215,LOTE-M-SOP-009-3215,WO-3197,WO-13456,2026-08-15,Shift 3,HF-002,RS-HF-002,FR-009-rPET-350,1,COR-005,4417,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2026-08-16 10:04:26.309,—,Beatriz Costa
LOTE-SK-M-SOP-009-3216,LOTE-M-SOP-009-3216,WO-3198,WO-13457,2026-08-16,shift 1,HF-002,RS-HF-002,FR-009-PET-350,1,COR-005,5620,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2026-08-17 10:15:14.532,—,Ana Silva
LOTE-SK-M-SOP-003-3222,LOTE-M-SOP-003-3222,WO-3205,WO-13459,2026-08-19,Shift 2,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-007,5938,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-08-21 06:15:00.132,—,Elena Santos
LOTE-SK-M-SOP-003-3224,LOTE-M-SOP-003-3224,WO-3209,WO-13463,2026-08-23,Shift 1,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-007,14056,M,315,1,5,0,6,Rejected,Approved,Approved - Reworked,2026-08-24 11:02:13.136,—,Carlos Mendes
LOTE-SK-M-SOP-003-3231,LOTE-M-SOP-003-3231,WO-3224,WO-13470,2026-09-01,Shift 1,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-008,15872,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2026-09-02 03:59:18.258,—,Elena Santos
LOTE-SK-M-SOP-009-3233,LOTE-M-SOP-009-3233,WO-3229,WO-13473,2026-09-04,Shift 1,HF-001,RS-HF-001,FR-009-PET-350,1,COR-005,13744,M,315,0,3,0,3,Approved,Approved,Approved - First Pass,2026-09-05 03:52:44.441,—,Diogo Ferreira
LOTE-SK-M-SOP-003-3236,LOTE-M-SOP-003-3236,WO-3238,WO-13479,2026-09-10,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-008,11229,M,315,0,9,0,9,Approved,Approved,Approved - First Pass,2026-09-11 21:01:52.618,—,Beatriz Costa
LOTE-SK-M-SOP-003-3240,LOTE-M-SOP-003-3240,WO-3248,WO-13483,2026-09-18,Shift 3,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-008,4045,L,200,0,4,0,4,Approved,Approved,Approved - First Pass,2026-09-19 12:47:40.448,—,Beatriz Costa
LOTE-SK-M-SOP-003-3242,LOTE-M-SOP-003-3242,WO-3252,WO-13485,2026-09-21,Shift 3,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-006,6630,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2026-09-21 20:04:53.509,—,Diogo Ferreira
LOTE-SK-M-SOP-003-3245,LOTE-M-SOP-003-3245,WO-3258,WO-13488,2026-09-24,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-002,2873,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-09-25 22:26:15.427,—,Carlos Mendes
LOTE-SK-M-SOP-003-3254,LOTE-M-SOP-003-3254,WO-3278,WO-13492,2026-10-07,Shift 3,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-005,8807,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-10-08 12:20:32.386,—,Beatriz Costa
LOTE-SK-M-SOP-003-3255,LOTE-M-SOP-003-3255,WO-3280,WO-13494,2026-10-09,Shift 1,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-001,10612,M,315,0,7,0,7,Approved,Approved,Approved - First Pass,2026-10-10 18:09:15.510,—,Ana Silva
LOTE-SK-M-SOP-003-3257,LOTE-M-SOP-003-3257,WO-3284,WO-13496,2026-10-11,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-004,872,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2026-10-12 20:38:29.459,—,Carlos Mendes
LOTE-SK-M-SOP-009-3260,LOTE-M-SOP-009-3260,WO-3289,WO-13497,2026-10-14,Shift 1,HF-002,RS-HF-002,FR-009-PET-350,1,COR-006,5814,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-10-15 00:42:52.009,—,Beatriz Costa
LOTE-SK-M-SOP-003-3261,LOTE-M-SOP-003-3261,WO-3291,WO-13499,2026-10-16,Shift 1,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-006,7940,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-10-17 04:18:43.314,—,Elena Santos
LOTE-SK-M-SOP-009-3264,LOTE-M-SOP-009-3264,WO-3296,WO-13501,2026-10-19,Shift 3,HF-002,RS-HF-002,FR-009-rPET-350,1,COR-003,5835,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2026-10-20 06:23:41.661,—,Elena Santos
LOTE-SK-M-SOP-009-3266,LOTE-M-SOP-009-3266,WO-3300,WO-13504,2026-10-22,shift 3,HF-001,RS-HF-001,FR-009-rPET-350,1,COR-005,12287,M,315,0,3,0,3,Approved,Approved,Approved - First Pass,2026-10-23 01:30:18.072,—,Diogo Ferreira
LOTE-SK-M-SOP-009-3270,LOTE-M-SOP-009-3270,WO-3307,WO-13506,2026-10-27,Shift 2,HF-002,RS-HF-002,FR-009-rPET-350,1,COR-001,11649,M,315,0,0,0,0,Approved,Approved,Approved - First Pass,2026-10-29 02:28:10.947,—,Elena Santos
LOTE-SK-M-SOP-009-3275,LOTE-M-SOP-009-3275,WO-3314,WO-13507,2026-11-01,Shift 2,HF-001,RS-HF-001,FR-009-PET-350,1,COR-008,2528,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-11-02 14:07:25.889,—,Elena Santos
LOTE-SK-M-SOP-009-3276,LOTE-M-SOP-009-3276,WO-3315,WO-13508,2026-11-02,  Shift 3  ,HF-002,RS-HF-002,FR-009-rPET-350,1,COR-002,4565,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-11-02 17:37:16.016,—,Ana Silva
LOTE-SK-M-SOP-009-3277,LOTE-M-SOP-009-3277,WO-3316,WO-13509,2026-11-02,Shift 2,HF-001,RS-HF-001,FR-009-rPET-350,1,COR-002,5905,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-11-03 15:13:31.043,—,Ana Silva
LOTE-SK-M-SOP-003-3279,LOTE-M-SOP-003-3279,WO-3319,WO-13511,2026-11-05,Shift 3,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-007,6921,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2026-11-06 02:21:57.789,—,Carlos Mendes
LOTE-SK-M-SOP-009-3285,LOTE-M-SOP-009-3285,WO-3334,WO-13515,2026-11-15,Shift 3,HF-002,RS-HF-002,FR-009-rPET-350,1,COR-001,13869,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2026-11-16 01:12:10.271,—,Elena Santos
LOTE-SK-M-SOP-003-3287,LOTE-M-SOP-003-3287,WO-3337,WO-13516,2026-11-17,Shift 1,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-001,6102,L,200,1,1,0,2,Rejected,Rejected,Rejected - Scrapped,2026-11-18 05:43:49.462,Foil Transfer:1(Re=1),Carlos Mendes
LOTE-SK-M-SOP-003-3288,LOTE-M-SOP-003-3288,WO-3339,WO-13518,2026-11-19,Shift 3,HF-002,RS-HF-002,FR-003-rPET-300,1,COR-008,6835,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2026-11-20 01:39:42.381,—,Carlos Mendes
LOTE-SK-M-SOP-003-3295,LOTE-M-SOP-003-3295,WO-3353,WO-13524,2026-11-28,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-002,14994,M,315,0,0,0,0,Approved,Approved,Approved - First Pass,2026-11-30 03:26:48.470,—,Elena Santos
LOTE-SK-M-SOP-003-3297,LOTE-M-SOP-003-3297,WO-3357,WO-13528,2026-12-01,Shift 2,HF-001,RS-HF-001,FR-003-rPET-300,1,COR-008,9587,L,200,1,3,0,4,Rejected,Rejected,Rejected - Scrapped,2026-12-02 10:27:44.275,Foil Adhesion:1(Re=1),Elena Santos
LOTE-SK-M-SOP-009-3298,LOTE-M-SOP-009-3298,WO-3360,WO-13531,2026-12-03,Shift 2,HF-001,RS-HF-001,FR-009-PET-350,1,COR-003,8490,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2026-12-04 06:34:43.473,—,Elena Santos
LOTE-SK-M-SOP-009-3309,LOTE-M-SOP-009-3309,WO-3382,WO-13534,2026-12-19,Shift 2,HF-002,RS-HF-002,FR-009-PET-350,1,COR-005,14089,M,315,1,4,0,5,Rejected,Rejected,Rejected - Scrapped,2026-12-21 02:52:53.062,Foil Transfer:1(Re=1),Diogo Ferreira
LOTE-SK-M-SOP-029-3322,LOTE-M-SOP-029-3322,WO-3401,WO-13537,2025-07-02,Shift 2,HF-002,RS-HF-002,FR-029-MDPE-5000,1,COR-003,334,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2025-07-03 11:31:48.415,—,Beatriz Costa
LOTE-SK-M-SOP-026-3323,LOTE-M-SOP-026-3323,WO-3402,WO-13538,2025-07-03,Shift 3,HF-002,RS-HF-002,FR-026-HDPE-4000,1,COR-002,1864,L,200,1,0,0,1,Rejected,Rejected,Rejected - Scrapped,2025-07-03 19:13:03.961,Foil Transfer:1(Re=1),Diogo Ferreira
LOTE-SK-M-SOP-004-3324,LOTE-M-SOP-004-3324,WO-3405,WO-13541,2025-07-05,Shift 2,HF-001,RS-HF-001,FR-004-rPET-330,1,COR-001,17564,M,315,0,0,0,0,Approved,Approved,Approved - First Pass,2025-07-07 01:16:22.776,—,Carlos Mendes
LOTE-SK-M-SOP-004-3325,LOTE-M-SOP-004-3325,WO-3407,WO-13543,2025-07-06,Shift 2,HF-001,RS-HF-001,FR-004-rPET-330,1,COR-001,19166,M,315,0,4,0,4,Approved,Approved,Approved - First Pass,2025-07-08 02:52:45.247,—,Diogo Ferreira
LOTE-SK-M-SOP-026-3326,LOTE-M-SOP-026-3326,WO-3408,WO-13544,2025-07-07,Shift 1,HF-001,RS-HF-001,FR-026-HDPE-4000,1,COR-005,1265,L,200,0,2,0,2,Approved,Approved,Approved - First Pass,2025-07-07 22:52:25.331,—,Elena Santos
LOTE-SK-M-SOP-029-3327,LOTE-M-SOP-029-3327,WO-3410,WO-13546,2025-07-08,Shift 2,HF-001,RS-HF-001,FR-029-MDPE-5000,1,COR-002,1226,L,200,0,3,0,3,Approved,Approved,Approved - First Pass,2025-07-09 05:42:01.436,—,Elena Santos
LOTE-SK-M-SOP-012-3328,LOTE-M-SOP-012-3328,WO-3411,WO-13547,2025-07-09,Shift 3,HF-002,RS-HF-002,FR-012-PET-400,1,COR-004,3505,L,200,1,0,0,1,Rejected,Rejected,Rejected - Scrapped,2025-07-09 23:37:30.757,Foil Adhesion:1(Re=1),Carlos Mendes
LOTE-SK-M-SOP-004-3329,LOTE-M-SOP-004-3329,WO-3412,WO-13548,2025-07-10,Shift 3,HF-002,RS-HF-002,FR-004-rPET-330,1,COR-002,5754,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2025-07-10 20:51:27.022,—,Elena Santos
LOTE-SK-M-SOP-004-3330,LOTE-M-SOP-004-3330,WO-3415,WO-13551,2025-07-11,Shift 1,HF-001,RS-HF-001,FR-004-rPET-330,1,COR-008,17104,M,315,0,3,0,3,Approved,Approved,Approved - First Pass,2025-07-12 11:26:31.281,—,Elena Santos
LOTE-SK-M-SOP-004-3331,LOTE-M-SOP-004-3331,WO-3417,WO-13553,2025-07-12,Shift 2,HF-001,RS-HF-001,FR-004-rPET-330,1,COR-004,14794,M,315,0,2,0,2,Approved,Approved,Approved - First Pass,2025-07-14 00:16:30.757,—,Carlos Mendes
LOTE-SK-M-SOP-029-3332,LOTE-M-SOP-029-3332,WO-3418,WO-13554,2025-07-14,Shift 3,HF-002,RS-HF-002,FR-029-MDPE-5000,1,COR-007,1285,L,200,0,0,0,0,Approved,Approved,Approved - First Pass,2025-07-14 18:46:03.864,—,Diogo Ferreira
LOTE-SK-M-SOP-004-3333,LOTE-M-SOP-004-3333,WO-3421,WO-13557,2025-07-15,Shift 1,HF-001,RS-HF-001,FR-004-rPET-330,1,COR-005,19002,M,315,0,3,0,3,Approved,Approved,Approved - First Pass,2025-07-16 04:03:19.288,—,Ana Silva
LOTE-SK-M-SOP-026-3334,LOTE-M-SOP-026-3334,WO-3422,WO-13558,2025-07-16,Shift 2,HF-001,RS-HF-001,FR-026-HDPE-4000,1,COR-004,1856,L,200,0,1,0,1,Approved,Approved,Approved - First Pass,2025-07-17 19:51:06.892,—,Ana Silva
LOTE-SK-M-SOP-004-3335,LOTE-M-SOP-004-3335,WO-3425,WO-13561,2025-07-18,Shift 2,HF-002,RS-HF-002,FR-004-rPET-330,1,COR-007,18052,M,315,0,0,0,0,Approved,Approved,Approved - First Pass,2025-07-20 07:45:10.729,—,Ana Silva
LOTE-SK-M-SOP-004-3336,LOTE-M-SOP-004-3336,WO-3427,WO-13563,2025-07-20,Shift 3,HF-002,RS-HF-002,FR-004-rPET-330,1,COR-006,14314,M,315,0,1,0,1,Approved,Approved,Approved - First Pass,2025-07-21 14:56:48.029,—,Diogo Ferreira
