Date,Process,MachineId,ToolId,WorkOrder,PlannedQty,StartTime,EndTime,PlannedHours,ProductId
2025-07-01,Injection Molding,IM-002,M-INJ-002,WO-8189,11254,01:32:54,14:47:18,13.24,TR-002-PP-PCR-24410
2025-07-01,Injection Molding,IM-002,M-INJ-002,WO-8190,17374,18:48:00,15:14:24,20.44,TR-002-PP-PCR-24410
2025-07-02,Injection Molding,IM-002,M-INJ-002,WO-8191,8874,15:37:15,02:03:39,10.44,TR-002-PETG-24410
2025-07-03,Injection Molding,IM-002,M-INJ-002,WO-8192,6222,04:04:30,11:23:42,7.32,TR-002-PETG-24410
2025-07-03,  Injection Molding  ,IM-002,M-INJ-002,WO-8193,16838,15:50:19,11:38:55,19.81,TR-002-PETG-24410
2025-07-04,Injection Molding,IM-002,M-INJ-002,WO-8194,11772,15:30:16,05:21:16,13.85,TR-002-HDPE-24410
2025-07-05,Injection Molding,IM-002,M-INJ-002,WO-8195,11942,06:32:48,20:35:48,14.05,TR-002-HDPE-24410
2025-07-05,Injection Molding,IM-002,M-INJ-002,WO-8196,12648,21:51:58,12:44:46,14.88,TR-002-PP-24410
2025-07-06,Injection Molding,IM-002,M-INJ-002,WO-8197,13549,13:05:58,05:02:22,15.94,TR-002-PP-24410
2025-07-07,Injection Molding,IM-002,M-INJ-002,WO-8198,9554,07:43:45,18:58:09,11.24,TR-002-PP-PCR-24410
2025-07-07,INJECTION MOLDING,IM-002,M-INJ-002,WO-8199,15810,19:41:07,14:17:07,18.6,TR-002-PP-PCR-24410
2025-07-08,Injection Molding,IM-002,M-INJ-002,WO-8200,6273,15:01:51,22:24:39,7.38,TR-002-PP-24410
2025-07-08,Injection Molding,IM-002,M-INJ-002,WO-8201,10999,23:20:46,12:17:10,12.94,TR-002-PP-24410
2025-07-09,Injection Molding,IM-002,M-INJ-002,WO-8202,7293,13:40:31,22:15:19,8.58,TR-002-PP-PCR-24410
2025-07-09,Injection Molding,IM-002,M-INJ-002,WO-8203,13991,23:30:20,15:57:56,16.46,TR-002-PP-PCR-24410
2025-07-10,Injection Molding,IM-002,M-INJ-002,WO-8204,12444,17:00:54,07:39:18,14.64,TR-002-PP-PCR-24410
2025-07-11,Injection Molding,IM-002,M-INJ-002,WO-8205,6664,08:45:54,16:36:18,7.84,TR-002-PP-PCR-24410
2025-07-11,Injection Molding,IM-002,M-INJ-002,WO-8206,17544,18:27:00,15:05:24,20.64,TR-002-PETG-24410
2025-07-12,Injection Molding,IM-002,M-INJ-002,WO-8207,12699,16:56:23,07:52:47,14.94,TR-002-PETG-24410
2025-07-13,Injection Molding,IM-002,M-INJ-002,WO-8208,7803,09:23:57,18:34:45,9.18,TR-002-PETG-24410
2025-07-13,Injection Molding,IM-002,M-INJ-002,WO-8209,11330,19:04:20,08:24:08,13.33,TR-002-PP-PCR-24410
2025-07-14,Injection Molding,IM-002,M-INJ-002,WO-8210,11449,10:29:08,23:57:20,13.47,TR-002-PP-PCR-24410
2025-07-15,Injection Molding,IM-002,M-INJ-002,WO-8211,8823,01:31:08,11:53:56,10.38,TR-002-PP-24410
2025-07-15,Injection Molding,IM-002,M-INJ-002,WO-8212,11874,13:36:46,03:34:58,13.97,TR-002-PP-24410
2025-07-16,Injection Molding,IM-002,M-INJ-002,WO-8213,12911,04:39:03,19:50:27,15.19,TR-002-PETG-24410
2025-07-16,injection molding,IM-002,M-INJ-002,WO-8214,11806,20:58:54,10:52:18,13.89,TR-002-PETG-24410
2025-07-17,Injection Molding,IM-002,M-INJ-002,WO-8215,18003,11:51:49,09:02:37,21.18,TR-002-PETG-24410
2025-07-18,Injection Molding,IM-002,M-INJ-002,WO-8216,11806,09:32:19,23:25:43,13.89,TR-002-PETG-24410
2025-07-19,Injection Molding,IM-002,M-INJ-002,WO-8217,15028,04:21:04,22:01:52,17.68,TR-002-PETG-24410
2025-07-19,Injection Molding,IM-002,M-INJ-002,WO-8218,11942,23:20:54,13:23:54,14.05,TR-002-HDPE-24410
2025-07-20,Injection Molding,IM-002,M-INJ-002,WO-8219,14339,17:35:58,10:28:10,16.87,TR-002-HDPE-24410
2025-07-21,Injection Molding,IM-002,M-INJ-002,WO-8220,15682,11:32:20,05:59:20,18.45,TR-002-HDPE-24410
2025-07-22,Injection Molding,IM-002,M-INJ-002,WO-8221,13931,07:54:58,00:18:22,16.39,TR-002-PP-24410
2025-07-23,Injection Molding,IM-002,M-INJ-002,WO-8222,9231,01:15:41,12:07:17,10.86,TR-002-PP-24410
2025-07-23,Injection Molding,IM-002,M-INJ-002,WO-8223,9367,12:32:59,23:34:11,11.02,TR-002-HDPE-24410
2025-07-24,Injection Molding,IM-002,M-INJ-002,WO-8224,11186,05:09:27,18:19:03,13.16,TR-002-HDPE-24410
2025-07-25,Injection Molding,IM-002,M-INJ-002,WO-8225,9673,01:32:44,12:55:32,11.38,TR-002-HDPE-24410
2025-07-25,Injection Molding,IM-002,M-INJ-002,WO-8226,8474,22:32:15,08:30:27,9.97,TR-002-HDPE-24410
2025-07-26,Injection Molding,IM-002,M-INJ-002,WO-8227,14067,11:47:03,04:20:03,16.55,TR-002-HDPE-24410
2025-07-27,Injection Molding,IM-002,M-INJ-002,WO-8228,14101,07:23:12,23:58:36,16.59,TR-002-HDPE-24410
2025-07-28,Injection Molding,IM-002,M-INJ-002,WO-8229,8032,00:53:09,10:20:09,9.45,TR-002-PP-24410
2025-07-28,injection molding,IM-002,M-INJ-002,WO-8230,13472,16:00:23,07:51:23,15.85,TR-002-PP-24410
2025-07-29,Injection Molding,IM-002,M-INJ-002,WO-8231,17059,13:03:27,09:07:39,20.07,TR-002-PP-PCR-24410
2025-07-30,Injection Molding,IM-002,M-INJ-002,WO-8232,10285,09:43:16,21:49:16,12.1,TR-002-PP-24410
2025-07-30,Injection Molding,IM-002,M-INJ-002,WO-8233,10149,22:48:30,10:44:54,11.94,TR-002-HDPE-24410
2025-07-31,Injection Molding,IM-002,M-INJ-002,WO-8234,12775,13:09:21,04:11:09,15.03,TR-002-HDPE-24410
2025-08-01,Injection Molding,IM-002,M-INJ-002,WO-8235,14178,05:33:01,22:13:49,16.68,TR-002-PP-PCR-24410
2025-08-01,Injection Molding,IM-002,M-INJ-002,WO-8236,12733,22:48:45,13:47:33,14.98,TR-002-PP-PCR-24410
2025-08-02,Injection Molding,IM-002,M-INJ-002,WO-8237,15861,14:50:47,09:30:23,18.66,TR-002-PP-PCR-24410
2025-08-03,Injection Molding,IM-002,M-INJ-002,WO-8238,16413,10:19:33,05:38:09,19.31,TR-002-PP-PCR-24410
2025-08-04,Injection Molding,IM-002,M-INJ-002,WO-8239,13396,06:55:05,22:40:41,15.76,TR-002-HDPE-24410
2025-08-05,Injection Molding,IM-002,M-INJ-002,WO-8240,12809,06:01:42,21:05:54,15.07,TR-002-HDPE-24410
2025-08-05,Injection Molding,IM-002,M-INJ-002,WO-8241,7582,23:04:35,07:59:47,8.92,TR-002-PETG-24410
2025-08-06,Injection Molding,IM-002,M-INJ-002,WO-8242,14458,09:40:45,02:41:21,17.01,TR-002-PETG-24410
2025-08-07,Injection Molding,IM-002,M-INJ-002,WO-8243,12316,04:45:41,19:15:05,14.49,TR-002-PETG-24410
2025-08-08,Injection Molding,IM-002,M-INJ-002,WO-8244,10667,01:32:59,14:05:59,12.55,TR-002-PETG-24410
2025-08-08,Injection Molding,IM-002,M-INJ-002,WO-8245,13319,15:13:05,06:53:17,15.67,TR-002-PETG-24410
2025-08-09,Injection Molding,IM-002,M-INJ-002,WO-8246,16770,12:09:00,07:52:48,19.73,TR-002-PP-PCR-24410
2025-08-10,Injection Molding,IM-002,M-INJ-002,WO-8247,10914,08:38:58,21:29:22,12.84,TR-002-PP-PCR-24410
2025-08-11,Injection Molding,IM-002,M-INJ-002,WO-8248,9911,00:40:13,12:19:49,11.66,TR-002-PP-24410
2025-08-11,Injection Molding,IM-002,M-INJ-002,WO-8249,6468,15:12:44,22:49:20,7.61,TR-002-PP-24410
2025-08-12,Injection Molding,IM-002,M-INJ-002,WO-8250,11517,00:12:49,13:45:49,13.55,TR-002-PP-24410
2025-08-12,Injection Molding,IM-002,M-INJ-002,WO-8251,12580,16:33:02,07:21:02,14.8,TR-002-PP-24410
2025-08-13,injection molding,IM-002,M-INJ-002,WO-8252,10582,09:18:03,21:45:03,12.45,TR-002-PETG-24410
2025-08-13,Injection Molding,IM-002,M-INJ-002,WO-8253,10948,22:58:52,11:51:40,12.88,TR-002-PETG-24410
2025-08-14,Injection Molding,IM-002,M-INJ-002,WO-8254,11781,12:40:55,02:32:31,13.86,TR-002-PP-PCR-24410
2025-08-15,injection molding,IM-002,M-INJ-002,WO-8255,16294,04:09:57,23:20:09,19.17,TR-002-PP-PCR-24410
2025-08-16,Injection Molding,IM-002,M-INJ-002,WO-8256,8576,01:30:40,11:36:04,10.09,TR-002-PETG-24410
2025-08-16,Injection Molding,IM-002,M-INJ-002,WO-8257,13302,12:45:03,04:24:03,15.65,TR-002-HDPE-24410
2025-08-17,Injection Molding,IM-002,M-INJ-002,WO-8258,12639,12:30:28,03:22:40,14.87,TR-002-HDPE-24410
2025-08-18,Injection Molding,IM-002,M-INJ-002,WO-8259,7378,06:42:19,15:23:07,8.68,TR-002-HDPE-24410
2025-08-18,Injection Molding,IM-002,M-INJ-002,WO-8260,13523,17:13:04,09:07:40,15.91,TR-002-HDPE-24410
2025-08-19,Injection Molding,IM-002,M-INJ-002,WO-8261,10625,11:02:00,23:32:00,12.5,TR-002-HDPE-24410
2025-08-20,Injection Molding,IM-002,M-INJ-002,WO-8262,13379,03:35:16,19:19:40,15.74,TR-002-PP-24410
2025-08-20,injection molding,IM-002,M-INJ-002,WO-8263,9112,20:08:37,06:51:49,10.72,TR-002-PP-PCR-24410
2025-08-21,Injection Molding,IM-002,M-INJ-002,WO-8264,16439,09:19:45,04:40:09,19.34,TR-002-PP-24410
2025-08-22,Injection Molding,IM-002,M-INJ-002,WO-8265,6315,05:17:52,12:43:40,7.43,TR-002-PP-24410
2025-08-22,Injection Molding,IM-002,M-INJ-002,WO-8266,14416,13:20:23,06:17:59,16.96,TR-002-PETG-24410
2025-08-23,Injection Molding,IM-002,M-INJ-002,WO-8267,8576,07:14:48,17:20:12,10.09,TR-002-PETG-24410
2025-08-23,Injection Molding,IM-002,M-INJ-002,WO-8268,11492,20:06:01,09:37:13,13.52,TR-002-PP-24410
2025-08-24,Injection Molding,IM-002,M-INJ-002,WO-8269,7471,11:37:43,20:25:07,8.79,TR-002-PP-24410
2025-08-24,Injection Molding,IM-002,M-INJ-002,WO-8270,16430,22:28:21,17:48:09,19.33,TR-002-PP-24410
2025-08-25,Injection Molding,IM-002,M-INJ-002,WO-8271,7072,18:53:38,03:12:50,8.32,TR-002-PP-PCR-24410
2025-08-26,Injection Molding,IM-002,M-INJ-002,WO-8272,12316,07:01:42,21:31:06,14.49,TR-002-PP-PCR-24410
2025-08-26,Injection Molding,IM-002,M-INJ-002,WO-8273,7242,22:07:38,06:38:50,8.52,TR-002-PP-24410
2025-08-27,Injection Molding,IM-002,M-INJ-002,WO-8274,11449,08:39:56,22:08:08,13.47,TR-002-PP-24410
2025-08-28,Injection Molding,IM-002,M-INJ-002,WO-8275,12614,02:11:42,17:02:06,14.84,TR-002-PP-24410
2025-08-28,Injection Molding,IM-002,M-INJ-002,WO-8276,13090,18:57:44,10:21:44,15.4,TR-002-PP-PCR-24410
2025-08-29,Injection Molding,IM-002,M-INJ-002,WO-8277,13234,13:58:50,05:33:02,15.57,TR-002-PP-PCR-24410
2025-08-30,Injection Molding,IM-002,M-INJ-002,WO-8278,11798,07:51:13,21:44:01,13.88,TR-002-HDPE-24410
2025-08-30,Injection Molding,IM-002,M-INJ-002,WO-8279,7683,21:58:43,07:01:07,9.04,TR-002-HDPE-24410
2025-08-31,Injection Molding,IM-002,M-INJ-002,WO-8280,14645,08:55:55,02:09:43,17.23,TR-002-HDPE-24410
2025-09-01,Injection Molding,IM-002,M-INJ-002,WO-8281,6460,05:31:54,13:07:54,7.6,TR-002-PP-PCR-24410
2025-09-01,Injection Molding,IM-002,M-INJ-002,WO-8282,15827,15:37:43,10:14:55,18.62,TR-002-PP-PCR-24410
2025-09-02,Injection Molding,IM-002,M-INJ-002,WO-8283,12682,11:07:07,02:02:19,14.92,TR-002-PP-PCR-24410
2025-09-03,injection molding,IM-002,M-INJ-002,WO-8284,14042,02:29:16,19:00:28,16.52,TR-002-HDPE-24410
2025-09-03,Injection Molding,IM-002,M-INJ-002,WO-8285,14092,21:44:04,14:18:52,16.58,TR-002-HDPE-24410
2025-09-04,Injection Molding,IM-002,M-INJ-002,WO-8286,16311,16:50:01,12:01:25,19.19,TR-002-HDPE-24410
2025-09-05,Injection Molding,IM-002,M-INJ-002,WO-8287,8287,17:07:08,02:52:08,9.75,TR-002-PP-PCR-24410
2025-09-06,Injection Molding,IM-002,M-INJ-002,WO-8288,11492,04:01:45,17:32:57,13.52,TR-002-PP-PCR-24410
2025-09-06,Injection Molding,IM-002,M-INJ-002,WO-8289,14407,18:42:39,11:39:39,16.95,TR-002-PP-PCR-24410
2025-09-07,Injection Molding,IM-002,M-INJ-002,WO-8290,9384,12:34:07,23:36:31,11.04,TR-002-PP-PCR-24410
2025-09-08,Injection Molding,IM-002,M-INJ-002,WO-8291,11449,00:48:10,14:16:22,13.47,TR-002-PP-PCR-24410
2025-09-08,Injection Molding,IM-002,M-INJ-002,WO-8292,10098,19:57:16,07:50:04,11.88,TR-002-PP-24410
2025-09-09,Injection Molding,IM-002,M-INJ-002,WO-8293,11458,09:02:22,22:31:10,13.48,TR-002-PP-24410
2025-09-10,Injection Molding,IM-002,M-INJ-002,WO-8294,12911,00:31:28,15:42:52,15.19,TR-002-PP-24410
2025-09-10,Injection Molding,IM-002,M-INJ-002,WO-8295,12350,17:27:56,07:59:44,14.53,TR-002-PP-PCR-24410
2025-09-11,Injection Molding,IM-002,M-INJ-002,WO-8296,14688,11:10:36,04:27:24,17.28,TR-002-PETG-24410
2025-09-12,Injection Molding,IM-002,M-INJ-002,WO-8297,11602,05:20:40,18:59:40,13.65,TR-002-PETG-24410
2025-09-12,Injection Molding,IM-002,M-INJ-002,WO-8298,10404,20:40:40,08:55:04,12.24,TR-002-PP-24410
2025-09-13,Injection Molding,IM-002,M-INJ-002,WO-8299,9494,10:21:16,21:31:28,11.17,TR-002-PP-24410
2025-09-13,Injection Molding,IM-002,M-INJ-002,WO-8300,9953,21:56:54,09:39:30,11.71,TR-002-PP-24410
2025-09-14,Injection Molding,IM-002,M-INJ-002,WO-8301,9341,16:51:08,03:50:32,10.99,TR-002-PP-24410
2025-09-15,Injection Molding,IM-002,M-INJ-002,WO-8302,6315,04:36:45,12:02:33,7.43,TR-002-PP-24410
2025-09-15,Injection Molding,IM-002,M-INJ-002,WO-8303,9350,15:03:32,02:03:32,11.0,TR-002-HDPE-24410
2025-09-16,Injection Molding,IM-002,M-INJ-002,WO-8304,7990,03:34:49,12:58:49,9.4,TR-002-HDPE-24410
2025-09-16,Injection Molding,IM-002,M-INJ-002,WO-8305,16064,15:56:52,10:50:52,18.9,TR-002-PP-PCR-24410
2025-09-17,Injection Molding,IM-002,M-INJ-002,WO-8306,9800,15:41:13,03:13:01,11.53,TR-002-PP-PCR-24410
2025-09-18,Injection Molding,IM-002,M-INJ-002,WO-8307,7641,05:29:46,14:29:10,8.99,TR-002-PP-PCR-24410
2025-09-18,Injection Molding,IM-002,M-INJ-002,WO-8308,6953,16:04:37,00:15:25,8.18,TR-002-PP-PCR-24410
2025-09-19,Injection Molding,IM-002,M-INJ-002,WO-8309,16881,01:30:41,21:22:17,19.86,TR-002-PP-PCR-24410
2025-09-19,INJECTION MOLDING,IM-002,M-INJ-002,WO-8310,8636,22:00:38,08:10:14,10.16,TR-002-PP-PCR-24410
2025-09-20,Injection Molding,IM-002,M-INJ-002,WO-8311,12248,09:02:31,23:27:07,14.41,TR-002-PP-24410
2025-09-21,Injection Molding,IM-002,M-INJ-002,WO-8312,12002,00:08:47,14:15:59,14.12,TR-002-PP-24410
2025-09-21,Injection Molding,IM-002,M-INJ-002,WO-8313,15682,18:34:37,13:01:37,18.45,TR-002-PETG-24410
2025-09-22,Injection Molding,IM-002,M-INJ-002,WO-8314,15750,14:03:51,08:35:39,18.53,TR-002-PETG-24410
2025-09-23,Injection Molding,IM-002,M-INJ-002,WO-8315,14781,10:47:32,04:10:56,17.39,TR-002-PETG-24410
2025-09-24,Injection Molding,IM-002,M-INJ-002,WO-8316,12214,10:52:36,01:14:48,14.37,TR-002-PETG-24410
2025-09-25,Injection Molding,IM-002,M-INJ-002,WO-8317,9996,01:58:32,13:44:08,11.76,TR-002-PP-24410
2025-09-25,injection molding,IM-002,M-INJ-002,WO-8318,6885,14:50:29,22:56:29,8.1,TR-002-PP-24410
2025-09-25,Injection Molding,IM-002,M-INJ-002,WO-8319,9681,23:18:56,10:42:20,11.39,TR-002-PP-PCR-24410
2025-09-26,Injection Molding,IM-002,M-INJ-002,WO-8320,10463,13:31:47,01:50:23,12.31,TR-002-PP-PCR-24410
2025-09-27,Injection Molding,IM-002,M-INJ-002,WO-8321,11585,02:55:36,16:33:24,13.63,TR-002-PP-PCR-24410
2025-09-27,Injection Molding,IM-002,M-INJ-002,WO-8322,13090,17:32:24,08:56:24,15.4,TR-002-HDPE-24410
2025-09-28,injection molding,IM-002,M-INJ-002,WO-8323,10718,10:14:06,22:50:42,12.61,TR-002-HDPE-24410
2025-09-29,Injection Molding,IM-002,M-INJ-002,WO-8324,14322,00:17:50,17:08:50,16.85,TR-002-PP-PCR-24410
2025-09-29,Injection Molding,IM-002,M-INJ-002,WO-8325,10072,18:17:14,06:08:14,11.85,TR-002-PP-PCR-24410
2025-09-30,INJECTION MOLDING,IM-002,M-INJ-002,WO-8326,17170,07:11:16,03:23:16,20.2,TR-002-PP-PCR-24410
2025-10-01,Injection Molding,IM-002,M-INJ-002,WO-8327,12809,04:27:52,19:32:04,15.07,TR-002-HDPE-24410
2025-10-01,Injection Molding,IM-002,M-INJ-002,WO-8328,12716,23:07:49,14:05:25,14.96,TR-002-HDPE-24410
2025-10-02,Injection Molding,IM-002,M-INJ-002,WO-8329,13889,14:29:42,06:50:06,16.34,TR-002-PP-24410
2025-10-03,Injection Molding,IM-002,M-INJ-002,WO-8330,7633,07:56:23,16:55:11,8.98,TR-002-PP-24410
2025-10-03,Injection Molding,IM-002,M-INJ-002,WO-8331,11016,17:36:49,06:34:25,12.96,TR-002-PP-24410
2025-10-04,  Injection Molding  ,IM-002,M-INJ-002,WO-8332,8517,11:10:04,21:11:16,10.02,TR-002-PP-24410
2025-10-04,Injection Molding,IM-002,M-INJ-002,WO-8333,14280,21:51:52,14:39:52,16.8,TR-002-PETG-24410
2025-10-05,Injection Molding,IM-002,M-INJ-002,WO-8334,7624,16:57:45,01:55:57,8.97,TR-002-PETG-24410
2025-10-06,Injection Molding,IM-002,M-INJ-002,WO-8335,16099,02:36:42,21:33:06,18.94,TR-002-PETG-24410
2025-10-07,Injection Molding,IM-002,M-INJ-002,WO-8336,10956,00:22:40,13:16:04,12.89,TR-002-HDPE-24410
2025-10-07,Injection Molding,IM-002,M-INJ-002,WO-8337,6239,14:24:52,21:45:16,7.34,TR-002-HDPE-24410
2025-10-07,Injection Molding,IM-002,M-INJ-002,WO-8338,13965,22:52:58,15:18:46,16.43,TR-002-HDPE-24410
2025-10-08,Injection Molding,IM-002,M-INJ-002,WO-8339,11169,16:21:00,05:29:24,13.14,TR-002-HDPE-24410
2025-10-09,Injection Molding,IM-002,M-INJ-002,WO-8340,6919,08:31:30,16:39:54,8.14,TR-002-PETG-24410
2025-10-09,Injection Molding,IM-002,M-INJ-002,WO-8341,14603,17:19:49,10:30:37,17.18,TR-002-PETG-24410
2025-10-10,Injection Molding,IM-002,M-INJ-002,WO-8342,9052,11:45:42,22:24:42,10.65,TR-002-PP-24410
2025-10-10,Injection Molding,IM-002,M-INJ-002,WO-8343,10217,23:38:40,11:39:52,12.02,TR-002-PP-24410
2025-10-11,injection molding,IM-002,M-INJ-002,WO-8344,10506,13:16:42,01:38:18,12.36,TR-002-PETG-24410
2025-10-12,Injection Molding,IM-002,M-INJ-002,WO-8345,13965,02:35:12,19:01:00,16.43,TR-002-PP-24410
2025-10-12,  Injection Molding  ,IM-002,M-INJ-002,WO-8346,12656,19:51:01,10:44:25,14.89,TR-002-PETG-24410
2025-10-13,Injection Molding,IM-002,M-INJ-002,WO-8347,10438,13:33:33,01:50:21,12.28,TR-002-PETG-24410
2025-10-14,Injection Molding,IM-002,M-INJ-002,WO-8348,13846,02:34:40,18:52:04,16.29,TR-002-PETG-24410
2025-10-14,Injection Molding,IM-002,M-INJ-002,WO-8349,10463,19:08:45,07:27:21,12.31,TR-002-HDPE-24410
2025-10-15,Injection Molding,IM-002,M-INJ-002,WO-8350,10897,11:23:34,00:12:46,12.82,TR-002-PETG-24410
2025-10-16,Injection Molding,IM-002,M-INJ-002,WO-8351,8296,02:51:04,12:36:40,9.76,TR-002-PETG-24410
2025-10-16,Injection Molding,IM-002,M-INJ-002,WO-8352,14526,13:10:26,06:15:50,17.09,TR-002-PETG-24410
2025-10-17,Injection Molding,IM-002,M-INJ-002,WO-8353,10914,07:39:27,20:29:51,12.84,TR-002-HDPE-24410
2025-10-17,Injection Molding,IM-002,M-INJ-002,WO-8354,12843,21:37:38,12:44:14,15.11,TR-002-HDPE-24410
2025-10-18,Injection Molding,IM-002,M-INJ-002,WO-8355,9962,13:50:40,01:33:52,11.72,TR-002-PP-PCR-24410
2025-10-19,Injection Molding,IM-002,M-INJ-002,WO-8356,6664,02:09:23,09:59:47,7.84,TR-002-PETG-24410
2025-10-19,Injection Molding,IM-002,M-INJ-002,WO-8357,6239,11:28:29,18:48:53,7.34,TR-002-PETG-24410
2025-10-19,Injection Molding,IM-002,M-INJ-002,WO-8358,10642,23:37:53,12:09:05,12.52,TR-002-PP-PCR-24410
2025-10-20,Injection Molding,IM-002,M-INJ-002,WO-8359,6766,13:16:19,21:13:55,7.96,TR-002-PP-PCR-24410
2025-10-20,Injection Molding,IM-002,M-INJ-002,WO-8360,11262,21:51:05,11:06:05,13.25,TR-002-PP-PCR-24410
2025-10-21,Injection Molding,IM-002,M-INJ-002,WO-8361,11551,12:17:55,01:53:19,13.59,TR-002-PP-PCR-24410
2025-10-22,Injection Molding,IM-002,M-INJ-002,WO-8362,11993,04:35:50,18:42:26,14.11,TR-002-HDPE-24410
2025-10-22,Injection Molding,IM-002,M-INJ-002,WO-8363,17850,21:09:47,18:09:47,21.0,TR-002-PETG-24410
2025-10-23,Injection Molding,IM-002,M-INJ-002,WO-8364,8823,21:32:32,07:55:20,10.38,TR-002-HDPE-24410
2025-10-24,Injection Molding,IM-002,M-INJ-002,WO-8365,16830,10:22:28,06:10:28,19.8,TR-002-HDPE-24410
2025-10-25,injection molding,IM-002,M-INJ-002,WO-8366,7462,07:33:53,16:20:41,8.78,TR-002-HDPE-24410
2025-10-25,Injection Molding,IM-002,M-INJ-002,WO-8367,13549,21:46:46,13:43:10,15.94,TR-002-PP-24410
2025-10-26,INJECTION MOLDING,IM-002,M-INJ-002,WO-8368,13600,15:32:16,07:32:16,16.0,TR-002-PP-24410
2025-10-27,Injection Molding,IM-002,M-INJ-002,WO-8369,11764,08:25:53,22:16:17,13.84,TR-002-PP-24410
2025-10-27,injection molding,IM-002,M-INJ-002,WO-8370,12835,22:54:45,14:00:45,15.1,TR-002-HDPE-24410
2025-10-28,Injection Molding,IM-002,M-INJ-002,WO-8371,11101,15:58:48,05:02:24,13.06,TR-002-HDPE-24410
2025-10-29,Injection Molding,IM-002,M-INJ-002,WO-8372,9443,07:35:40,18:42:16,11.11,TR-002-PP-24410
2025-10-29,Injection Molding,IM-002,M-INJ-002,WO-8373,6409,20:02:24,03:34:48,7.54,TR-002-HDPE-24410
2025-10-30,Injection Molding,IM-002,M-INJ-002,WO-8374,12699,04:24:36,19:21:00,14.94,TR-002-HDPE-24410
2025-10-30,Injection Molding,IM-002,M-INJ-002,WO-8375,15393,20:28:16,14:34:52,18.11,TR-002-HDPE-24410
2025-10-31,Injection Molding,IM-002,M-INJ-002,WO-8376,12588,15:49:12,06:37:48,14.81,TR-002-PETG-24410
2025-11-01,injection molding,IM-002,M-INJ-002,WO-8377,7412,07:20:54,16:04:06,8.72,TR-002-PP-PCR-24410
2025-11-01,Injection Molding,IM-002,M-INJ-002,WO-8378,8950,17:09:12,03:41:00,10.53,TR-002-PP-24410
2025-11-02,Injection Molding,IM-002,M-INJ-002,WO-8379,9001,05:44:49,16:20:13,10.59,TR-002-PETG-24410
2025-11-02,Injection Molding,IM-002,M-INJ-002,WO-8380,6638,17:04:17,00:52:53,7.81,TR-002-PETG-24410
2025-11-03,Injection Molding,IM-002,M-INJ-002,WO-8381,13855,02:06:43,18:24:43,16.3,TR-002-PETG-24410
2025-11-03,Injection Molding,IM-002,M-INJ-002,WO-8382,7021,19:08:20,03:23:56,8.26,TR-002-PP-24410
2025-11-04,Injection Molding,IM-002,M-INJ-002,WO-8383,8457,04:47:29,14:44:29,9.95,TR-002-PP-24410
2025-11-04,Injection Molding,IM-002,M-INJ-002,WO-8384,11670,15:54:53,05:38:41,13.73,TR-002-PP-PCR-24410
2025-11-05,Injection Molding,IM-002,M-INJ-002,WO-8385,8984,06:51:41,17:25:53,10.57,TR-002-HDPE-24410
2025-11-05,Injection Molding,IM-002,M-INJ-002,WO-8386,11305,19:18:43,08:36:43,13.3,TR-002-HDPE-24410
2025-11-06,Injection Molding,IM-002,M-INJ-002,WO-8387,11160,09:34:51,22:42:39,13.13,TR-002-HDPE-24410
2025-11-06,Injection Molding,IM-002,M-INJ-002,WO-8388,9129,23:22:14,10:06:38,10.74,TR-002-PETG-24410
2025-11-07,Injection Molding,IM-002,M-INJ-002,WO-8389,7777,14:56:52,00:05:52,9.15,TR-002-PETG-24410
2025-11-08,Injection Molding,IM-002,M-INJ-002,WO-8390,11288,08:01:22,21:18:10,13.28,TR-002-PETG-24410
2025-11-08,Injection Molding,IM-002,M-INJ-002,WO-8391,14178,23:36:31,16:17:19,16.68,TR-002-PETG-24410
2025-11-09,injection molding,IM-002,M-INJ-002,WO-8392,9707,17:24:33,04:49:45,11.42,TR-002-PP-24410
2025-11-10,Injection Molding,IM-002,M-INJ-002,WO-8393,7233,05:58:53,14:29:29,8.51,TR-002-PP-PCR-24410
2025-11-10,Injection Molding,IM-002,M-INJ-002,WO-8394,11866,14:52:13,04:49:49,13.96,TR-002-PP-PCR-24410
2025-11-11,Injection Molding,IM-002,M-INJ-002,WO-8395,8806,06:43:32,17:05:08,10.36,TR-002-PP-24410
2025-11-11,Injection Molding,IM-002,M-INJ-002,WO-8396,13897,17:38:36,09:59:36,16.35,TR-002-PP-24410
2025-11-12,Injection Molding,IM-002,M-INJ-002,WO-8397,10999,11:11:01,00:07:25,12.94,TR-002-PP-PCR-24410
2025-11-13,Injection Molding,IM-002,M-INJ-002,WO-8398,7378,00:50:35,09:31:23,8.68,TR-002-HDPE-24410
2025-11-13,Injection Molding,IM-002,M-INJ-002,WO-8399,7429,14:10:03,22:54:27,8.74,TR-002-HDPE-24410
2025-11-14,Injection Molding,IM-002,M-INJ-002,WO-8400,7386,00:35:57,09:17:21,8.69,TR-002-HDPE-24410
2025-11-14,Injection Molding,IM-002,M-INJ-002,WO-8401,11407,12:18:25,01:43:37,13.42,TR-002-HDPE-24410
2025-11-15,Injection Molding,IM-002,M-INJ-002,WO-8402,14475,02:41:50,19:43:38,17.03,TR-002-HDPE-24410
2025-11-15,Injection Molding,IM-002,M-INJ-002,WO-8403,11169,20:52:15,10:00:39,13.14,TR-002-PETG-24410
